"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC"	"F"	"PValue"	"fdr.gen"
"BraA06002607"	"AT3G47340"	"ASN1"	"glutamine-dependent asparagine synthase 1"	"-"	"YES"	-7.16215719259899	61.8239858585108	1.81980847471537e-08	1.6104922790915e-07
"BraA09006975"	"AT1G02340"	"HFR1"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"YES"	-7.08603491437096	97.1508791478745	1.85126929395775e-10	3.32092260170605e-09
"BraA06002606"	"AT3G47340"	"ASN1"	"glutamine-dependent asparagine synthase 1"	"-"	"YES"	-7.08373393987666	76.9497246937043	2.10412570874568e-09	2.5412969510421e-08
"BraA10002498"	"AT5G10660"	"AT5G10660"	"calmodulin-binding protein-like protein"	"-"	"-"	-7.02157974969915	67.1007456379542	8.23924847807951e-09	8.22379595858273e-08
"BraA02002035"	"AT1G68765"	"IDA"	"Putative membrane lipoprotein"	"-"	"-"	-6.99628807366067	31.0894745558815	6.42245939899322e-06	2.58751575970098e-05
"BraA09000209"	"AT2G02930"	"GSTF3"	"glutathione S-transferase F3"	"-"	"-"	-6.96669567932283	48.6922672065929	1.64495650874089e-07	1.08318088399246e-06
"BraA03004240"	"AT3G21330"	"AT3G21330"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	-6.95304821079566	59.6284664422731	2.56679939249165e-08	2.17666574401584e-07
"BraA07002315"	"AT3G62090"	"PIL2"	"phytochrome interacting factor 3-like 2"	"YES"	"YES"	-6.93498295787924	52.402160938378	8.50780773546361e-08	6.10473497116523e-07
"BraA03005811"	"AT4G28460"	"AT4G28460"	"transmembrane protein"	"-"	"-"	-6.90607361353145	19.2273033355046	0.000157607103770485	0.000436887369973799
"BraA04000885"	"AT4G13790"	"AT4G13790"	"SAUR-like auxin-responsive protein family"	"-"	"-"	-6.88989007081205	34.3759725215263	1.37983793478065e-05	5.1033283901344e-05
"BraA06002332"	"AT1G21550"	"AT1G21550"	"Calcium-binding EF-hand family protein"	"-"	"-"	-6.85572725488217	62.0566616994787	1.75556637291276e-08	1.56438091303336e-07
"BraA07000093"	"AT2G19800"	"MIOX2"	"myo-inositol oxygenase 2"	"-"	"-"	-6.84740515149363	21.8542090383938	0.00012793975034981	0.000362722098734892
"BraA09000587"	"AT5G26717"	"AT5G26717"	"Putative membrane lipoprotein"	"-"	"-"	-6.81331915461926	8.1895965057495	0.0103201014192103	0.0181869075657617
"BraA10001774"	"AT5G20250"	"DIN10"	"Raffinose synthase family protein"	"-"	"-"	-6.78647194489655	85.7900981092411	6.8805171355942e-10	9.81313052240472e-09
"BraA01000972"	"AT4G28460"	"AT4G28460"	"transmembrane protein"	"-"	"-"	-6.74692147145332	11.8357161768853	0.00189630184787132	0.00401437303787419
"BraA01002424"	"AT3G51160"	"MUR1"	"NAD(P)-binding Rossmann-fold superfamily protein"	"-"	"-"	-6.65363935746564	15.2233555163227	0.00081488007817344	0.00189066322964013
"BraA08002117"	"AT4G28460"	"AT4G28460"	"transmembrane protein"	"-"	"-"	-6.64748365475231	13.9957439819589	0.000869937250573594	0.00200124823904122
"BraA03005800"	"AT4G32480"	"AT4G32480"	"sugar phosphate exchanger, putative (DUF506)"	"-"	"-"	-6.53511388619268	42.41362373395	5.43580532296107e-07	3.0159020117598e-06
"BraA09001289"	"AT2G19800"	"MIOX2"	"myo-inositol oxygenase 2"	"-"	"-"	-6.5334004726405	30.519619459111	7.36710242989862e-06	2.92191518664389e-05
"BraA06003537"	"AT5G23530"	"CXE18"	"carboxyesterase 18"	"-"	"-"	-6.49439878714757	25.2987944212227	3.80525016841329e-05	0.000124872588236209
"BraA09006023"	"AT1G19020"	"AT1G19020"	"CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase"	"-"	"-"	-6.46075412016745	14.8811093848283	0.000905493959130472	0.00207542169365319
"BraA06001104"	"AT5G02500"	"HSC70-1"	"heat shock cognate protein 70-1"	"-"	"YES"	-6.4397761439361	15.2720797908323	0.000660205741557508	0.00156238476310937
"BraA03004878"	"AT3G51910"	"HSFA7A"	"heat shock transcription factor A7A"	"YES"	"-"	-6.43623625248655	36.4211631306456	5.11882288892603e-06	2.11836353687271e-05
"BraA03004877"	"AT3G51910"	"HSFA7A"	"heat shock transcription factor A7A"	"YES"	"-"	-6.43521057799167	39.8782805714332	5.43146539055095e-06	2.23173669777446e-05
"BraA10000108"	"AT1G02340"	"HFR1"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"YES"	-6.3689476700169	81.4744629261201	1.07685481474579e-08	1.02499932236398e-07
"BraSca000753"	"AT2G17880"	"AT2G17880"	"Chaperone DnaJ-domain superfamily protein"	"-"	"YES"	-6.36753114832783	40.7298939417194	7.63332640495938e-07	4.03886430420262e-06
"BraA09001719"	"AT2G41730"	"AT2G41730"	"calcium-binding site protein"	"-"	"-"	-6.30222311410785	15.864887871852	0.00118371489624926	0.00263996482253332
"BraA05002810"	"AT5G41080"	"GDPD2"	"PLC-like phosphodiesterases superfamily protein"	"-"	"-"	-6.2975405903289	38.7125501586485	1.14526940051881e-06	5.72523229308832e-06
"BraA01001896"	"AT4G27260"	"WES1"	"Auxin-responsive GH3 family protein"	"-"	"-"	-6.29672909876221	49.3896480073368	1.44959495874526e-07	9.73546908414668e-07
"BraA08003471"	"AT1G13520"	"AT1G13520"	"hypothetical protein (DUF1262)"	"-"	"-"	-6.26693263895463	15.1652631113941	0.000581763346268878	0.00139527727719476
"BraA01000214"	"AT4G36820"	"AT4G36820"	"calcium uniporter (DUF607)"	"-"	"-"	-6.2615770254266	21.8235491495255	9.46979298043164e-05	0.000277894687983992
"BraA03002030"	"AT2G37030"	"AT2G37030"	"SAUR-like auxin-responsive protein family"	"-"	"-"	-6.21543238147516	18.0436592267823	0.000278873734306983	0.00072672267353107
"BraSca000751"	"AT4G17585"	"AT4G17585"	"aluminum activated malate transporter family protein"	"-"	"-"	-6.20950056408779	44.9863356736255	3.28803925040248e-07	1.95277996228862e-06
"BraA09005457"	"AT3G62090"	"PIL2"	"phytochrome interacting factor 3-like 2"	"YES"	"YES"	-6.1783526092716	60.5771311051902	2.20420075157203e-08	1.90957603878089e-07
"BraA09000476"	"AT5G49450"	"bZIP1"	"basic leucine-zipper 1"	"YES"	"-"	-6.17176268302876	90.543951153821	3.91089297706207e-10	6.14116654370899e-09
"BraA09001187"	"AT2G17880"	"AT2G17880"	"Chaperone DnaJ-domain superfamily protein"	"-"	"YES"	-6.15721389006843	43.4389416624463	4.43884063754818e-07	2.53858141444544e-06
"BraA04002657"	"AT2G36760"	"UGT73C2"	"UDP-glucosyl transferase 73C2"	"-"	"-"	-6.10274089310978	19.6172185296767	0.000139974944567075	0.000392678622965812
"BraA02001022"	"AT5G21170"	"AKINBETA1"	"5'-AMP-activated protein kinase beta-2 subunit protein"	"-"	"-"	-6.08966739222901	37.6243244911666	1.4618228224196e-06	7.07074538620035e-06
"BraA02000275"	"AT5G08120"	"MPB2C"	"movement protein binding protein 2C"	"-"	"-"	-6.07464834384237	22.1424401399368	6.65729076099114e-05	0.000203876041871594
"BraA05001226"	"AT2G33830"	"AT2G33830"	"Dormancy/auxin associated family protein"	"-"	"-"	-6.06492735760697	53.4209228588795	7.1381097984578e-08	5.22626936847005e-07
"BraA01001895"	"AT4G27260"	"WES1"	"Auxin-responsive GH3 family protein"	"-"	"-"	-6.04955874161292	46.5358479924042	2.45065780897738e-07	1.51711013359484e-06
"BraA10001853"	"AT5G19120"	"AT5G19120"	"Eukaryotic aspartyl protease family protein"	"-"	"-"	-6.04680665805355	23.6681027877654	4.33366073466168e-05	0.000139805999947783
"BraA03006533"	"AT4G37740"	"GRF2"	"growth-regulating factor 2"	"YES"	"YES"	-6.03250591567635	40.8937201819857	7.38247158263917e-07	3.92338695048059e-06
"BraA09001455"	"AT1G64230"	"UBC28"	"ubiquitin-conjugating enzyme 28"	"-"	"-"	-5.97557030573996	111.208994622122	4.27445812461138e-11	1.02959214018401e-09
"BraA09000475"	"AT5G49360"	"BXL1"	"beta-xylosidase 1"	"-"	"-"	-5.86203883008696	62.4048581292314	1.66393700817246e-08	1.49427132962509e-07
"BraA03006472"	"AT4G37180"	"AT4G37180"	"Homeodomain-like superfamily protein"	"YES"	"-"	-5.84517178414854	41.2028488270527	6.93292951724883e-07	3.7121824120081e-06
"BraA07001534"	"AT1G20900"	"ESC"	"Putative AT-hook DNA-binding family protein"	"-"	"YES"	-5.73012494745463	34.0058836815509	3.25068788500846e-06	1.42916825365565e-05
"BraA05000328"	"AT2G41730"	"AT2G41730"	"calcium-binding site protein"	"-"	"-"	-5.71755523789975	26.3538506712014	2.10266813454237e-05	7.39018569461333e-05
"BraA08002838"	"AT1G02250"	"NAC005"	"NAC domain containing protein 5"	"YES"	"-"	-5.70409464241976	42.0339348344617	5.61974709925592e-07	3.09757294852373e-06
"BraA10000910"	"AT5G53200"	"TRY"	"Homeodomain-like superfamily protein"	"YES"	"YES"	-5.67589831677578	37.1617212284018	1.61482884196576e-06	7.71717092756301e-06
"BraA07002546"	"AT1G77330"	"AT1G77330"	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"	"-"	"YES"	-5.66078054075795	38.0806124068489	1.32606945379625e-06	6.50017184630312e-06
"BraA07000938"	"AT3G23230"	"TDR1"	"Integrase-type DNA-binding superfamily protein"	"YES"	"-"	-5.61892908862924	16.5788332315413	0.000363683179505661	0.00091899700033932
"BraA01004064"	"AT1G54070"	"AT1G54070"	"Dormancy/auxin associated family protein"	"-"	"-"	-5.61592782934733	25.8554338350586	3.30923442283414e-05	0.000110343424062539
"BraA03004811"	"AT3G50770"	"CML41"	"calmodulin-like 41"	"-"	"-"	-5.60464809219228	89.7380404631899	4.29688502951859e-10	6.59607960308662e-09
"BraA10001894"	"AT5G18661"	"AT5G18661"	"transmembrane protein"	"-"	"-"	-5.59805871581854	32.5231018395409	4.43200244536387e-06	1.87266626069432e-05
"BraA08003969"	"AT1G03790"	"SOM"	"Zinc finger C-x8-C-x5-C-x3-H type family protein"	"YES"	"-"	-5.58219461557889	54.6635012466595	5.77998427978987e-08	4.36004939426269e-07
"BraA03005248"	"AT4G20200"	"AT4G20200"	"Terpenoid cyclases/Protein prenyltransferases superfamily protein"	"-"	"-"	-5.57291398025638	23.2495518816949	4.86853185516991e-05	0.000154873148740647
"BraA09004553"	"AT3G51400"	"AT3G51400"	"hypothetical protein (DUF241)"	"-"	"-"	-5.56976254474199	68.3247242638046	6.43965671923218e-09	6.59951916513739e-08
"BraA03004879"	"AT3G51910"	"HSFA7A"	"heat shock transcription factor A7A"	"YES"	"-"	-5.56114858071079	39.6575386690911	9.51941294652318e-07	4.88242983623619e-06
"BraA03000085"	"AT5G02540"	"AT5G02540"	"NAD(P)-binding Rossmann-fold superfamily protein"	"-"	"-"	-5.5224887553476	24.373267698583	3.5702813677954e-05	0.000117992066732162
"BraA02002878"	"AT4G00305"	"AT4G00305"	"RING/U-box superfamily protein"	"-"	"-"	-5.51498635428541	31.435683742981	5.91280040424405e-06	2.40382970440345e-05
"BraA10001880"	"AT5G18840"	"AT5G18840"	"Major facilitator superfamily protein"	"-"	"-"	-5.51258936154962	39.8053607069659	9.23201882941607e-07	4.75233522152356e-06
"BraA06001593"	"AT1G14080"	"FUT6"	"fucosyltransferase 6"	"-"	"-"	-5.49943028316528	26.8409551794746	6.16548830995114e-05	0.000190625767619801
"BraA07000698"	"AT2G04040"	"DTX1"	"MATE efflux family protein"	"-"	"-"	-5.4860489010345	15.4884908342058	0.000521701602476476	0.00126534862003616
"BraA09005397"	"AT3G61390"	"AT3G61390"	"RING/U-box superfamily protein"	"-"	"-"	-5.47776327704667	16.2780230836134	0.000592845669058073	0.00141875217373603
"BraA09005305"	"AT3G60140"	"DIN2"	"Glycosyl hydrolase superfamily protein"	"-"	"-"	-5.46635064823693	26.8462146442584	2.59128185144049e-05	8.86308152058464e-05
"BraA05001380"	"AT2G32150"	"AT2G32150"	"Haloacid dehalogenase-like hydrolase (HAD) superfamily protein"	"-"	"-"	-5.46103974701532	40.5032980426602	7.99550700527622e-07	4.20109082125264e-06
"BraA07004022"	"AT1G78340"	"GSTU22"	"glutathione S-transferase TAU 22"	"-"	"-"	-5.43666520358843	11.218061072138	0.00354579727987751	0.0070087846864017
"BraA02002842"	"AT1G80130"	"AT1G80130"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	-5.43654299383225	19.9703492061664	0.000125831670910295	0.000357902693398804
"BraA03001282"	"AT5G57790"	"AT5G57790"	"hypothetical protein"	"-"	"-"	-5.43599593023317	27.5954897175418	1.52474249003399e-05	5.57157528321974e-05
"BraA06003928"	"AT5G49360"	"BXL1"	"beta-xylosidase 1"	"-"	"-"	-5.43398551690602	43.2050272372913	4.64758874388398e-07	2.6386892736255e-06
"BraA02002838"	"AT1G80165"	"#N/A"	"#N/A"	"-"	"-"	-5.43106676825775	30.2022208977064	3.14638256444717e-05	0.000105509946757299
"BraA07001075"	"AT1G29270"	"AT1G29270"	"transcription factor bHLH35-like protein"	"-"	"-"	-5.42367913784854	142.17904654287	2.70783854260541e-12	1.1393191687611e-10
"BraA05003922"	"AT3G11900"	"ANT1"	"aromatic and neutral transporter 1"	"-"	"YES"	-5.38468676413507	39.132894228728	1.05552813115956e-06	5.33708246316762e-06
"BraA05004231"	"AT3G07720"	"AT3G07720"	"Galactose oxidase/kelch repeat superfamily protein"	"-"	"-"	-5.38403168014557	118.030600284624	2.21402097367895e-11	5.98440860222149e-10
"BraA05002553"	"AT3G22250"	"AT3G22250"	"UDP-Glycosyltransferase superfamily protein"	"-"	"-"	-5.36210069104463	20.811516817526	0.000637104090553055	0.00151294104311705
"BraA05000169"	"AT2G46970"	"PIL1"	"phytochrome interacting factor 3-like 1"	"YES"	"YES"	-5.35263690149366	92.1958595197462	3.23121633092556e-10	5.23127719277838e-09
"BraA05004230"	"AT3G07720"	"AT3G07720"	"Galactose oxidase/kelch repeat superfamily protein"	"-"	"-"	-5.34356991841548	118.363061987925	2.14588466734746e-11	5.85073853145817e-10
"BraA08002156"	"AT4G27450"	"AT4G27450"	"aluminum induced protein with YGL and LRDR motifs"	"-"	"-"	-5.34295143243642	44.4335381062264	3.65732496244247e-07	2.14421557907733e-06
"BraA01002567"	"ATMG00300"	"ORF145A"	"Gag-Pol-related retrotransposon family protein"	"-"	"-"	-5.32683324698664	32.3576800429264	4.75598875918256e-06	1.98810125076356e-05
"BraSca000990"	"AT4G17030"	"EXLB1"	"expansin-like B1"	"-"	"YES"	-5.32353589377077	58.9054276461298	2.8802364880864e-08	2.40799634078345e-07
"BraA04001306"	"AT2G28910"	"CXIP4"	"CAX interacting protein 4"	"-"	"-"	-5.27817393230228	32.0855181352999	5.06980031058662e-06	2.10164698578611e-05
"BraA10001068"	"AT5G55135"	"AT5G55135"	"hypothetical protein"	"-"	"-"	-5.25836226185226	56.9822347019867	3.70996984157307e-08	2.97680266826952e-07
"BraA10002318"	"AT5G13210"	"AT5G13210"	"Uncharacterized conserved protein UCP015417, vWA"	"-"	"-"	-5.25791637182608	40.2254701246065	8.46497042049004e-07	4.41495637848114e-06
"BraA01000139"	"AT4G37610"	"BT5"	"BTB and TAZ domain protein 5"	"-"	"-"	-5.24642524531861	46.9882469051594	2.25181902998136e-07	1.41560438647036e-06
"BraA03002818"	"AT4G08555"	"AT4G08555"	"hypothetical protein"	"-"	"-"	-5.24449259168823	11.0591745026447	0.00254125237244126	0.00521403905431344
"BraA10001933"	"AT5G18270"	"ANAC087"	"NAC domain containing protein 87"	"YES"	"YES"	-5.24322911781836	33.9096504762048	3.32273628865843e-06	1.4564627511234e-05
"BraA01002295"	"AT4G15530"	"PPDK"	"pyruvate orthophosphate dikinase"	"-"	"-"	-5.24159141112506	58.6750793728257	2.98854046840005e-08	2.48433051224109e-07
"BraA01004308"	"AT3G10985"	"SAG20"	"senescence associated gene 20"	"-"	"YES"	-5.23753587626834	127.036221690439	9.72969584641941e-12	3.15977277999052e-10
"BraA07001074"	"AT1G29270"	"AT1G29270"	"transcription factor bHLH35-like protein"	"-"	"-"	-5.22588101588433	197.186226677416	5.46022388951115e-14	5.51583262128912e-12
"BraA03002721"	"AT2G24210"	"TPS10"	"terpene synthase 10"	"-"	"-"	-5.2136007316644	50.8836811057051	1.11000508633095e-07	7.72948586323402e-07
"BraA06003592"	"AT5G24110"	"WRKY30"	"WRKY DNA-binding protein 30"	"YES"	"-"	-5.21263104881012	11.1730677324473	0.00243335808933432	0.00501802847378153
"BraA06002126"	"AT1G19540"	"AT1G19540"	"NmrA-like negative transcriptional regulator family protein"	"-"	"-"	-5.20315446092373	53.8080125482814	6.68152858040582e-08	4.92984813231491e-07
"BraA08003937"	"AT1G04500"	"AT1G04500"	"CCT motif family protein"	"-"	"-"	-5.17572436876964	19.5098426699027	0.000237061600711194	0.000628751040434371
"BraA02004534"	"AT5G66700"	"HB53"	"homeobox 53"	"YES"	"-"	-5.16711874678906	55.088752236901	5.38128434303069e-08	4.09309972531491e-07
"BraA09003891"	"AT1G28330"	"DYL1"	"dormancy-associated protein-like 1"	"-"	"-"	-5.15596602961668	93.2060733103233	2.87894819635513e-10	4.7450694294963e-09
"BraA03001283"	"AT5G57785"	"AT5G57785"	"hypothetical protein"	"-"	"-"	-5.15282086258556	43.0677573780553	4.57097304767248e-07	2.60113135771539e-06
"BraA09005152"	"AT3G58000"	"AT3G58000"	"VQ motif-containing protein"	"-"	"-"	-5.15279399352407	42.6950262236444	9.02062809814412e-07	4.66260760526803e-06
"BraA03005716"	"AT4G27260"	"WES1"	"Auxin-responsive GH3 family protein"	"-"	"-"	-5.149007120438	79.1375204731722	1.58176583039468e-09	2.00311315817919e-08
"BraA02003858"	"AT3G30775"	"ERD5"	"Methylenetetrahydrofolate reductase family protein"	"-"	"-"	-5.14197067659949	43.9270620656045	4.03497559839075e-07	2.33749207432145e-06
"BraA03001942"	"AT2G43590"	"AT2G43590"	"Chitinase family protein"	"-"	"-"	-5.14127882798147	22.8030399762672	5.5184532152656e-05	0.000172944077353309
"BraA02001060"	"AT5G22500"	"FAR1"	"fatty acid reductase 1"	"-"	"-"	-5.13066823760671	15.005659899182	0.0006141377112495	0.00146411231846659
"BraA01002523"	"AT3G49845"	"WIH3"	"cysteine-rich TM module stress tolerance protein"	"-"	"-"	-5.12244485474314	25.9016694835609	3.20267145708047e-05	0.000107168006427509
"BraA06001588"	"AT1G14020"	"AT1G14020"	"O-fucosyltransferase family protein"	"-"	"-"	-5.11904858335711	38.7721006751284	1.14551657485906e-06	5.72523229308832e-06
