"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC"	"F"	"PValue"	"fdr.gen"
"BraA07003413"	"AT1G70820"	"AT1G70820"	"phosphoglucomutase, putative / glucose phosphomutase"	"-"	"-"	-9.06722845217228	118.373128414409	2.1438570540264e-11	6.29966360339312e-10
"BraA04000666"	"AT3G52740"	"AT3G52740"	"hypothetical protein"	"-"	"-"	-9.0139198376768	81.7104814860639	3.26050624002804e-09	3.83853691125965e-08
"BraA05000438"	"AT2G43100"	"IPMI2"	"isopropylmalate isomerase 2"	"-"	"-"	-8.95812826755445	84.3830379710204	8.17052844090097e-10	1.20854354894055e-08
"BraA06003050"	"AT5G62730"	"AT5G62730"	"Major facilitator superfamily protein"	"-"	"-"	-8.82633907912859	77.7176784161251	5.21149843155607e-09	5.67517422345457e-08
"BraA05000507"	"AT2G43520"	"TI2"	"trypsin inhibitor protein 2"	"-"	"-"	-8.76282467037771	45.4254831996642	1.11249716838734e-06	5.45815810837488e-06
"BraA02002991"	"AT4G03050"	"AOP3"	"2-oxoglutarate-dependent dioxygenase"	"-"	"-"	-8.66737884965043	41.9486055116393	5.96506385257722e-07	3.16457320213807e-06
"BraA05002717"	"AT5G38410"	"RBCS3B"	"Ribulose bisphosphate carboxylase (small chain) family protein"	"-"	"YES"	-8.64767729309146	264.765523549601	1.45877050568865e-15	5.51339797503462e-13
"BraA07003528"	"AT1G72290"	"AT1G72290"	"Kunitz family trypsin and protease inhibitor protein"	"-"	"-"	-8.63811876456144	26.6737043349777	2.70302483179915e-05	8.8626711681365e-05
"BraA10000146"	"AT1G02820"	"LEA3"	"Late embryogenesis abundant 3 (LEA3) family protein"	"-"	"-"	-8.6190804713965	126.248130654759	1.04350929437274e-11	3.63091543522936e-10
"BraA03002955"	"AT4G12520"	"AT4G12520"	"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein"	"-"	"-"	-8.61866355580168	31.7312685555215	8.31351005399458e-06	3.13504995516283e-05
"BraA07003006"	"AT1G65060"	"4CL3"	"4-coumarate:CoA ligase 3"	"-"	"-"	-8.59892992793523	64.1374273978958	1.27836176097527e-08	1.20218653635088e-07
"BraA03002938"	"AT4G12030"	"BAT5"	"bile acid transporter 5"	"-"	"-"	-8.59364173538951	47.950550016431	1.88419319898885e-07	1.17942316148014e-06
"BraA04001451"	"AT5G38410"	"RBCS3B"	"Ribulose bisphosphate carboxylase (small chain) family protein"	"-"	"YES"	-8.57271222953724	319.126190756065	1.29887881230096e-16	1.2379444541065e-13
"BraA09005484"	"AT3G62410"	"CP12-2"	"CP12 domain-containing protein 2"	"-"	"YES"	-8.55965145203543	258.649252102099	2.16381545420947e-15	7.47630925442719e-13
"BraA10000450"	"AT1G05680"	"UGT74E2"	"Uridine diphosphate glycosyltransferase 74E2"	"-"	"-"	-8.55729803751112	103.99162416124	2.86397068868567e-10	5.01486079943072e-09
"BraA09005478"	"AT3G62410"	"CP12-2"	"CP12 domain-containing protein 2"	"-"	"YES"	-8.55521656124686	258.46617851882	2.18276443722157e-15	7.47630925442719e-13
"BraA05002716"	"AT5G38410"	"RBCS3B"	"Ribulose bisphosphate carboxylase (small chain) family protein"	"-"	"YES"	-8.51170550770556	247.593550044079	3.47139434422188e-15	1.01461913892917e-12
"BraA06003357"	"AT5G65730"	"XTH6"	"xyloglucan endotransglucosylase/hydrolase 6"	"-"	"-"	-8.50405258901628	202.930400801761	4.14356097011314e-14	5.71264151105976e-12
"BraA03004166"	"AT3G19710"	"BCAT4"	"branched-chain aminotransferase4"	"-"	"-"	-8.42061530235312	26.7562696332235	1.89304586344167e-05	6.47689376814499e-05
"BraA03005025"	"AT4G16590"	"CSLA01"	"cellulose synthase-like A01"	"-"	"-"	-8.36996967766216	19.3496222800847	0.000247611989986268	0.000626923357875835
"BraA06004716"	"AT5G46090"	"AT5G46090"	"transmembrane protein, putative (DUF679)"	"-"	"-"	-8.36897060970627	89.1759339305019	1.29042269385534e-09	1.78469122220838e-08
"BraA07003033"	"AT1G65980"	"TPX1"	"thioredoxin-dependent peroxidase 1"	"-"	"-"	-8.31836914753539	91.4093448817673	3.53749264671455e-10	6.006613191993e-09
"BraA07001561"	"AT1G20470"	"AT1G20470"	"SAUR-like auxin-responsive protein family"	"-"	"-"	-8.27462792554322	74.6117059542183	6.99775779578324e-09	7.21532684108017e-08
"BraA06004929"	"AT5G42760"	"AT5G42760"	"Leucine carboxyl methyltransferase"	"-"	"-"	-8.22398724479536	60.4015222895603	5.07921300252507e-08	3.84333545834836e-07
"BraA05001522"	"AT2G30540"	"AT2G30540"	"Thioredoxin superfamily protein"	"-"	"-"	-8.20960670214989	35.2622052642128	3.89301620152357e-06	1.61902500765696e-05
"BraA06000683"	"AT3G13520"	"AGP12"	"arabinogalactan protein 12"	"-"	"-"	-8.15601303207179	117.282716570237	2.32050290798236e-11	6.69312424287911e-10
"BraA08001983"	"AT4G29700"	"AT4G29700"	"Alkaline-phosphatase-like family protein"	"-"	"-"	-8.1540476610124	32.7282027867071	4.36189009478978e-06	1.78823625898423e-05
"BraA01002402"	"AT3G51600"	"LTP5"	"lipid transfer protein 5"	"-"	"-"	-8.10289360827726	79.3972954409387	4.26887252312848e-09	4.81120589097683e-08
"BraA04002167"	"AT2G29670"	"AT2G29670"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	-8.07125071650158	106.919232722264	6.57545955434506e-11	1.52691365350422e-09
"BraA01002010"	"AT1G56430"	"NAS4"	"nicotianamine synthase 4"	"-"	"-"	-7.99657323043379	124.825209070091	1.18516909355922e-11	4.04674325543795e-10
"BraA05001097"	"AT1G32470"	"AT1G32470"	"Single hybrid motif superfamily protein"	"-"	"-"	-7.96520103872064	176.019792173556	2.25645896084197e-13	1.96285066986574e-11
"BraA07000856"	"AT3G24230"	"AT3G24230"	"Pectate lyase family protein"	"-"	"-"	-7.9568611294613	106.142873842849	7.11906490356845e-11	1.62559397657421e-09
"BraA03001250"	"AT1G78580"	"TPS1"	"trehalose-6-phosphate synthase"	"-"	"YES"	-7.91530632660132	81.7630091189921	9.45306215005955e-09	9.296571349998e-08
"BraA09003480"	"AT4G13710"	"AT4G13710"	"Pectin lyase-like superfamily protein"	"-"	"-"	-7.8561429843939	104.019786663641	8.86763796409321e-11	1.95168164468762e-09
"BraA02000754"	"AT5G17220"	"GSTF12"	"glutathione S-transferase phi 12"	"-"	"YES"	-7.83399794523562	27.7231507573919	3.15839611903955e-05	0.000101652035421327
"BraA01004053"	"AT3G14310"	"PME3"	"pectin methylesterase 3"	"-"	"-"	-7.82224253896041	104.836954225194	8.14537610770027e-11	1.81458119570018e-09
"BraA03003037"	"AT4G03050"	"AOP3"	"2-oxoglutarate-dependent dioxygenase"	"-"	"-"	-7.82032618268444	71.6610869380333	4.30458611923731e-09	4.84149986248338e-08
"BraA05001192"	"AT2G34310"	"AT2G34310"	"hypothetical protein"	"-"	"-"	-7.79480915919656	79.5438434276416	3.84329333426384e-09	4.41324427346242e-08
"BraA09000246"	"AT4G03070"	"AOP1"	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"	"-"	"-"	-7.79333318656486	34.0377007818673	3.2272377868706e-06	1.37822481055894e-05
"BraA08001190"	"AT4G15210"	"BAM5"	"beta-amylase 5"	"-"	"YES"	-7.78697807409729	17.3894769538089	0.000339810977111227	0.000831825396901754
"BraA10001728"	"AT5G20790"	"AT5G20790"	"transmembrane protein"	"-"	"-"	-7.77790643730278	21.2202689483888	0.000111773174751588	0.000309796404568158
"BraA07001393"	"AT1G23205"	"AT1G23205"	"Plant invertase/pectin methylesterase inhibitor superfamily protein"	"-"	"-"	-7.76637573906443	32.5541516616136	1.13361248651974e-05	4.12995168971236e-05
"BraA01003904"	"AT3G16250"	"PnsB3"	"NDH-dependent cyclic electron flow 1"	"-"	"-"	-7.75919059073396	126.542486417575	1.01654002060097e-11	3.5483397757315e-10
"BraA09004850"	"AT3G54830"	"AT3G54830"	"Transmembrane amino acid transporter family protein"	"-"	"-"	-7.74075137995897	288.177623552789	5.67928888218685e-16	2.77276459428715e-13
"BraA03003893"	"AT3G14310"	"PME3"	"pectin methylesterase 3"	"-"	"-"	-7.73805434334183	178.363250391137	1.92992759098797e-13	1.72677317232846e-11
"BraA05001790"	"AT3G15270"	"SPL5"	"squamosa promoter binding protein-like 5"	"YES"	"YES"	-7.72713511363929	55.4811756128383	5.03949360856815e-08	3.82516410642045e-07
"BraA07002538"	"AT1G77530"	"AT1G77530"	"O-methyltransferase family protein"	"-"	"-"	-7.72103090706225	65.7373869145219	1.00666325233374e-08	9.79887440249018e-08
"BraA07001388"	"AT1G23205"	"AT1G23205"	"Plant invertase/pectin methylesterase inhibitor superfamily protein"	"-"	"-"	-7.71783039855897	32.2503966380834	1.20555974118887e-05	4.36018397733068e-05
"BraA01003815"	"AT3G17609"	"HYH"	"HY5-homolog"	"YES"	"-"	-7.69678246290079	74.9427256780289	6.71558629168153e-09	6.96698377188599e-08
"BraA09001123"	"AT4G34950"	"AT4G34950"	"Major facilitator superfamily protein"	"-"	"-"	-7.69132964840181	86.7689758312051	6.09106675464747e-10	9.46966484600193e-09
"BraA06001821"	"AT1G16410"	"CYP79F1"	"cytochrome p450 79f1"	"-"	"-"	-7.68698920766899	68.537782875329	6.6921626526507e-09	6.94926089572506e-08
"BraA06000867"	"AT2G33070"	"NSP2"	"nitrile specifier protein 2"	"-"	"-"	-7.67623912358536	41.4822079728574	1.1390026104369e-06	5.57323129986321e-06
"BraA08002432"	"AT4G39970"	"AT4G39970"	"Haloacid dehalogenase-like hydrolase (HAD) superfamily protein"	"-"	"-"	-7.61732418640776	329.285981594664	1.04759229481148e-16	1.18640704623899e-13
"BraA03004059"	"AT3G17609"	"HYH"	"HY5-homolog"	"YES"	"-"	-7.61648965899129	222.7150237316	1.30622835285041e-14	2.38615264356949e-12
"BraA02004236"	"AT5G23010"	"MAM1"	"methylthioalkylmalate synthase 1"	"-"	"YES"	-7.54051344445948	40.1943657172574	8.51934542188863e-07	4.32297618039863e-06
"BraA09000087"	"AT4G01080"	"TBL26"	"TRICHOME BIREFRINGENCE-LIKE 26"	"-"	"-"	-7.51600954687913	308.970815694986	2.02798523109355e-16	1.53294704313109e-13
"BraA08003084"	"AT1G22490"	"AT1G22490"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	-7.43136203233101	121.55569726691	1.5951944408009e-11	5.01696661933954e-10
"BraA09001209"	"AT2G18230"	"PPa2"	"pyrophosphorylase 2"	"-"	"-"	-7.39463925949137	133.82744343488	5.40097854420421e-12	2.16443968313529e-10
"BraA05001008"	"AT2G36870"	"XTH32"	"xyloglucan endotransglucosylase/hydrolase 32"	"-"	"-"	-7.38997937626713	127.396531453673	8.40016760365266e-12	3.0690012339945e-10
"BraA07003741"	"AT1G75030"	"TLP-3"	"thaumatin-like protein 3"	"-"	"-"	-7.38396379155555	9.30076618936062	0.00606235194289995	0.0109647538729628
"BraA07003967"	"AT1G77760"	"NIA1"	"nitrate reductase 1"	"-"	"-"	-7.38306133773066	174.15292955405	2.55902079157879e-13	2.13343943805151e-11
"BraA03004245"	"AT3G21460"	"AT3G21460"	"Glutaredoxin family protein"	"-"	"-"	-7.38183029623728	23.9486791051796	7.53430384579284e-05	0.000218928253716364
"BraA10000072"	"AT1G01190"	"CYP78A8"	"cytochrome P450, family 78, subfamily A, polypeptide 8"	"-"	"-"	-7.35313736917959	134.754225199991	4.99383019520649e-12	2.04616358334807e-10
"BraA02000573"	"AT5G14200"	"IMD1"	"isopropylmalate dehydrogenase 1"	"-"	"-"	-7.33809642273691	61.52032123503	1.90747559638156e-08	1.68603921565646e-07
"BraA09004320"	"AT1G22690"	"AT1G22690"	"Gibberellin-regulated family protein"	"-"	"YES"	-7.32222566695378	162.858024658287	5.62317162297772e-13	3.84004813542974e-11
"BraA05002669"	"AT3G21055"	"PSBTN"	"photosystem II subunit T"	"-"	"-"	-7.2666264537525	174.035998827435	2.57811667591467e-13	2.13343943805151e-11
"BraA05002672"	"AT3G21055"	"PSBTN"	"photosystem II subunit T"	"-"	"-"	-7.24754189594378	173.568384061706	2.65528189089019e-13	2.18671401948264e-11
"BraA08001978"	"AT4G29700"	"AT4G29700"	"Alkaline-phosphatase-like family protein"	"-"	"-"	-7.23939977681262	30.1768107384015	1.17978932291486e-05	4.27544416393069e-05
"BraA07003543"	"AT1G72416"	"AT1G72416"	"Chaperone DnaJ-domain superfamily protein"	"-"	"-"	-7.20575832532707	51.3436644308622	2.03690374493205e-07	1.26275359142126e-06
"BraA07003558"	"AT1G72610"	"GER1"	"germin-like protein 1"	"-"	"-"	-7.19753253181668	170.408863528285	3.30539343960452e-13	2.57855977187084e-11
"BraA03004965"	"AT4G15920"	"SWEET17"	"Nodulin MtN3 family protein"	"-"	"-"	-7.19577311311196	23.4954038954496	8.4848514898252e-05	0.000242942044812511
"BraA08001212"	"AT1G78090"	"TPPB"	"trehalose-6-phosphate phosphatase"	"-"	"-"	-7.18537637099839	105.055559591522	7.51448640875805e-11	1.69819645944727e-09
"BraA08000492"	"AT1G47580"	"DYW1"	"Pentatricopeptide repeat (PPR) superfamily protein"	"-"	"-"	-7.18318272940675	115.825961483721	2.72901202733777e-11	7.6013561183318e-10
"BraA01001905"	"AT4G27360"	"AT4G27360"	"Dynein light chain type 1 family protein"	"-"	"-"	-7.17782048254309	23.9843547899143	5.32775617145188e-05	0.000161334083484454
"BraA09000596"	"AT5G26220"	"AT5G26220"	"ChaC-like family protein"	"-"	"-"	-7.17374651778011	10.9294445233049	0.0029557432941314	0.00572627916488328
"BraA07002218"	"AT3G59960"	"ASHH4"	"histone-lysine N-methyltransferase ASHH4"	"-"	"-"	-7.16726593385001	41.2258796844336	6.90063565008397e-07	3.60206287479658e-06
"BraA08001594"	"AT4G22620"	"AT4G22620"	"SAUR-like auxin-responsive protein family"	"-"	"-"	-7.13752473580811	26.3413001365025	4.29690657019367e-05	0.000133644280540885
"BraA08001647"	"AT4G34950"	"AT4G34950"	"Major facilitator superfamily protein"	"-"	"-"	-7.10527491726242	36.5239764458261	1.85463679992235e-06	8.50889353099579e-06
"BraA10001458"	"AT3G62030"	"ROC4"	"rotamase CYP 4"	"-"	"YES"	-7.1030319566725	94.0629477457474	2.61242634324066e-10	4.64076157781026e-09
"BraA03004408"	"AT3G25180"	"CYP82G1"	"cytochrome P450, family 82, subfamily G, polypeptide 1"	"-"	"-"	-7.0952132023028	63.172260068231	1.4796292783935e-08	1.36166890896994e-07
"BraA03001714"	"AT2G30540"	"AT2G30540"	"Thioredoxin superfamily protein"	"-"	"-"	-7.09147264836767	103.004515721099	3.36457905394648e-10	5.77112186553684e-09
"BraA03001519"	"AT4G14040"	"SBP2"	"selenium-binding protein 2"	"-"	"-"	-7.0604072297257	91.394937579913	3.5433858162688e-10	6.01196288532727e-09
"BraA09004494"	"AT4G16590"	"CSLA01"	"cellulose synthase-like A01"	"-"	"-"	-7.0599099059783	15.4854759015594	0.000752222719781013	0.00169470444402051
"BraA05003073"	"AT3G19710"	"BCAT4"	"branched-chain aminotransferase4"	"-"	"-"	-7.05986400503949	38.2999322636347	1.26569746414995e-06	6.09386209348365e-06
"BraA03003855"	"AT3G13650"	"AT3G13650"	"Disease resistance-responsive (dirigent-like protein) family protein"	"-"	"-"	-7.05270195849806	93.0313625869377	2.68326462522584e-10	4.74353579432062e-09
"BraA03001892"	"AT2G34070"	"TBL37"	"TRICHOME BIREFRINGENCE-LIKE 37"	"-"	"-"	-7.05109764289726	99.2295078043441	1.47532304675073e-10	2.97247762020431e-09
"BraA09002255"	"AT5G45680"	"FKBP13"	"FK506-binding protein 13"	"-"	"YES"	-6.99618957428054	157.132880966386	8.53462262351987e-13	5.29528182253098e-11
"BraA03004650"	"AT5G23010"	"MAM1"	"methylthioalkylmalate synthase 1"	"-"	"YES"	-6.9931914241381	39.8133445421592	9.21676449085456e-07	4.62971343730575e-06
"BraA07000882"	"AT3G23740"	"AT3G23740"	"hypothetical protein"	"-"	"-"	-6.9869040743502	76.888019032332	2.12131563945061e-09	2.68483603535779e-08
"BraA05003883"	"AT3G12200"	"Nek7"	"NIMA-related kinase 7"	"-"	"YES"	-6.9680455693406	72.3549999924799	9.2995709230643e-09	9.17443268247041e-08
"BraA03004648"	"AT4G27820"	"BGLU9"	"beta glucosidase 9"	"-"	"-"	-6.94568716238503	30.1166551606165	8.12481612009566e-06	3.07553262249382e-05
"BraA08000943"	"AT4G14040"	"SBP2"	"selenium-binding protein 2"	"-"	"-"	-6.94198750977078	122.632728682734	1.44542095259588e-11	4.68714093222695e-10
"BraA02002663"	"AT1G78090"	"TPPB"	"trehalose-6-phosphate phosphatase"	"-"	"-"	-6.93526036220343	56.2165383544084	4.46019265610529e-08	3.45972693611055e-07
"BraA05001005"	"AT2G36885"	"AT2G36885"	"translation initiation factor"	"-"	"-"	-6.84503119574965	79.6704895503323	1.47687630994532e-09	1.9947384836914e-08
"BraA03003240"	"AT3G01550"	"PPT2"	"phosphoenolpyruvate (pep)/phosphate translocator 2"	"-"	"-"	-6.84129289925493	139.401166613251	3.39367756332943e-12	1.5191476095178e-10
"BraA08000219"	"AT1G52245"	"#N/A"	"#N/A"	"-"	"-"	-6.82893232205607	100.997227923565	1.11632354371898e-10	2.36434090839263e-09
"BraA09006514"	"AT1G10760"	"SEX1"	"Pyruvate phosphate dikinase, PEP/pyruvate binding domain-containing protein"	"-"	"YES"	-6.82763121746434	136.999997377161	4.13770481794335e-12	1.76121606435216e-10
"BraA08000536"	"AT1G45474"	"Lhca5"	"photosystem I light harvesting complex protein 5"	"-"	"-"	-6.81596008905051	146.266299759008	1.95554441780414e-12	9.94605317463677e-11
"BraA02001476"	"AT3G02020"	"AK3"	"aspartate kinase 3"	"-"	"-"	-6.80577845864895	29.4701335781517	9.52117320134978e-06	3.53452392458575e-05
"BraA06002322"	"AT1G21500"	"AT1G21500"	"hypothetical protein"	"-"	"-"	-6.80511867371003	83.5852746508179	9.01546306879325e-10	1.3122478758066e-08
"BraA03004649"	"AT5G23010"	"MAM1"	"methylthioalkylmalate synthase 1"	"-"	"YES"	-6.77792659683691	33.4136690404707	3.7223275121592e-06	1.55719735484813e-05
"BraA09005856"	"AT2G21650"	"MEE3"	"Homeodomain-like superfamily protein"	"-"	"-"	-6.76696647797591	27.5200952882596	2.20046143567036e-05	7.39027349951433e-05
"BraA10002265"	"AT5G13930"	"TT4"	"Chalcone and stilbene synthase family protein"	"-"	"YES"	-6.74565559318731	33.1684631507714	6.06901168311622e-06	2.39321469878738e-05
"BraA03005924"	"AT4G30110"	"HMA2"	"heavy metal atpase 2"	"-"	"-"	-6.73869121403948	67.817352608631	7.42460231019105e-09	7.59825897486919e-08
"BraA05003527"	"AT3G15840"	"PIFI"	"post-illumination chlorophyll fluorescence increase"	"-"	"-"	-6.72906405770955	53.9014511278328	6.5760832067572e-08	4.82605691246483e-07
"BraA06003273"	"AT5G65010"	"ASN2"	"asparagine synthetase 2"	"-"	"-"	-6.72654429216222	156.870587550229	8.70204331062731e-13	5.37345046231722e-11
"BraA03004647"	"AT5G23010"	"MAM1"	"methylthioalkylmalate synthase 1"	"-"	"YES"	-6.72352622652133	32.6305615171425	4.4622159047972e-06	1.82288920702683e-05
"BraA09004114"	"AT1G26761"	"AT1G26761"	"Arabinanase/levansucrase/invertase"	"-"	"-"	-6.7214028396646	232.870571633275	7.83339293083661e-15	1.78611749230016e-12
"BraA10002910"	"AT5G09660"	"PMDH2"	"peroxisomal NAD-malate dehydrogenase 2"	"-"	"YES"	-6.71734216547852	120.660976202525	1.73230172159014e-11	5.33339691558671e-10
"BraA05004133"	"AT5G02120"	"OHP"	"one helix protein"	"-"	"-"	-6.71417780543729	323.282085105779	1.19068267949719e-16	1.18640704623899e-13
"BraA03000960"	"AT5G19190"	"AT5G19190"	"hypothetical protein"	"-"	"-"	-6.70495984923548	55.4512246172886	5.06473989711424e-08	3.83856825191385e-07
"BraA09005715"	"AT3G05710"	"SYP43"	"syntaxin of plants 43"	"-"	"-"	-6.69579968266915	21.9196657714464	9.01534568088237e-05	0.000256290225224514
"BraA09000145"	"AT3G16360"	"AHP4"	"HPT phosphotransmitter 4"	"-"	"-"	-6.66829089305373	20.4122949092432	0.000137244312997357	0.000371148850877754
"BraA05004075"	"AT3G10060"	"AT3G10060"	"FKBP-like peptidyl-prolyl cis-trans isomerase family protein"	"-"	"-"	-6.66440589912662	263.942244000942	1.68006276161541e-15	6.06880930137559e-13
"BraA09004198"	"AT1G23740"	"AOR"	"Oxidoreductase, zinc-binding dehydrogenase family protein"	"-"	"-"	-6.66177251452961	115.643601607075	2.77703454893937e-11	7.69600181381795e-10
"BraA05002063"	"AT1G48330"	"AT1G48330"	"SsrA-binding protein"	"-"	"-"	-6.64073867129713	24.5431229572471	4.61209497010533e-05	0.000142067572155008
"BraA05004000"	"AT3G10940"	"LSF2"	"dual specificity protein phosphatase (DsPTP1) family protein"	"-"	"-"	-6.6323876570771	114.843842985451	2.998621837369e-11	8.20634073620047e-10
"BraA03004313"	"AT3G22890"	"APS1"	"ATP sulfurylase 1"	"-"	"-"	-6.6240080828072	74.9631771382559	2.74103842565896e-09	3.32519664243885e-08
"BraA09005783"	"AT5G43745"	"AT5G43745"	"ion channel POLLUX-like protein, putative (DUF1012)"	"-"	"-"	-6.61179387479467	50.6489532668441	1.15713964976921e-07	7.80904732450398e-07
"BraA05003029"	"AT4G13150"	"AT4G13150"	"transmembrane protein"	"-"	"-"	-6.59971735105615	66.9150899009786	8.22256366829795e-09	8.28721003093146e-08
"BraA09005452"	"AT3G62030"	"ROC4"	"rotamase CYP 4"	"-"	"YES"	-6.58080126691861	60.6996995907079	2.16789020414337e-08	1.87464777771309e-07
"BraA02001266"	"AT5G58310"	"MES18"	"methyl esterase 18"	"-"	"-"	-6.55313089181806	18.9430537113481	0.000171964388552454	0.00045313515584305
"BraA09005543"	"AT3G63110"	"IPT3"	"isopentenyltransferase 3"	"-"	"-"	-6.55275617400253	48.2308256040764	1.78966490749446e-07	1.1289566744514e-06
"BraA08000940"	"AT4G14040"	"SBP2"	"selenium-binding protein 2"	"-"	"-"	-6.54004225059634	103.367732778371	9.49328777624096e-11	2.06232377544091e-09
"BraA05003545"	"AT3G15650"	"AT3G15650"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	-6.53343904304784	28.7795862580013	1.63077583337272e-05	5.67973260936818e-05
"BraA05002427"	"AT1G32080"	"LrgB"	"membrane protein"	"-"	"-"	-6.5240206298927	119.435421598304	1.9410258319271e-11	5.83665668884415e-10
"BraA09005921"	"AT2G20835"	"AT2G20835"	"hypothetical protein"	"-"	"-"	-6.51842940590948	13.3733923231373	0.00146085099415958	0.00305230172271956
