"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC"	"F"	"PValue"	"fdr.gen"
"BraA05003856"	"AT3G12660"	"FLA14"	"FASCICLIN-like arabinogalactan protein 14 precursor"	"-"	"-"	-2.29840931057677	8.94444120417646	0.00586240679528909	0.864956401710831
"BraA01000945"	"AT4G28720"	"YUC8"	"Flavin-binding monooxygenase family protein"	"-"	"YES"	-2.28399853937015	5.06607579768477	0.035177966304567	1
"BraA06002134"	"AT1G19670"	"CLH1"	"chlorophyllase 1"	"-"	"-"	-2.27157055654224	7.96587939861965	0.00881894383973272	0.903364803321406
"BraA05001398"	"AT2G31945"	"AT2G31945"	"transmembrane protein"	"-"	"-"	-2.25429070117511	1.61388288287073	0.214740230801673	1
"BraA04003070"	"AT2G42760"	"AT2G42760"	"DUF1685 family protein"	"-"	"-"	-2.23418172350671	6.16499644391106	0.019509269127372	0.964483175312587
"BraA03005726"	"AT4G27410"	"RD26"	"NAC (No Apical Meristem) domain transcriptional regulator superfamily protein"	"YES"	"-"	-2.22200141315176	3.93550655345332	0.0574861076805957	1
"BraA03000648"	"AT5G14120"	"AT5G14120"	"Major facilitator superfamily protein"	"-"	"-"	-2.2006373367424	8.58076167480254	0.00681137967890394	0.881530999897939
"BraA06002605"	"AT3G47340"	"ASN1"	"glutamine-dependent asparagine synthase 1"	"-"	"YES"	-2.13246691902661	2.65590112876783	0.114730767516304	1
"BraA04001985"	"AT3G57020"	"AT3G57020"	"Calcium-dependent phosphotriesterase superfamily protein"	"-"	"-"	-2.09898993696801	3.34220165452106	0.0785474874157265	1
"BraA02003832"	"AT2G12880"	"AT2G12880"	"Zinc knuckle (CCHC-type) family protein"	"-"	"-"	-2.09607057506862	3.28904803481177	0.0808272057285629	1
"BraA02003226"	"AT5G47220"	"ERF2"	"ethylene responsive element binding factor 2"	"YES"	"-"	-2.09490193117066	4.62761762865666	0.0405298679733118	1
"BraA01003853"	"AT3G16660"	"AT3G16660"	"Pollen Ole e 1 allergen and extensin family protein"	"-"	"-"	-2.06486452586428	0.843847277727843	0.367396552137557	1
"BraA06002044"	"AT1G18710"	"MYB47"	"myb domain protein 47"	"YES"	"-"	-2.03996972634685	6.52943707502038	0.0165319897987537	0.948685205179266
"BraA08002825"	"AT1G28370"	"ERF11"	"ERF domain protein 11"	"YES"	"-"	-2.0249958014268	2.28739075137598	0.141998467152714	1
"BraA05000216"	"AT2G46510"	"AIB"	"ABA-inducible BHLH-type transcription factor"	"YES"	"-"	-2.00013486338354	7.15235566776198	0.0125314814080668	0.90594818113322
"BraA07002122"	"AT3G58120"	"BZIP61"	"Basic-leucine zipper (bZIP) transcription factor family protein"	"YES"	"-"	-1.96419478615842	3.63648773535025	0.0671735571771376	1
"BraA01003850"	"AT3G16660"	"AT3G16660"	"Pollen Ole e 1 allergen and extensin family protein"	"-"	"-"	-1.95925329879659	0.659895802519185	0.424544174904049	1
"BraA05002810"	"AT5G41080"	"GDPD2"	"PLC-like phosphodiesterases superfamily protein"	"-"	"-"	-1.95315955299096	5.16776652309585	0.0311200871033085	0.987240852954596
"BraA04001668"	"AT2G22810"	"ACS4"	"1-aminocyclopropane-1-carboxylate synthase 4"	"-"	"YES"	-1.92665206698959	4.19379517577986	0.0503706639366574	1
"BraA03004372"	"AT3G24450"	"AT3G24450"	"Heavy metal transport/detoxification superfamily protein"	"-"	"-"	-1.90990181684781	5.39084078499454	0.0279738902933303	0.987240852954596
"BraA06002971"	"AT5G62165"	"AGL42"	"AGAMOUS-like 42"	"YES"	"YES"	-1.90223321481384	5.5662611552352	0.0256952122958335	0.98062557723579
"BraA01000166"	"AT4G37370"	"CYP81D8"	"cytochrome P450, family 81, subfamily D, polypeptide 8"	"-"	"-"	-1.89357262439869	12.4185236809028	0.00152919555853101	0.724563415460232
"BraA06003093"	"AT5G63160"	"BT1"	"BTB and TAZ domain protein 1"	"-"	"-"	-1.88944739740967	3.21944862789586	0.0839271485603147	1
"BraA02000394"	"AT2G35460"	"AT2G35460"	"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family"	"-"	"-"	-1.88724019077413	1.68779160515382	0.204831632774004	1
"BraA02000754"	"AT5G17220"	"GSTF12"	"glutathione S-transferase phi 12"	"-"	"YES"	-1.84148099394601	5.53043388285607	0.0284700437779227	0.987240852954596
"BraA03000838"	"AT5G17300"	"RVE1"	"Homeodomain-like superfamily protein"	"YES"	"-"	-1.82830357515823	6.46551475155979	0.0170159098959009	0.958364400518592
"BraA03003441"	"AT3G05900"	"AT3G05900"	"neurofilament protein-like protein"	"-"	"-"	-1.82453319146073	3.54026535369186	0.0706732359499136	1
"BraA05003584"	"AT3G15358"	"AT3G15358"	"transmembrane protein"	"-"	"-"	-1.81673761443184	5.41362676878852	0.0276937533588402	0.987240852954596
"BraA01004532"	"AT3G07350"	"AT3G07350"	"sulfate/thiosulfate import ATP-binding protein, putative (DUF506)"	"-"	"-"	-1.81163743095356	3.84989736814986	0.0600884478036287	1
"BraA08001270"	"AT4G16515"	"RGF6"	"root meristem growth factor"	"-"	"-"	-1.81087481649057	3.62636566572854	0.0675007937573757	1
"BraA08001273"	"AT4G16515"	"RGF6"	"root meristem growth factor"	"-"	"-"	-1.81087481649057	3.62636566572854	0.0675007937573757	1
"BraA03000692"	"AT5G14920"	"AT5G14920"	"Gibberellin-regulated family protein"	"-"	"-"	-1.8032690745214	1.89830117071882	0.179534938875828	1
"BraA05004416"	"AT3G05725"	"AT3G05725"	"hypothetical protein (DUF3511)"	"-"	"-"	-1.78758575259147	2.73406035219083	0.109762889733893	1
"BraSca000751"	"AT4G17585"	"AT4G17585"	"aluminum activated malate transporter family protein"	"-"	"-"	-1.7810157385227	4.16916678434034	0.0510046779233506	1
"BraA03003291"	"AT3G02380"	"COL2"	"CONSTANS-like 2"	"YES"	"-"	-1.75531353488016	2.79453528318039	0.106089659268999	1
"BraA03001791"	"AT2G31980"	"CYS2"	"PHYTOCYSTATIN 2"	"-"	"-"	-1.75176308066013	0.951849429712955	0.342099346260051	1
"BraA06001304"	"AT1G09575"	"AT1G09575"	"calcium uniporter-like protein (DUF607)"	"-"	"-"	-1.73690176831188	2.30036407072653	0.140917324951209	1
"BraA06001411"	"AT1G10640"	"AT1G10640"	"Pectin lyase-like superfamily protein"	"-"	"-"	-1.73336113597108	7.54116507164916	0.0105671015154807	0.904606007077717
"BraA08003014"	"AT1G27110"	"AT1G27110"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	-1.73142688916619	1.11654515102339	0.29998796131896	1
"BraA09001300"	"AT1G20750"	"AT1G20750"	"RAD3-like DNA-binding helicase protein"	"-"	"-"	-1.71553675132107	3.9121172654027	0.0581842800294713	1
"BraA06004608"	"AT5G47500"	"PME5"	"Pectin lyase-like superfamily protein"	"-"	"-"	-1.68138698045927	4.77519502580789	0.0376868933793874	1
"BraA02001060"	"AT5G22500"	"FAR1"	"fatty acid reductase 1"	"-"	"-"	-1.67582909285513	2.00406810812536	0.168262575381543	1
"BraA09000912"	"AT3G15450"	"AT3G15450"	"aluminum induced protein with YGL and LRDR motifs"	"-"	"-"	-1.66235560440469	1.63704104074823	0.21157286277282	1
"BraA09001495"	"AT3G15450"	"AT3G15450"	"aluminum induced protein with YGL and LRDR motifs"	"-"	"-"	-1.66233828362165	1.63123889921655	0.212360952827158	1
"BraA02000694"	"AT5G16110"	"AT5G16110"	"hypothetical protein"	"-"	"-"	-1.65197757024122	3.17761795686521	0.0857554226169744	1
"BraA03002955"	"AT4G12520"	"AT4G12520"	"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein"	"-"	"-"	-1.6311474475441	3.13122180114897	0.0894528156957726	1
"BraA08003664"	"AT1G10070"	"BCAT-2"	"branched-chain amino acid transaminase 2"	"-"	"-"	-1.6189869512937	2.66359080630394	0.114230594380728	1
"BraA10000608"	"AT5G02220"	"AT5G02220"	"cyclin-dependent kinase inhibitor"	"-"	"YES"	-1.61777863614686	9.19247106352941	0.00526759561091069	0.864956401710831
"BraA04002977"	"AT2G41231"	"AT2G41231"	"transmembrane protein"	"-"	"-"	-1.60468390145745	1.01172089935144	0.327565557799724	1
"BraA03002030"	"AT2G37030"	"AT2G37030"	"SAUR-like auxin-responsive protein family"	"-"	"-"	-1.60043443840759	1.25726582886158	0.273211788629307	1
"BraA09005152"	"AT3G58000"	"AT3G58000"	"VQ motif-containing protein"	"-"	"-"	-1.59249675798862	1.63700937982436	0.212891878767987	1
"BraA03005800"	"AT4G32480"	"AT4G32480"	"sugar phosphate exchanger, putative (DUF506)"	"-"	"-"	-1.58857346886715	3.7405403831285	0.0636077364609075	1
"BraA09004277"	"AT1G70840"	"MLP31"	"MLP-like protein 31"	"-"	"-"	-1.58721085590013	6.82987300122905	0.0144157056662389	0.913682702741983
"BraA03002264"	"AT2G40610"	"EXPA8"	"expansin A8"	"-"	"YES"	-1.58567609894394	2.52403150773508	0.123717921911925	1
"BraA10001507"	"AT5G59845"	"AT5G59845"	"Gibberellin-regulated family protein"	"-"	"-"	-1.58547266171297	0.771812385787912	0.391093395110809	1
"BraA03004878"	"AT3G51910"	"HSFA7A"	"heat shock transcription factor A7A"	"YES"	"-"	-1.58535795643601	1.04518310839979	0.318077482738328	1
"BraA02002025"	"AT1G68620"	"AT1G68620"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	-1.57582113911632	7.30614852845125	0.0117158696505782	0.90594818113322
"BraA09001187"	"AT2G17880"	"AT2G17880"	"Chaperone DnaJ-domain superfamily protein"	"-"	"YES"	-1.567598174077	3.69185286431338	0.0652489108549275	1
"BraA09004368"	"AT1G22160"	"AT1G22160"	"senescence-associated family protein (DUF581)"	"-"	"-"	-1.56417043663969	2.50072585537445	0.125340506854122	1
"BraA03000283"	"AT5G06760"	"LEA4-5"	"Late Embryogenesis Abundant 4-5"	"-"	"-"	-1.56153929958239	0.535902872694153	0.47041655916546	1
"BraSca000753"	"AT2G17880"	"AT2G17880"	"Chaperone DnaJ-domain superfamily protein"	"-"	"YES"	-1.56109776388348	3.30658762371554	0.08006672048151	1
"BraA01001896"	"AT4G27260"	"WES1"	"Auxin-responsive GH3 family protein"	"-"	"-"	-1.55107604057142	3.26402791677153	0.0819263184419585	1
"BraA03006058"	"AT2G24550"	"AT2G24550"	"major centromere autoantigen B-like protein"	"-"	"-"	-1.54985247304375	7.26017268086737	0.0119050075449557	0.90594818113322
"BraSca001167"	"AT3G15450"	"AT3G15450"	"aluminum induced protein with YGL and LRDR motifs"	"-"	"-"	-1.54376630899043	1.32759332641249	0.259292037616356	1
"BraA09001088"	"AT2G14890"	"AGP9"	"arabinogalactan protein 9"	"-"	"-"	-1.53182784992875	3.82964738682231	0.060723227453181	1
"BraA01002187"	"AT4G16515"	"RGF6"	"root meristem growth factor"	"-"	"-"	-1.52499542436088	2.24260796530937	0.145806597199523	1
"BraA10002138"	"AT5G15780"	"AT5G15780"	"Pollen Ole e 1 allergen and extensin family protein"	"-"	"-"	-1.52089551115652	3.3271806259009	0.0791842220042661	1
"BraA07001241"	"AT1G25400"	"AT1G25400"	"transmembrane protein"	"-"	"-"	-1.51129002196924	4.67681083783693	0.0395565138614274	1
"BraA08003609"	"AT5G63720"	"KPL"	"kokopelli"	"-"	"-"	-1.50979023944704	3.02553591687648	0.0932047958595974	1
"BraA08002426"	"AT1G25400"	"AT1G25400"	"transmembrane protein"	"-"	"-"	-1.50768305414332	4.65585121555141	0.0399680108765061	1
"BraA01001543"	"AT4G23870"	"AT4G23870"	"hypothetical protein"	"-"	"-"	-1.5005846670311	6.94758490147534	0.013715359890523	0.908321462719497
"BraA10003160"	"AT5G01075"	"AT5G01075"	"Glycosyl hydrolase family 35 protein"	"-"	"-"	-1.4910290005599	2.87426831437307	0.101422052061938	1
"BraA02003347"	"AT2G01520"	"MLP328"	"MLP-like protein 328"	"-"	"-"	-1.48773763018897	3.05944835239611	0.0915824348309813	1
"BraA08004011"	"AT1G02660"	"AT1G02660"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	-1.48031696856726	2.78143752305974	0.106872992912429	1
"BraA03005853"	"AT4G29020"	"AT4G29020"	"glycine-rich protein"	"-"	"-"	-1.47031936920239	3.48882867869616	0.0726284237307901	1
"BraA10001975"	"AT5G17870"	"PSRP6"	"plastid-specific 50S ribosomal protein 6"	"-"	"-"	-1.46545244580185	5.41304250111975	0.0277014360231642	0.987240852954596
"BraA06002992"	"AT5G62280"	"AT5G62280"	"DUF1442 family protein (DUF1442)"	"-"	"-"	-1.46038448592596	5.22749670798045	0.0302647465094406	0.987240852954596
"BraA01004368"	"AT3G10185"	"AT3G10185"	"Gibberellin-regulated family protein"	"-"	"-"	-1.44699746831151	8.74903259019346	0.00683637927022716	0.881530999897939
"BraA08003684"	"AT1G09750"	"AT1G09750"	"Eukaryotic aspartyl protease family protein"	"-"	"-"	-1.43646593139857	3.74803770207954	0.0633591767255559	1
"BraA03000661"	"AT5G14360"	"AT5G14360"	"Ubiquitin-like superfamily protein"	"-"	"-"	-1.43596423727607	2.62679838291663	0.116646937284132	1
"BraA06001418"	"AT1G10640"	"AT1G10640"	"Pectin lyase-like superfamily protein"	"-"	"-"	-1.43324457831147	6.11273501042084	0.0199825393176439	0.971257748075549
"BraA06001525"	"AT1G62480"	"AT1G62480"	"Vacuolar calcium-binding protein-like protein"	"-"	"-"	-1.43307041980865	3.70442210942368	0.0648206926268755	1
"BraA01002884"	"AT1G56580"	"SVB"	"plant/protein (Protein of unknown function, DUF538)"	"-"	"-"	-1.43024894300788	4.90901892403846	0.0352995275960723	1
"BraA03001282"	"AT5G57790"	"AT5G57790"	"hypothetical protein"	"-"	"-"	-1.41679699913496	1.67992237560445	0.205859326043831	1
"BraA01000624"	"AT4G32280"	"IAA29"	"indole-3-acetic acid inducible 29"	"-"	"YES"	-1.41176683395828	3.84337642864246	0.0602920415246129	1
"BraA09005921"	"AT2G20835"	"AT2G20835"	"hypothetical protein"	"-"	"-"	-1.4103887434164	2.41835389566078	0.134783601147792	1
"BraA03003788"	"AT3G12500"	"HCHIB"	"basic chitinase"	"-"	"-"	-1.41012155706722	0.841651899928982	0.368009938346028	1
"BraA02004510"	"AT5G65925"	"AT5G65925"	"hypothetical protein"	"-"	"-"	-1.39867467616857	3.57254719331945	0.0694766249018732	1
"BraA08001328"	"AT4G17490"	"ERF6"	"ethylene responsive element binding factor 6"	"YES"	"YES"	-1.39858273599525	2.77065585431759	0.107522831219731	1
"BraA10001128"	"AT5G55730"	"FLA1"	"FASCICLIN-like arabinogalactan 1"	"-"	"-"	-1.39643703431171	4.74052108862787	0.038334358385923	1
"BraA03001349"	"AT5G56550"	"OXS3"	"oxidative stress 3"	"-"	"-"	-1.39523986189741	4.35123338227954	0.0465201229873385	1
"BraA04000015"	"AT3G63230"	"AT3G63230"	"senescence-associated-like protein (DUF581)"	"-"	"-"	-1.39183346491838	8.00570905905393	0.00863033567926972	0.903364803321406
"BraA03000291"	"AT5G06860"	"PGIP1"	"polygalacturonase inhibiting protein 1"	"-"	"-"	-1.39169754992305	3.79449883112939	0.061843050245298	1
"BraA08003549"	"AT1G11370"	"AT1G11370"	"Pectin lyase-like superfamily protein"	"-"	"-"	-1.38697707145625	2.25117753542134	0.145068616221082	1
"BraA09006121"	"AT1G17180"	"GSTU25"	"glutathione S-transferase TAU 25"	"-"	"-"	-1.3864033041374	6.19454949614948	0.019247105146146	0.963865886103541
"BraA03000256"	"AT5G06270"	"AT5G06270"	"hypothetical protein"	"-"	"-"	-1.37626910121808	4.75325676958099	0.0380951195573642	1
"BraA05002023"	"AT1G49500"	"AT1G49500"	"transcription initiation factor TFIID subunit 1b-like protein"	"-"	"-"	-1.37609704139847	2.99985353518468	0.0946359157312403	1
"BraA07001885"	"AT2G28410"	"AT2G28410"	"transmembrane protein"	"-"	"-"	-1.36974963829731	3.93361321326469	0.0575422723054093	1
"BraA05001212"	"AT2G34060"	"AT2G34060"	"Peroxidase superfamily protein"	"-"	"-"	-1.36712378213291	5.30607116522292	0.0291485432566196	0.987240852954596
"BraA03006115"	"AT4G32280"	"IAA29"	"indole-3-acetic acid inducible 29"	"-"	"YES"	-1.36650107321904	3.52468628205714	0.0712590524316108	1
"BraA03006514"	"AT4G37610"	"BT5"	"BTB and TAZ domain protein 5"	"-"	"-"	-1.36455503568454	2.25795942440367	0.144487717808029	1
"BraA02004219"	"AT5G23370"	"AT5G23370"	"GRAM domain-containing protein / ABA-responsive protein-like protein"	"-"	"-"	-1.35587019626436	2.54873987792202	0.121973221631564	1
"BraA04002605"	"AT2G35930"	"PUB23"	"plant U-box 23"	"-"	"-"	-1.35566021348448	2.76577182535355	0.107818707605121	1
"BraA04001279"	"AT5G39610"	"NAC6"	"NAC domain containing protein 6"	"YES"	"YES"	-1.35417430526548	0.514581763247275	0.47929708344929	1
"BraA03000138"	"AT5G03760"	"ATCSLA09"	"Nucleotide-diphospho-sugar transferases superfamily protein"	"-"	"-"	-1.35100553224687	3.86272824353338	0.0596901038692002	1
"BraA01001556"	"AT4G24000"	"CSLG2"	"cellulose synthase like G2"	"-"	"-"	-1.34806577153118	0.409752368548646	0.528981150014141	1
"BraA10001763"	"AT5G20370"	"AT5G20370"	"serine-rich protein-like protein"	"-"	"-"	-1.34710415400823	6.75604525635977	0.0148800111709725	0.913682702741983
"BraA07001299"	"AT1G26945"	"KDR"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	-1.34104654495519	4.09137538106772	0.0530423340057509	1
"BraA03004037"	"AT3G16660"	"AT3G16660"	"Pollen Ole e 1 allergen and extensin family protein"	"-"	"-"	-1.34026063508575	0.340395318216676	0.564423220037468	1
"BraA05000878"	"AT2G38400"	"AGT3"	"alanine:glyoxylate aminotransferase 3"	"-"	"YES"	-1.33628205274966	2.16879021845923	0.152351395788072	1
"BraA07001393"	"AT1G23205"	"AT1G23205"	"Plant invertase/pectin methylesterase inhibitor superfamily protein"	"-"	"-"	-1.33577388607348	3.72938312979042	0.0669989610651416	1
"BraA10001730"	"AT5G20740"	"AT5G20740"	"Plant invertase/pectin methylesterase inhibitor superfamily protein"	"-"	"-"	-1.33480721101275	3.1928983732187	0.085145261749468	1
"BraA09005669"	"AT2G24550"	"AT2G24550"	"major centromere autoantigen B-like protein"	"-"	"-"	-1.33150792521834	5.51486470408931	0.026397412682277	0.985788217049733
"BraA02004220"	"AT5G23370"	"AT5G23370"	"GRAM domain-containing protein / ABA-responsive protein-like protein"	"-"	"-"	-1.33079256923299	4.02139606014857	0.0550018760756598	1
"BraA10001678"	"AT5G21940"	"AT5G21940"	"hybrid signal transduction histidine kinase M-like protein"	"-"	"-"	-1.32648618118519	3.65565514216437	0.0665000775141475	1
"BraA07001300"	"AT1G26945"	"KDR"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	-1.32639636391256	3.84641193271751	0.0601826156941453	1
"BraA09002480"	"AT2G02130"	"LCR68"	"low-molecular-weight cysteine-rich 68"	"-"	"-"	-1.32608651659926	2.4570454152644	0.128596669266688	1
"BraA03004937"	"AT4G15630"	"AT4G15630"	"Uncharacterized protein family (UPF0497)"	"-"	"-"	-1.32470598839975	2.67287169710322	0.113630290844046	1
"BraA10002551"	"AT5G65207"	"AT5G65207"	"hypothetical protein"	"-"	"-"	-1.32466867631041	3.54414691274336	0.0705281286770172	1
"BraA02000070"	"AT5G02760"	"AT5G02760"	"Protein phosphatase 2C family protein"	"-"	"-"	-1.31853002369196	2.42508088720014	0.131003943937785	1
"BraA01003979"	"AT3G15450"	"AT3G15450"	"aluminum induced protein with YGL and LRDR motifs"	"-"	"-"	-1.31346216774453	1.48375618126694	0.233681753153108	1
"BraA07001388"	"AT1G23205"	"AT1G23205"	"Plant invertase/pectin methylesterase inhibitor superfamily protein"	"-"	"-"	-1.31335418981056	3.60087249039788	0.0715086801897757	1
"BraSca000174"	"AT5G50820"	"NAC097"	"NAC domain containing protein 97"	"YES"	"-"	-1.31176000526081	5.65206654908974	0.0247462319437273	0.98062557723579
"BraA07002838"	"AT1G70260"	"UMAMIT36"	"nodulin MtN21 /EamA-like transporter family protein"	"-"	"-"	-1.31142844673805	1.76299927529818	0.195321597203252	1
"BraA03002621"	"AT2G28605"	"AT2G28605"	"Photosystem II reaction center PsbP family protein"	"-"	"YES"	-1.30811612053782	5.58178890644126	0.0255084371138118	0.98062557723579
"BraA02002771"	"AT1G80840"	"WRKY40"	"WRKY DNA-binding protein 40"	"YES"	"YES"	-1.30058114365704	0.842691874240074	0.366722261768132	1
"BraA10000604"	"AT1G07430"	"HAI2"	"highly ABA-induced PP2C protein 2"	"-"	"-"	-1.29119476481057	0.737832326336499	0.397886814323135	1
"BraA06000205"	"AT5G07790"	"AT5G07790"	"hypothetical protein"	"-"	"-"	-1.28240314742226	1.66136422574034	0.20821205194271	1
