"Gene_ID","logFC_WT","logFC_phyB","logCPM_WT","logCPM_phyB","PValue_WT","PValue_phyB","FDR_WT","FDR_phyB","sig_conditions","GO:0009507_Chloroplast","A._thaliana_best_hit","Symbol","Description","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.24_Avg_CPM","phyB.24_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM"
"BraA05001513",-2.86835492932373,-1.47027542162948,3.08096365507404,3.08096365507404,2.01305541285835e-06,0.00847334424438468,8.87051853258411e-06,0.0150961831646776,"WT_down","yes","AT1G06680","PSBP-1","photosystem II subunit P-1","14.777468"," 5.592818","16.135397"," 5.354414"," 2.709697"," 2.362550"," 7.375047"," 5.820521"
"BraA04002613",-1.48555349890023,-0.720265633714755,5.51269266946107,5.51269266946107,2.04162401462005e-06,0.0134026443254367,8.9687864890091e-06,0.0226300817080427,"WT_down","yes","AT2G36000","EMB3114","Mitochondrial transcription termination factor family protein","63.56124","41.60322","52.23013","36.46672","29.86195","29.00054","45.06219","53.95860"
"BraA05003243",-1.87304380848674,-0.376669406882787,4.09348097208593,4.09348097208593,2.09828236330269e-06,0.271916883437099,9.18691638341707e-06,0.329405968236738,"WT_down","-","AT3G58970","MGT6","magnesium transporter 6","28.99340","14.91800","24.33218","12.91700","10.27703","13.57153","16.62286"," 4.19826"
"BraA02003315",-1.00922674437613,-0.410973288622794,6.02947003600922,6.02947003600922,2.14066510707305e-06,0.0355168454952389,9.33353705964816e-06,0.0541176329230455,"WT_down","yes","AT2G01320","ABCG7","ABC-2 type transporter family protein","62.65016","63.72033","65.96322","68.87668","40.54735","54.66189","71.61142","90.23905"
"BraA08003050",-3.78552858995074,-0.754614149951385,2.80247231038986,2.80247231038986,2.23550510077915e-06,0.205934767313103,9.68800944005063e-06,0.258362285788956,"WT_down","-","AT1G23460","AT1G23460","Pectin lyase-like superfamily protein"," 6.3409480"," 6.3455481"," 7.8342637","12.2624860"," 0.5493197"," 4.1822287"," 8.7711372"," 6.9718127"
"BraA01000196",-1.21653014996488,-0.410363124392887,5.01995274646848,5.01995274646848,2.29686921977144e-06,0.0769866564135847,9.91300288434397e-06,0.107598115072795,"WT_down","-","AT4G37080","AT4G37080","ternary complex factor MIP1 leucine-zipper protein (Protein of unknown function, DUF547)","39.87572","32.80230","36.53107","31.29849","22.38209","28.45718","33.69605","28.07837"
"BraA06002419",-1.4729583663695,-0.697755761158693,7.72906548714733,7.72906548714733,2.52676741556462e-06,0.016761382411261,1.07781352631401e-05,0.0276284594358831,"WT_down","-","AT3G49140","AT3G49140","Pentatricopeptide repeat (PPR) superfamily protein","299.1356","228.1168","259.1934","214.4581","139.9401","161.4091","206.5906","127.4552"
"BraA06002684",-3.43884160686008,-1.6523747472003,4.97941161755478,4.97941161755478,3.45713295531041e-06,0.0112693094960017,1.41411831384059e-05,0.0194366569654906,"WT_down","-","AT3G46130","MYB48","myb domain protein 48","33.044004","27.232923","40.941987","36.228265"," 3.779217","10.144858","41.733694","48.252351"
"BraA07001994",-1.03103689749475,-0.432436379165615,3.94579713183714,3.94579713183714,3.52782450467068e-06,0.0350438325835317,1.43966703924077e-05,0.0534545775343926,"WT_down","-","AT3G55410","AT3G55410","2-oxoglutarate dehydrogenase, E1 component","15.771211","15.331239","15.652151","18.685972"," 9.995318","13.129514","16.510562","15.914228"
"BraA09002859",-3.20351211232445,-1.2969610297317,4.30852027466224,4.30852027466224,3.86222119225494e-06,0.0252818011076452,1.55994413923609e-05,0.0400418141914204,"WT_down","-","AT4G08160","AT4G08160","glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein","16.621696","25.647888","19.921930","36.676129"," 2.396015","11.728801","25.171832","18.318481"
"BraA03005861",-2.06105058674248,-1.03221754291611,4.49155596951805,4.49155596951805,3.96283252174394e-06,0.0125769255266934,1.59567623157456e-05,0.0213734407028885,"WT_down","-","AT4G29110","AT4G29110","cotton fiber protein","28.373752","21.642809","26.775631","19.794561"," 9.126626","12.539022","28.921670","22.507481"
"BraA02004523",-1.26123680395888,-0.587466305396361,6.88081306956573,6.88081306956573,4.84109413933794e-06,0.023879175012391,1.89643657922298e-05,0.0380538842457258,"WT_down","-","AT5G67385","AT5G67385","Phototropic-responsive NPH3 family protein","127.69911","110.78473","118.90039","103.43022"," 70.46098"," 86.80135","131.23847","177.22566"
"BraA03001249",-2.26525537508655,-1.14951627569439,4.62064199142554,4.62064199142554,4.95718635842376e-06,0.0124873251494582,1.93709317978128e-05,0.0212555961774058,"WT_down","-","AT5G58320","NET4A","Kinase interacting (KIP1-like) family protein","32.416632","24.301565","27.756178","28.764908"," 8.781856","13.055259","22.468746","34.358332"
"BraA08000043",-1.25437876643064,-0.575586487132722,9.91048649314022,9.91048649314022,5.2624421533858e-06,0.0268604478645806,2.04419643371896e-05,0.0422487707992903,"WT_down","yes","AT1G55670","PSAG","photosystem I subunit G","1283.7452"," 965.2675","1244.7456","1023.3368"," 701.6847"," 764.3957"," 786.2682"," 679.1786"
"BraA06001853",-1.25055458375676,-0.540330842705669,8.09316030505777,8.09316030505777,5.6549884917941e-06,0.0366692648328945,2.17520818330496e-05,0.0556366135020011,"WT_down","yes","AT1G16720","HCF173","high chlorophyll fluorescence phenotype 173","282.3604","326.7571","252.8670","350.6303","153.4015","265.1546","247.9565","319.5872"
"BraA09003582",-2.30348425728934,-1.21404742794211,3.21734213705386,3.21734213705386,5.82409774496844e-06,0.0101143737459362,2.23425051196206e-05,0.0176732063455857,"WT_down","-","AT1G31770","ABCG14","ATP-binding cassette 14","11.835011"," 8.640480","11.548717","13.557509"," 3.300734"," 4.364882","10.574631"," 6.516931"
"BraA07003471",-1.13499976697643,-0.457096693972353,4.95319519335384,4.95319519335384,5.91337381236168e-06,0.0506616959925608,2.26463512911369e-05,0.0742748784391679,"WT_down","yes","AT1G71480","AT1G71480","Nuclear transport factor 2 (NTF2) family protein","33.74180","27.34738","36.11657","34.04182","19.77220","23.33457","33.38769","32.28466"
"BraA07001204",-1.47648785951364,-0.621622349931298,3.08885401899929,3.08885401899929,6.09531697345569e-06,0.038039591414206,2.3234230617877e-05,0.0574995840641124,"WT_down","-","AT1G24440","AT1G24440","RING/U-box superfamily protein","9.653163","9.708059","8.644900","9.091163","4.450673","7.375039","9.693876","6.446222"
"BraA10001720",-1.54886589226978,-0.539121574001092,3.08306872584839,3.08306872584839,7.22826744883659e-06,0.0856407295647962,2.6852237348286e-05,0.118327342288439,"WT_down","-","AT5G20885","AT5G20885","RING/U-box superfamily protein"," 9.251756"," 7.837350"," 7.393491"," 8.967608"," 4.086867"," 6.193923","11.042794","10.214198"
"BraA03002749",-1.31624948651549,-0.431881453571979,4.6719836394258,4.6719836394258,7.30509927894061e-06,0.108908523036026,2.71056724777287e-05,0.146677517976132,"WT_down","-","AT5G49760","AT5G49760","Leucine-rich repeat protein kinase family protein","29.73271","24.12025","31.18778","25.35207","15.16999","20.94218","25.68878","25.31211"
"BraA02003989",-2.27907754899626,-0.84629979423619,2.98845447745652,2.98845447745652,7.72107423873737e-06,0.0608839020863305,2.84280019924506e-05,0.0873575769224103,"WT_down","-","AT5G28650","WRKY74","WRKY DNA-binding protein 74","10.967151","10.101208","10.305958"," 9.533709"," 3.009067"," 6.426047"," 5.292517"," 5.465289"
"BraA03001262",-1.55369607275369,-0.786738364676044,5.15324828843447,5.15324828843447,8.91342532740059e-06,0.0178887014946272,3.22226262409934e-05,0.0293055954959859,"WT_down","yes","AT5G58070","TIL","temperature-induced lipocalin","39.48796","43.42215","41.78311","39.60537","17.46644","28.71278","40.46787","24.25104"
"BraA05003926",-2.35366049715504,-1.05501173264468,4.96740383285467,4.96740383285467,1.00876255590647e-05,0.0341387153710079,3.57888027540126e-05,0.05226058937363,"WT_down","-","AT3G11840","PUB24","E3 ubiquitin-protein ligase PUB24-like protein","45.00844","22.52035","62.26102","49.02594","11.51859","12.40310","20.56686","10.65084"
"BraA01001054",-1.89179895174726,-1.07294215658668,3.13964327601404,3.13964327601404,1.05686151325832e-05,0.00890130954580839,3.72739621459412e-05,0.0157777716498901,"WT_down","-","AT4G18375","AT4G18375","RNA-binding KH domain-containing protein","12.153069","10.682800","10.368829"," 9.318361"," 4.302699"," 5.728500"," 7.616158"," 7.340447"
"BraA07001036",-1.57611266247565,-0.57585528535123,3.22523764761534,3.22523764761534,1.07717222104205e-05,0.0839195093091036,3.78860508186316e-05,0.116214418135253,"WT_down","-","AT1G29720","AT1G29720","Leucine-rich repeat transmembrane protein kinase","11.732167"," 7.914460","15.001226","11.816828"," 5.068662"," 6.114980"," 7.590800"," 5.526947"
"BraA09002291",-1.88608221030975,-0.562001229386426,3.95952147051616,3.95952147051616,1.07893982991063e-05,0.145100646303866,3.79327963430719e-05,0.189612633692225,"WT_down","-","AT5G46330","FLS2","Leucine-rich receptor-like protein kinase family protein","24.416944","22.267904","17.822864","24.396736"," 8.612838","17.705500"," 3.770703"," 4.328962"
"BraA05004164",-2.06333431709105,-0.76844628316501,8.9472813887783,8.9472813887783,1.08632540432067e-05,0.0755087440837471,3.80988455080379e-05,0.105739113156422,"WT_down","yes","AT3G08940","LHCB4.2","light harvesting complex photosystem II","742.0088","504.6995","672.0998","470.7107","230.2247","351.6389","511.9826","235.8430"
"BraA03000008",-2.53996200823755,-1.16541994462583,3.14769421917282,3.14769421917282,1.11030643932387e-05,0.0259048056261154,3.88792510677591e-05,0.040917374867542,"WT_down","-","AT5G01930","MAN6","Glycosyl hydrolase superfamily protein"," 9.559670"," 8.432647"," 9.956022","12.049612"," 2.233586"," 4.240818","12.850671"," 7.240628"
"BraA08003359",-1.48637061380638,-0.881286317745409,3.10166073900492,3.10166073900492,1.13730786232216e-05,0.00679977246559049,3.97010994742754e-05,0.0123832487109099,"WT_down","-","AT1G17110","UBP15","ubiquitin-specific protease 15"," 9.118430","10.774617"," 8.778699","10.614872"," 4.253354"," 6.724180"," 8.422930"," 8.173266"
"BraA09000836",-1.58079229876331,-0.731725934177219,4.36893552332193,4.36893552332193,1.20669403809866e-05,0.0328188793142547,4.18356038759314e-05,0.0504955191013069,"WT_down","-","AT5G63410","AT5G63410","Leucine-rich repeat protein kinase family protein","27.96851","20.12190","26.44271","21.21841","12.29315","14.27406","20.23680","16.27802"
"BraA06004328",-2.24357342598619,-1.29040412743222,3.97637720544356,3.97637720544356,1.29503474409036e-05,0.00869118806278684,4.45353875289102e-05,0.0154418444641906,"WT_down","yes","AT3G26300","CYP71B34","cytochrome P450, family 71, subfamily B, polypeptide 34","19.40398","16.78622","23.28941","19.73786"," 5.36596"," 8.24913","15.79703","10.59444"
"BraA09002774",-1.12565225688621,-0.489277022162402,3.86961638360022,3.86961638360022,1.36418762697692e-05,0.0468617577302821,4.65979020152273e-05,0.0693106621569855,"WT_down","-","AT3G57350","AT3G57350","Nucleoporin interacting component (Nup93/Nic96-like) family protein","19.485108","15.924004","17.907570","18.378536","11.519106","13.036814","10.006480"," 7.997745"
"BraA04000679",-1.60800866160886,-0.653806697770394,3.28119345379869,3.28119345379869,1.36813446262919e-05,0.0565093434122006,4.66934638378486e-05,0.081804199881177,"WT_down","yes","AT3G52870","AT3G52870","IQ calmodulin-binding motif family protein","10.870695"," 9.238683"," 9.541515"," 9.628876"," 4.626325"," 6.833525","13.474161"," 9.740081"
"BraA01000330",-2.97502122215947,-0.967859690031011,4.7564533519532,4.7564533519532,1.36817786496967e-05,0.0987736791394754,4.66934638378486e-05,0.134187615195524,"WT_down","-","AT4G35350","XCP1","xylem cysteine peptidase 1","22.527824","28.311206","27.106332","44.003734"," 3.777745","16.343876","39.047184","30.139837"
"BraA07000875",-1.23659304802314,-0.768190420206616,4.30116084243072,4.30116084243072,1.38236264912118e-05,0.00648453692225662,4.70844247902324e-05,0.0118599362254612,"WT_down","-","AT3G23805","RALFL24","ralf-like 24","23.35881","21.61231","22.81441","19.94122","12.90841","14.89690","18.02017","19.25228"
"BraA05000100",-1.14269614357229,-0.133334362451758,4.56503954167671,4.56503954167671,1.40914108666889e-05,0.577050617011958,4.78736902744836e-05,0.632153167578523,"WT_down","-","AT2G47700","RFI2","RING/U-box superfamily protein","24.79689","21.53739","25.28869","23.62183","14.67095","22.81515","24.52482","28.16355"
"BraA03003254",-1.38567099318149,-0.791005498952327,3.53479239854031,3.53479239854031,1.43425374174997e-05,0.0107576425312553,4.8621912330701e-05,0.0186420008193282,"WT_down","-","AT3G01210","AT3G01210","RNA-binding (RRM/RBD/RNP motifs) family protein","12.896426","11.268837","11.804003","13.481680"," 6.647841"," 7.632060","13.245453","12.541798"
"BraA06002499",-2.80503280296309,-1.57603748102508,4.27327780990731,4.27327780990731,1.55260117096433e-05,0.0102698181022251,5.21620969711389e-05,0.0178991182514697,"WT_down","-","AT3G48350","CEP3","Cysteine proteinases superfamily protein","27.119394","22.710602","36.836072","28.472554"," 4.729340"," 8.577152","12.163065"," 4.726295"
"BraA04002502",-1.06059993595699,-0.346462692318653,6.20210847533142,6.20210847533142,1.68281445603388e-05,0.13508638471392,5.59634471539683e-05,0.177974361379183,"WT_down","-","AT2G34310","AT2G34310","hypothetical protein","71.30454","66.16753","80.07452","69.16889","44.68421","61.03783","94.66676","89.39427"
"BraA09000655",-2.28552680181614,-0.391334367096503,5.05094268726858,5.05094268726858,1.69241265337299e-05,0.403443798149756,5.62588704627051e-05,0.465114288645511,"WT_down","-","AT5G24470","PRR5","two-component response regulator-like protein","41.79087","38.23195","40.39520","41.71696","10.78359","33.28888","31.45224","20.91968"
"BraA07002924",-1.00126208322128,-0.0594834049690118,8.20038338381491,8.20038338381491,1.92285727149762e-05,0.783567464928379,6.28572657390915e-05,0.817590447329976,"WT_down","-","AT1G68520","BBX14","B-box type zinc finger protein with CCT domain-containing protein","386.9899","281.6454","355.8919","269.6408","251.6818","316.6507","247.5854","190.6016"
"BraA08002741",-1.03689567438961,-0.640895974292598,5.53523657555701,5.53523657555701,2.00346231010159e-05,0.00824196529525715,6.51943286355158e-05,0.0147221752628709,"WT_down","yes","AT1G30120","PDH-E1 BETA","pyruvate dehydrogenase E1 beta","47.58859","51.23835","40.86627","45.28176","30.13048","38.34365","52.30596","61.12436"
"BraA09004836",-2.00679790595449,-0.612145616077789,3.82396408518754,3.82396408518754,2.02536540639293e-05,0.156394605814809,6.5771098610738e-05,0.202438412460945,"WT_down","-","AT3G54720","AMP1","Peptidase M28 family protein","21.044883","14.153301","20.785518","14.694213"," 6.598627","10.815153"," 9.921292"," 9.497129"
"BraA06001290",-1.39164602509993,-0.522976240107588,6.47152092873806,6.47152092873806,2.04154530391311e-05,0.0919034115620155,6.62145540564442e-05,0.125919193766202,"WT_down","-","AT1G09440","AT1G09440","Protein kinase superfamily protein","134.56022"," 80.26075","117.57216"," 77.44358"," 65.30497"," 64.95752"," 73.97591"," 65.79187"
"BraA08003702",-1.53078383908836,-0.660564386450267,3.19949928405264,3.19949928405264,2.23772063722962e-05,0.0536558898117741,7.1647117229443e-05,0.0782205584005504,"WT_down","-","AT5G47260","AT5G47260","putative disease resistance protein","10.337051"," 7.564149"," 8.878948"," 8.675550"," 4.740088"," 5.509522","10.759690","13.947935"
"BraA01003922",-1.01819968756137,-0.64312519175585,4.72269611126813,4.72269611126813,2.24223801413837e-05,0.00731785831889662,7.17771534320478e-05,0.0132470488717002,"WT_down","-","AT3G16060","AT3G16060","ATP binding microtubule motor family protein","27.74078","30.15619","25.81397","31.38652","18.10449","22.32109","27.41158","25.68747"
"BraA07002380",-1.0251273291698,-0.612769735076144,4.33748075495648,4.33748075495648,2.37544849602703e-05,0.0105914445013299,7.54734746214482e-05,0.0183965279685426,"WT_down","-","AT1G79970","AT1G79970","hypothetical protein","19.83120","22.80796","19.56132","22.11203","12.66218","17.30028","23.68544","20.37796"
"BraA10002980",-2.27130384633875,0.0860805222720044,5.43754879265135,5.43754879265135,2.42542994139103e-05,0.857673518572262,7.68598092963456e-05,0.881416896208371,"WT_down","-","AT5G04380","AT5G04380","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","61.24647","27.76504","67.74443","34.89142","16.81636","35.22829","42.62538","42.11089"
"BraA01000359",-1.17410686844464,-0.660060220138304,3.87316027011966,3.87316027011966,2.48113589430283e-05,0.0155104030572764,7.8451343865662e-05,0.025801494834235,"WT_down","-","AT4G35040","bZIP19","Basic-leucine zipper (bZIP) transcription factor family protein","14.34216","14.28535","17.10539","16.13199"," 8.35625","10.68809","14.44947","19.06188"
"BraA06000762",-1.12650006088502,-0.64071960348097,4.89039913967742,4.89039913967742,2.48905457015745e-05,0.0152210419131119,7.86414407269362e-05,0.0253603471697239,"WT_down","-","AT1G53510","MPK18","mitogen-activated protein kinase 18","29.93082","28.68017","31.84581","32.13152","17.78440","21.67421","34.11388","36.01642"
"BraA08002517",-1.07720128352867,-0.64141531102623,6.15755198362019,6.15755198362019,2.57134558968591e-05,0.0121614692105345,8.09297732086706e-05,0.0207773282724209,"WT_down","-","AT4G38710","AT4G38710","glycine-rich protein","87.84083","72.83945","74.76146","92.27383","53.55446","53.79287","60.24327","69.46663"
"BraA09004692",-1.48595430319882,-0.594482860615904,3.76018447939341,3.76018447939341,2.62435447958458e-05,0.0782094693234004,8.24333257007809e-05,0.109113370603645,"WT_down","-","AT3G53000","PP2-A15","phloem protein 2-A15","21.472811","13.904025","16.187193","18.325053"," 9.840284","10.720839"," 8.154547"," 5.862496"
"BraA01000094",-1.48570512406478,-0.994768480978347,5.65746725151527,5.65746725151527,2.7427362662317e-05,0.00539647677163596,8.5656088949379e-05,0.0100497567895823,"WT_down","yes","AT4G39980","DHS1","3-deoxy-D-arabino-heptulosonate 7-phosphate synthase 1","60.47912","63.82259","55.62578","68.07344","28.08158","36.88728","39.45702","46.30823"
"BraA09000027",-2.95795232200955,-1.17776823434215,3.21214670360223,3.21214670360223,2.78442937284609e-05,0.0521859445258664,8.67516198111589e-05,0.076317640698424,"WT_down","-","AT4G00230","XSP1","xylem serine peptidase 1"," 7.749084","11.889815","10.131809","19.869557"," 1.289042"," 5.835445"," 7.714077"," 8.769714"
"BraA05004485",-1.13165019704233,-0.520885684248272,5.01106049213141,5.01106049213141,2.84619846060246e-05,0.045401302574225,8.8500916179144e-05,0.067403933457678,"WT_down","-","AT3G04140","AT3G04140","Ankyrin repeat family protein","27.32033","31.48860","22.57278","26.17564","16.19028","26.00087","45.53381","60.28000"
"BraA01002219",-1.12219437700866,-0.0369071080483996,3.62551794913981,3.62551794913981,2.85231712628592e-05,0.881904044739296,8.86561444860591e-05,0.901082094397697,"WT_down","-","AT4G16380","AT4G16380","Heavy metal transport/detoxification superfamily protein","16.222755","10.460154","16.554217","10.989474"," 9.757234","12.125548"," 9.518867"," 9.192886"
"BraA08003280",-1.67838435408471,-0.460893042795584,2.84812130476657,2.84812130476657,2.94916390459512e-05,0.214166311032275,9.1233961985706e-05,0.267219796721999,"WT_down","-","AT1G18620","TRM3","LONGIFOLIA protein","10.367488"," 7.621450"," 6.574479"," 7.759010"," 4.313938"," 6.391750"," 6.470336"," 5.537963"
"BraA07002953",-1.22098346539467,-0.733312732608025,5.70728670618348,5.70728670618348,3.07077212571082e-05,0.0121525689256903,9.44391427485119e-05,0.0207666306470921,"WT_down","-","AT1G67900","AT1G67900","Phototropic-responsive NPH3 family protein","59.51454","61.11617","52.04073","59.07785","32.80088","42.24968","48.55530","58.15855"
"BraA08001256",-1.27992806971063,-0.863769878841425,7.0796380966291,7.0796380966291,3.18009990775158e-05,0.00586146415900003,9.74396973875996e-05,0.0108438464812718,"WT_down","-","AT4G16370","OPT3","oligopeptide transporter","123.14956","103.52900","193.32106","169.62319"," 66.10716"," 66.63912","163.02605","161.23163"
"BraA04003237",-1.00398022025599,-0.329198506343777,5.42978381449733,5.42978381449733,3.23338452269405e-05,0.154020682096606,9.88845837109643e-05,0.199776311182578,"WT_down","-","AT2G45590","AT2G45590","Protein kinase superfamily protein","53.93910","40.46777","54.99583","41.84609","34.78571","37.31094","38.58682","32.35621"
"BraA01004794",-1.24469930796226,-0.658203519980445,5.9240171165798,5.9240171165798,3.2762286544559e-05,0.0255930622696088,9.99570440417441e-05,0.0404940490675154,"WT_down","-","AT3G01310","AT3G01310","Phosphoglycerate mutase-like family protein","75.08940","76.30130","63.27399","75.78780","41.12321","54.53953","50.96693","44.21221"
"BraA07001246",-1.25451989057703,-0.695409698360043,8.16197986629063,8.16197986629063,3.30329982366797e-05,0.0204404116353797,0.000100568547823083,0.0330795886429032,"WT_down","-","AT1G25440","BBX15","B-box type zinc finger protein with CCT domain-containing protein","336.3866","248.2375","377.2950","301.5929","186.0024","180.4248","296.6191","287.7168"
"BraA01000335",-1.17625634189394,-0.471916053827221,3.42644397472907,3.42644397472907,3.50604193852057e-05,0.0828017798361642,0.000106064001753438,0.114797852076211,"WT_down","-","AT4G35290","GLUR2","glutamate receptor 2","13.263811","11.269264","10.743702","14.430516"," 7.647529"," 9.504048"," 9.416214"," 7.829496"
"BraA02003627",-3.24135608288962,-1.55329874686398,4.21796933035563,4.21796933035563,3.51638246860816e-05,0.0244856578325818,0.000106335946312954,0.0389375888345967,"WT_down","yes","AT3G26280","CYP71B4","cytochrome P450, family 71, subfamily B, polypeptide 4","13.794870","15.989159","18.916709","18.224157"," 2.063893"," 6.228673","28.525683","39.524249"
