Gene_ID,logFC_WT,logFC_phyB,logCPM_WT,logCPM_phyB,PValue_WT,PValue_phyB,FDR_WT,FDR_phyB,sig_conditions,GO:0009507_Chloroplast,A._thaliana_best_hit,Symbol,Description,WT.P_Avg_CPM,phyB.P_Avg_CPM,WT.24_Avg_CPM,phyB.24_Avg_CPM,WT.D_Avg_CPM,phyB.D_Avg_CPM,WT.R_Avg_CPM,phyB.R_Avg_CPM
BraA05002420,1.09650704787524,0.272096310256982,7.0231151586682,7.0231151586682,6.95002508109378E-08,0.105411271521854,5.14066704776392E-07,0.143701144444308,WT_up,yes,AT1G32160,AT1G32160,beta-casein (DUF760),136.99996,141.91125,145.99788,162.64916,80.10591,110.35893,135.58018,113.15217
BraA09000420,1.52070621592283,0.463410493424224,4.70613081127455,4.70613081127455,6.98788180008185E-08,0.047780987524276,5.16381500156283E-07,0.071064229767751,WT_up,yes,AT3G32930,AT3G32930,"6,7-dimethyl-8-ribityllumazine synthase",31.52817,30.53201,25.81483,26.74246,14.18232,18.7173,31.93216,22.09009
BraA09002520,2.58248468562614,1.07822165375511,7.18725282445428,7.18725282445428,1.05269065695387E-07,0.008589733641506,7.34742701725409E-07,0.015356929522639,WT_up,yes,AT2G03280,AT2G03280,O-fucosyltransferase family protein,197.95977,215.15425,229.36213,252.7506,22.20691,34.64311,106.581,63.1269
BraA10002074,2.62962400867281,0.859713518692364,7.1809979608034,7.1809979608034,1.55964440848294E-07,0.037600486289626,1.02800682535684E-06,0.057448228906883,WT_up,-,AT5G16570,GLN1;4,glutamine synthetase 1;4,200.37407,189.078,180.03664,169.64946,37.9269,58.12262,185.6158,89.93396
BraA10002002,2.26271924330579,-0.203798526526479,5.31669490652178,5.31669490652178,1.79881659505451E-07,0.552782011490885,1.15778312008192E-06,0.611783775901177,WT_up,yes,AT5G17520,RCP1,root cap 1 (RCP1),75.473254,39.29178,76.645614,47.028897,6.373919,13.904,23.594671,10.293147
BraA06000951,1.11131970306365,0.343308776840947,4.4629175259984,4.4629175259984,2.3164032506056E-07,0.062808112097569,1.44168395272962E-06,0.090713863499333,WT_up,-,AT1G50730,AT1G50730,hypothetical protein,26.97748,23.67226,25.0305,22.23747,13.79764,16.88009,23.43301,18.15056
BraA03000774,1.79215519787623,0.600351763664312,6.37750198185869,6.37750198185869,2.37800263375999E-07,0.042693434512422,1.47535520123698E-06,0.064420677606707,WT_up,yes,AT5G16150,PGLCT,plastidic GLC translocator,150.41859,85.74485,123.24253,83.57107,25.81869,33.82667,70.47317,43.82269
BraA04001179,1.17279405888138,0.431090005171091,5.44603349045393,5.44603349045393,2.42589408855197E-07,0.029708997957541,1.49974756299324E-06,0.046598866751538,WT_up,-,AT5G38510,AT5G38510,Rhomboid-related intramembrane serine protease family protein,48.37262,47.66891,51.72284,58.56813,24.88943,29.89468,44.84633,34.42582
BraA05001183,3.88756921329803,0.55855806342425,9.4015795424317,9.4015795424317,2.54941799782911E-07,0.328716255764728,1.56504833408074E-06,0.390401710234424,WT_up,yes,AT2G34430,LHB1B1,light-harvesting chlorophyll-protein complex II subunit B1,1188.57017,660.57156,1035.17288,690.42603,79.13707,138.40836,914.98694,172.85419
BraA10000990,4.58397519479069,1.99702838569743,9.31190692690157,9.31190692690157,2.88862041367046E-07,0.006376539174173,1.74336216683946E-06,0.011825936915457,WT_up,yes,AT5G54270,LHCB3,light-harvesting chlorophyll B-binding protein 3,1181.79517,533.26082,1144.15432,446.15022,48.00149,52.2242,882.69359,174.17019
BraA08003844,1.79876836878063,0.797219708457981,3.89543680746217,3.89543680746217,2.99716348184685E-07,0.009509659508071,1.79989901580578E-06,0.016803102902675,WT_up,-,AT1G06470,AT1G06470,Nucleotide/sugar transporter family protein,18.704105,19.172521,18.611495,20.409284,4.983146,7.672602,13.863526,11.51118
BraA03003243,2.12189410823461,1.00742941805088,4.87263098178394,4.87263098178394,3.74626781215515E-07,0.006735765642854,2.18231885134426E-06,0.012403012543112,WT_up,yes,AT3G01510,LSF1,like SEX4 1,34.43815,42.542,30.17791,37.60161,10.47782,13.22021,35.32248,22.82018
BraA04003256,2.47751157639107,0.814899130090746,5.89548679069836,5.89548679069836,3.81535572883701E-07,0.04623975796528,2.21845951872533E-06,0.069088382639153,WT_up,-,AT2G45850,AT2G45850,AT hook motif DNA-binding family protein,72.47467,81.0633,72.06373,87.40526,13.05324,30.94315,59.36808,47.43491
BraSca000243,3.54847204727031,0.761298980580249,6.62538321515414,6.62538321515414,3.85194805289619E-07,0.160378428062086,2.23643166184382E-06,0.208142847765274,WT_up,yes,AT5G23960,TPS21,terpene synthase 21,164.221147,137.925459,111.417676,112.388938,9.823174,53.369194,88.890168,78.314605
BraA07001538,3.64054706913982,1.18553152258412,4.15532910180865,4.15532910180865,3.85517507306412E-07,0.035689759996259,2.23747992809842E-06,0.054810891047041,WT_up,yes,AT1G20850,XCP2,xylem cysteine peptidase 2,17.27655,22.573031,18.450515,31.006161,2.2597,8.253899,22.314459,16.434136
BraA05001182,4.50535685815798,0.734148393915118,6.0283248876201,6.0283248876201,3.86839821932066E-07,0.274674311309761,2.24432686959481E-06,0.333285049338239,WT_up,yes,AT2G34430,LHB1B1,light-harvesting chlorophyll-protein complex II subunit B1,93.342635,80.389964,102.584087,76.112336,5.587514,8.931011,94.277063,12.915116
BraA03002354,1.16910498708,0.385577966219414,7.3242073983415,7.3242073983415,3.99878137290688E-07,0.055489631502146,2.30552449851847E-06,0.081182752433036,WT_up,yes,AT2G42590,GRF9,general regulatory factor 9,189.81116,181.40674,203.3137,197.00421,81.60309,121.04831,145.01502,133.83929
BraA09002859,3.74681846379923,0.841095876002534,4.30852027466224,4.30852027466224,4.13749587860209E-07,0.133179626808979,2.37940026047486E-06,0.176555826326399,WT_up,-,AT4G08160,AT4G08160,glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein,16.621696,25.647888,19.92193,36.676129,2.396015,11.728801,25.171832,18.318481
BraA08003169,3.92169596044009,1.27193288072765,5.12758874228201,5.12758874228201,4.56439682496383E-07,0.037481020785759,2.58989207011286E-06,0.057287945928126,WT_up,yes,AT1G20850,XCP2,xylem cysteine peptidase 2,36.703,42.77932,38.3754,63.28235,3.53482,14.65764,42.43771,30.98785
BraA09000906,2.27899219687055,0.829584264982018,5.0804256573284,5.0804256573284,4.73423440580937E-07,0.032725972004694,2.67757274694357E-06,0.05077160683663,WT_up,yes,AT5G64860,DPE1,disproportionating enzyme,41.461998,46.725681,47.606359,41.749281,9.804795,13.545802,36.853256,20.891513
BraA08003050,4.19124573746494,0.916734069293651,2.80247231038986,2.80247231038986,4.83518893442902E-07,0.128104211180681,2.72390385926674E-06,0.170646604941091,WT_up,-,AT1G23460,AT1G23460,Pectin lyase-like superfamily protein,6.340948,6.3455481,7.8342637,12.262486,0.5493197,4.1822287,8.7711372,6.9718127
BraA08003559,1.10164210848132,0.263138304532489,5.60221581701374,5.60221581701374,6.22641672354875E-07,0.170426461602469,3.388789738197E-06,0.21951820831611,WT_up,-,AT1G11930,AT1G11930,"Putative pyridoxal phosphate-dependent enzyme, YBL036C type",53.94462,63.51694,60.50145,61.76781,28.45254,30.41909,48.61393,30.99187
BraA02003626,2.51747718280828,0.829996090022779,6.03743880695462,6.03743880695462,6.36073508332341E-07,0.053432114456724,3.45115374738057E-06,0.078482781032927,WT_up,yes,AT3G26220,CYP71B3,"cytochrome P450, family 71, subfamily B, polypeptide 3",47.93066,40.6064,65.53319,56.1946,26.44905,57.93699,123.22176,88.05983
BraA05003527,5.3211474895502,-0.054774969507367,6.46852722635606,6.46852722635606,6.88734620547184E-07,0.940767442543401,3.68981719789404E-06,0.952752512265676,WT_up,yes,AT3G15840,PIFI,post-illumination chlorophyll fluorescence increase,127.95615,132.95402,159.46735,178.14921,1.71517,13.96242,51.15665,11.85264
BraA01000330,3.71999910113052,1.0858630150029,4.7564533519532,4.7564533519532,6.89073028161345E-07,0.066530856328792,3.69037409433806E-06,0.095425157519153,WT_up,-,AT4G35350,XCP1,xylem cysteine peptidase 1,22.527824,28.311206,27.106332,44.003734,3.777745,16.343876,39.047184,30.139837
BraA02002376,1.39626617897375,0.690806466224909,3.64218755111234,3.64218755111234,7.90514971302743E-07,0.008106618542675,4.16701461765076E-06,0.014613350753743,WT_up,yes,AT1G73470,AT1G73470,hypothetical protein,13.930364,12.750558,12.949671,10.982843,8.044632,8.315855,16.621292,11.382016
BraA04002510,2.43158180243947,0.365854532976268,13.1258327433485,13.1258327433485,1.02484069050867E-06,0.377409549710988,5.22884682937001E-06,0.440488381466035,WT_up,yes,AT1G29930,CAB1,chlorophyll A/B binding protein 1,12085.218,10138.224,11591.393,9651.68,2939.365,3924.424,12374.319,4298.578
BraA10002279,1.57046245424719,-0.058910471390886,5.39586576139624,5.39586576139624,1.05873403993152E-06,0.828827257817677,5.38780271209897E-06,0.859063679576599,WT_up,yes,AT5G13720,AT5G13720,Uncharacterized protein family (UPF0114),47.91383,58.00075,49.95655,71.9163,16.22427,27.9095,38.13397,22.71545
BraA10001524,2.24507109481143,0.617010567109519,5.36368486634468,5.36368486634468,1.15533227496764E-06,0.118251148508083,5.79876594642561E-06,0.158974468527266,WT_up,-,AT5G60100,PRR3,pseudo-response regulator 3,61.106937,61.708202,59.734118,71.723466,7.548983,11.910202,28.64856,15.778429
BraA06004857,1.17507586047464,0.523877595363958,5.38768987645673,5.38768987645673,1.30168772532787E-06,0.018887798384819,6.39302250549998E-06,0.031048976143817,WT_up,yes,AT5G44000,AT5G44000,Glutathione S-transferase family protein,37.7159,36.60538,47.06999,42.11458,30.24989,35.17437,54.06754,43.25992
BraA03003305,1.4763355867544,0.520647511168443,2.98502966589749,2.98502966589749,1.30587846308404E-06,0.054689810271597,6.41126856174134E-06,0.080121284239913,WT_up,yes,AT3G02600,LPP3,lipid phosphate phosphatase 3,8.175572,6.563553,7.425224,6.084186,5.143952,7.09384,11.223949,8.591432
BraA04000679,1.8823565184228,0.726004764386655,3.28119345379869,3.28119345379869,1.39475308710834E-06,0.0357869759055,6.78040655646E-06,0.054949468417966,WT_up,yes,AT3G52870,AT3G52870,IQ calmodulin-binding motif family protein,10.870695,9.238683,9.541515,9.628876,4.626325,6.833525,13.474161,9.740081
BraA07002380,1.24916509757613,0.460610661380409,4.33748075495648,4.33748075495648,1.42965128043185E-06,0.047771151241143,6.92178134543136E-06,0.071056314546928,WT_up,-,AT1G79970,AT1G79970,hypothetical protein,19.8312,22.80796,19.56132,22.11203,12.66218,17.30028,23.68544,20.37796
BraA09005783,5.41724388532097,0.615441926597965,5.98446314348535,5.98446314348535,1.43744539325666E-06,0.43090305663153,6.95096482023342E-06,0.493230609510601,WT_up,yes,AT5G43745,AT5G43745,"ion channel POLLUX-like protein, putative (DUF1012)",100.587741,95.31227,96.58865,99.075976,1.464939,16.666382,50.455772,22.795357
BraA03000008,2.9264335788166,0.986722237777677,3.14769421917282,3.14769421917282,1.52154850841314E-06,0.055915738664649,7.3060321910991E-06,0.081741778265215,WT_up,-,AT5G01930,MAN6,Glycosyl hydrolase superfamily protein,9.55967,8.432647,9.956022,12.049612,2.233586,4.240818,12.850671,7.240628
BraA06004486,1.0277385837118,0.502598344820641,3.72803963975362,3.72803963975362,1.56658540880901E-06,0.011514374464851,7.48120580541683E-06,0.01990513498921,WT_up,yes,AT2G02050,AT2G02050,NADH-ubiquinone oxidoreductase B18 subunit,12.840646,14.295916,16.075753,16.309432,8.064095,10.080027,13.04119,12.119124
BraA05003486,2.02210291882103,1.04526025922,3.68034513030461,3.68034513030461,1.59338447016146E-06,0.007219450589771,7.57700047140221E-06,0.01319220185293,WT_up,-,AT3G16340,ABCG29,pleiotropic drug resistance 1,15.085729,17.194631,15.878244,15.873952,4.345326,5.526493,13.676179,9.765441
BraA02001144,4.61296182888834,2.21691578586298,2.6569774849263,2.6569774849263,1.70110377633189E-06,0.005809762309819,7.98787990437471E-06,0.010898564516917,WT_up,-,AT5G60020,LAC17,laccase 17,6.3092285,7.8070408,6.272314,10.7567327,0.4180417,1.3361485,9.0365967,5.4114481
BraA01001547,1.63081880167551,0.695570265509964,7.9617090443942,7.9617090443942,2.1437877415524E-06,0.027310499068061,9.71587073194207E-06,0.043265017261296,WT_up,yes,AT4G23890,NdhS,NAD(P)H-quinone oxidoreductase subunit S,319.9834,254.1308,302.5208,202.5919,129.8891,150.4086,319.2454,206.3604
BraA07002624,1.56476526132957,0.816057247322445,3.06814319214115,3.06814319214115,2.2220867915884E-06,0.00831779461488,1.00331744405053E-05,0.014943737842508,WT_up,-,AT1G75220,ERDL6,Major facilitator superfamily protein,9.640427,10.103941,10.881737,9.412908,3.480884,4.573322,8.26043,6.833892
BraA08003629,1.85556750312554,-0.177822987269122,4.91217095379713,4.91217095379713,2.52904974512425E-06,0.605585433145955,1.12418082429415E-05,0.660242066753295,WT_up,-,AT1G10670,ACLA-1,ATP-citrate lyase A-1,36.38062,32.57781,50.56364,43.20318,10.68156,13.41811,30.78532,10.13541
BraA08000335,2.11390132982617,0.611970066663296,8.44291676477116,8.44291676477116,2.56256291031905E-06,0.122051288614482,1.13779238951825E-05,0.163566392745164,WT_up,-,AT3G19320,AT3G19320,Leucine-rich repeat (LRR) family protein,490.26913,378.6876,705.52668,549.29906,71.28687,73.59331,240.08985,96.57384
BraA05001633,4.07138020054586,1.08182189106398,2.76137383604816,2.76137383604816,2.65797319530336E-06,0.118583052165825,1.17287631326254E-05,0.159352620258694,WT_up,-,AT2G29130,LAC2,laccase 2,7.5438656,8.2800057,5.9664556,12.7648819,0.7258644,2.2197005,9.594449,3.9825226
BraA07001994,1.04359980299369,0.509611711381506,3.94579713183714,3.94579713183714,2.75938625913204E-06,0.014628163800481,1.20847912406061E-05,0.024712600431423,WT_up,-,AT3G55410,AT3G55410,"2-oxoglutarate dehydrogenase, E1 component",15.771211,15.331239,15.652151,18.685972,9.995318,13.129514,16.510562,15.914228
BraA05000930,3.39964389273722,1.41166919427392,3.16365623494976,3.16365623494976,2.87000449818083E-06,0.020829774167709,1.24893200999077E-05,0.033904927135444,WT_up,yes,AT2G37770,ChlAKR,NAD(P)-linked oxidoreductase superfamily protein,12.334789,10.34096,12.681164,8.362082,1.308313,3.185621,10.14582,7.41938
BraA08002362,2.44598854572169,0.945591111429862,4.83229970877488,4.83229970877488,2.90656915459838E-06,0.039761291156013,1.26309769446103E-05,0.060397869407031,WT_up,-,AT4G37080,AT4G37080,"ternary complex factor MIP1 leucine-zipper protein (Protein of unknown function, DUF547)",37.993341,32.16133,39.033928,30.193566,6.648742,15.806731,29.743825,26.283812
BraA03002969,1.78249021819176,0.376805376555763,7.29757686064717,7.29757686064717,2.9710023062727E-06,0.261520380463937,1.2864807785621E-05,0.319640533351636,WT_up,-,AT4G04340,AT4G04340,ERD (early-responsive to dehydration stress) family protein,194.34809,158.33712,229.3064,200.40891,67.16342,79.83429,180.48527,88.29507
BraA02003957,1.38031263653017,0.611502223037046,5.45072866039834,5.45072866039834,3.18747569519695E-06,0.026127538002871,1.37004007215729E-05,0.04160318140265,WT_up,-,AT5G49460,ACLB-2,ATP citrate lyase subunit B 2,47.05982,55.13633,48.52502,50.00305,23.38677,30.38003,47.99438,39.4165
BraA08001368,1.19082191368494,0.672371853263384,6.33742919536342,6.33742919536342,3.44148901562189E-06,0.006457635086807,1.46126347736414E-05,0.011961676603485,WT_up,yes,AT4G18240,SS4,starch synthase 4,104.78157,89.54201,98.64651,105.69017,39.905,50.19372,72.62813,68.17436
BraA02002022,2.86505075394017,0.794063553165501,4.50887245501248,4.50887245501248,3.8527889600973E-06,0.115113885960636,1.60984598438894E-05,0.15526071679695,WT_up,-,AT1G68570,AT1G68570,Major facilitator superfamily protein,28.77979,33.20493,31.36166,41.09733,2.79372,10.90824,14.55156,16.11079
BraA03005861,2.04881019844015,1.06620294562245,4.49155596951805,4.49155596951805,4.15748529156504E-06,0.010287116464875,1.71927712361648E-05,0.018015043742449,WT_up,-,AT4G29110,AT4G29110,cotton fiber protein,28.373752,21.642809,26.775631,19.794561,9.126626,12.539022,28.92167,22.507481
BraA10001453,2.38828892718162,1.37685246169247,2.53649645626856,2.53649645626856,4.16623451379292E-06,0.005385869475498,1.7211687991365E-05,0.010209941790341,WT_up,-,AT5G59050,AT5G59050,G patch domain protein,5.194008,5.334161,5.578086,4.995052,2.466141,2.814901,10.354442,6.200532
BraA10002553,1.79875140264936,0.863550112289771,3.00339479205364,3.00339479205364,4.49986207879886E-06,0.018158363582882,1.84207617998164E-05,0.02996253724652,WT_up,-,AT5G10020,AT5G10020,Leucine-rich receptor-like protein kinase family protein,12.564496,8.059725,9.937676,9.650881,2.765367,3.694879,7.705964,5.75782
BraA09004036,1.17066684247832,0.648828724290533,3.58452685187806,3.58452685187806,5.03687859325855E-06,0.009293239826406,2.03127002454239E-05,0.016472476899508,WT_up,-,AT1G25390,AT1G25390,Protein kinase superfamily protein,13.746847,13.478108,13.016702,16.404696,7.413047,6.394645,13.134457,8.624219
BraA09003764,2.44908002173613,0.448426780753282,11.4236891841942,11.4236891841942,5.15187297088547E-06,0.336151385519732,2.07074771608114E-05,0.398120602564378,WT_up,yes,AT2G34420,LHB1B2,photosystem II light harvesting complex protein B1B2,4389.552,2962.6639,3980.5268,2710.713,770.0108,999.9979,3271.3621,1157.0378
BraA01001892,3.69311640172214,1.58973321531285,3.51693120449826,3.51693120449826,5.24736708456135E-06,0.021198516087077,2.10429446906995E-05,0.03444102427855,WT_up,-,AT4G27190,AT4G27190,NB-ARC domain-containing disease resistance protein,15.332207,16.274911,18.771284,14.182668,1.085281,2.561776,10.487319,6.442546
BraA03005753,1.18154149598576,0.378622132239398,8.55683093393281,8.55683093393281,5.89141193201872E-06,0.115007383813107,2.3205911864358E-05,0.155156957334217,WT_up,yes,AT4G27800,TAP38,thylakoid-associated phosphatase 38,391.8702,365.7559,408.2835,384.993,261.7518,311.5232,471.0085,343.9796
BraA02002435,4.09608997182447,2.25935267278857,6.70517129334772,6.70517129334772,6.51017509786258E-06,0.00547769399209,2.53450794064697E-05,0.010361603585567,WT_up,-,AT1G74670,GASA6,Gibberellin-regulated family protein,131.430801,190.632615,121.390062,164.002503,6.415947,23.223022,82.274031,98.124848
BraA01001841,1.91047288601526,0.949088408377468,4.75360400675171,4.75360400675171,6.56039757537634E-06,0.016623226947546,2.54901648571769E-05,0.027661443297851,WT_up,yes,AT4G26670,AT4G26670,Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein,31.240905,37.613439,35.299923,40.439143,8.517626,12.075847,24.68936,20.043866
BraA10002794,1.30967074616409,0.450536266164914,6.80178625501458,6.80178625501458,6.78401062779498E-06,0.093786245619655,2.62166283529322E-05,0.12940002682796,WT_up,-,AT5G07070,CIPK2,CBL-interacting protein kinase 2,145.83116,145.06826,137.52128,133.13017,50.00638,71.49021,98.56417,83.75652
BraA08002615,1.33691965554355,0.785853337971943,3.76429944711596,3.76429944711596,7.22596977817788E-06,0.006860982610392,2.76933928192159E-05,0.012614398585162,WT_up,-,AT1G12120,AT1G12120,hypothetical protein (DUF863),15.235606,18.117419,14.878655,20.474707,6.553248,7.162569,13.045165,10.432293
BraA02002550,1.41776753475934,0.577208605234906,3.48349438256349,3.48349438256349,7.87093585365023E-06,0.051423750172681,2.97737395665596E-05,0.075886914280705,WT_up,yes,AT1G76570,AT1G76570,Chlorophyll A-B binding family protein,9.743741,12.102403,9.486629,10.10961,7.618895,9.632176,16.051851,12.215349
BraA09004891,3.13840351753115,1.80447467701053,2.4212551603419,2.4212551603419,8.31275882704199E-06,0.006270886683439,3.12274042810599E-05,0.01165746502862,WT_up,yes,AT3G55120,TT5,Chalcone-flavanone isomerase family protein,3.479239,6.207221,3.068795,3.570011,1.770091,2.447607,11.792607,7.270327
BraA07001204,1.436188286202,0.030421677943528,3.08885401899929,3.08885401899929,8.34325619628184E-06,0.915585341947513,3.1312077379465E-05,0.931444757126025,WT_up,-,AT1G24440,AT1G24440,RING/U-box superfamily protein,9.653163,9.708059,8.6449,9.091163,4.450673,7.375039,9.693876,6.446222
BraA03001262,1.55321091251473,-0.037732745321494,5.15324828843447,5.15324828843447,8.75261260418057E-06,0.903688857411335,3.2682607404542E-05,0.921791162440527,WT_up,yes,AT5G58070,TIL,temperature-induced lipocalin,39.48796,43.42215,41.78311,39.60537,17.46644,28.71278,40.46787,24.25104
BraA05004667,1.57464600576961,0.876068248767761,3.88413592939424,3.88413592939424,8.94671351605747E-06,0.010136935258802,3.33147080063271E-05,0.017783700509758,WT_up,-,AT3G02110,scpl25,serine carboxypeptidase-like 25,15.358134,19.817798,12.691898,14.96871,7.777324,10.519228,18.024364,16.435715
BraA10000221,2.60449316625552,1.42574769012855,5.6722642700059,5.6722642700059,9.03480640405088E-06,0.010078626260621,3.35950514528138E-05,0.017693238606086,WT_up,yes,AT1G03600,PSB27,photosystem II family protein,56.73001,76.40777,64.00802,54.24888,13.91991,17.63773,64.22585,40.81557
BraA06003597,2.58865072681626,0.437461881997013,2.63547106758314,2.63547106758314,9.25629279535011E-06,0.41569582640697,3.43132474325979E-05,0.478538163361787,WT_up,-,AT5G24150,SQP1,FAD/NAD(P)-binding oxidoreductase family protein,8.062109,5.740953,9.605802,6.694838,1.728315,1.855299,8.891849,2.133518
BraA01002454,1.3354867742558,0.407488387296592,9.78336619565715,9.78336619565715,9.41544802993114E-06,0.143807573339336,3.47722083508015E-05,0.18883216854602,WT_up,yes,AT3G50820,PSBO2,photosystem II subunit O-2,1163.2593,924.889,1142.775,791.3013,470.198,604.2373,939.3854,680.7073
BraA06004270,1.28599709000217,0.73645559355343,4.03264139821198,4.03264139821198,1.02546201206172E-05,0.009933510028001,3.75721080771616E-05,0.017478999848497,WT_up,-,AT3G27060,TSO2,Ferritin/ribonucleotide reductase-like family protein,17.204553,24.337719,18.96063,18.900078,8.596918,9.314791,16.562533,13.145474
BraA08002381,1.00711115221864,0.181180764270239,4.97691369685806,4.97691369685806,1.0787470359249E-05,0.385612591254593,3.93225529074986E-05,0.448665152745956,WT_up,-,AT4G37470,KAI2,alpha/beta-Hydrolases superfamily protein,33.94957,26.1987,31.57243,27.658,22.09116,36.01762,35.06683,34.86717
BraA07003608,3.99588991075578,1.96627047006508,4.11570201050375,4.11570201050375,1.1531109959049E-05,0.014289903875338,4.16761586120394E-05,0.024211311840455,WT_up,-,AT1G73325,AT1G73325,Kunitz family trypsin and protease inhibitor protein,6.731683,15.55466,17.454007,13.102606,2.833162,9.539327,35.321672,32.022329
BraA06000871,2.52157468826711,1.03245378169128,7.93331956427708,7.93331956427708,1.16115192385625E-05,0.050210890832446,4.19090375636261E-05,0.074285122821948,WT_up,-,AT1G52030,MBP2,myrosinase-binding protein 2,132.81695,341.70327,222.08002,356.72457,73.74309,191.72327,327.38248,335.04509
BraA03002238,1.7536071796201,1.06536408033767,3.81249306376937,3.81249306376937,1.24976502421516E-05,0.006196925984026,4.47011186463253E-05,0.011539017436417,WT_up,-,AT2G40160,TBL30,trichome birefringence-like protein (DUF828),15.498543,17.916638,14.689214,12.826146,6.1809,9.042006,16.016443,16.284635
BraA07003437,1.54251337064181,0.803376178552459,4.98583037252523,4.98583037252523,1.38558860359615E-05,0.019021798106504,4.88885106940224E-05,0.031246410164514,WT_up,-,AT1G71040,LPR2,Cupredoxin superfamily protein,29.85065,38.61552,38.84599,53.89906,13.77046,16.84539,31.83111,25.21211
BraA07002517,1.62888537235446,0.714783192014096,4.10371303361308,4.10371303361308,1.40665161797746E-05,0.044852766765537,4.95206809818055E-05,0.067217228305203,WT_up,-,AT1G78020,AT1G78020,"senescence-associated family protein, putative (DUF581)",18.64152,18.05351,17.99206,15.74288,10.28138,10.92071,24.42281,15.21885
