"Gene_ID","logFC_WT","logFC_phyB","logCPM_WT","logCPM_phyB","PValue_WT","PValue_phyB","FDR_WT","FDR_phyB","sig_conditions","GO:0009507_Chloroplast","A._thaliana_best_hit","Symbol","Description","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.24_Avg_CPM","phyB.24_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM"
"BraA08002782",-2.41083172936638,-1.26048224231356,5.80014634139547,5.80014634139547,1.67982710936867e-05,0.0181386077363871,5.78186719909532e-05,0.0299393546319981,"WT_down","-","AT1G29320","AT1G29320","Transducin/WD40 repeat-like superfamily protein"," 35.65832"," 42.02870"," 30.65028"," 63.13914","141.64473","103.18645"," 21.46752"," 36.71774"
"BraA02001147",-1.23738861924311,-0.52748956469042,2.82026001898956,2.82026001898956,1.96018667901855e-05,0.0573061447292488,6.64656146655578e-05,0.0835803111599682,"WT_down","-","AT5G59980","GAF1","Polymerase/histidinol phosphatase-like protein"," 4.856646"," 5.424857"," 6.236079"," 8.271885","12.674925"," 9.493756"," 4.238893"," 5.603653"
"BraA09001168",-1.21628816917096,-0.255261824362229,4.59368551303144,4.59368551303144,1.96681753204846e-05,0.335695855953057,6.66473798803935e-05,0.397640937138855,"WT_down","yes","AT2G17670","AT2G17670","Tetratricopeptide repeat (TPR)-like superfamily protein","19.35377","21.59084","19.46909","27.11699","45.34747","28.80693","15.57082","20.36572"
"BraA01001556",-10.6287634785749,-0.884019617568067,1.68627661696636,1.68627661696636,1.99891743894098e-05,0.469053884484498,6.75605765276595e-05,0.530991667274597,"WT_down","-","AT4G24000","CSLG2","cellulose synthase like G2"," 0.00000000"," 0.08508686"," 0.02624356"," 0.00000000","22.90849053"," 1.59860117"," 0.00000000"," 0.68812141"
"BraA10002896",-2.18852714479859,-0.629228441113172,2.26119997857044,2.26119997857044,2.00366199015205e-05,0.177878185155183,6.77063970051379e-05,0.227969609311564,"WT_down","-","AT5G09420","TOC64-V","translocon at the outer membrane of chloroplasts 64-V"," 2.662941"," 3.551699"," 3.261573"," 7.908530","10.305933"," 6.247727"," 1.802045"," 3.392520"
"BraA10002904",-3.69538496443402,-1.41474008907842,2.19457047112381,2.19457047112381,2.27744505684508e-05,0.0817775594443275,7.5947002531232e-05,0.114691150820076,"WT_down","-","AT5G09570","AT5G09570","Cox19-like CHCH family protein"," 0.1707459"," 1.9631529"," 0.3138703"," 1.2164715","26.1152028"," 4.1524117"," 1.6319151"," 1.2823600"
"BraA10002287",-1.14110378880437,-0.50778033149937,4.3560644121523,4.3560644121523,2.5171357268566e-05,0.0519423094573445,8.29037797462291e-05,0.076544513702706,"WT_down","-","AT5G13590","AT5G13590","hypothetical protein","13.84749","13.79911","14.20744","14.42955","40.15655","36.54625","14.37698","21.81140"
"BraA03001295",-1.09080395267877,-0.692623581563094,3.42228229823378,3.42228229823378,2.52186217375143e-05,0.00776993542680531,8.30073413108479e-05,0.014065415022187,"WT_down","-","AT5G57490","VDAC4","voltage dependent anion channel 4"," 7.259522"," 8.008972"," 9.010229"," 9.834182","19.470150","17.246021"," 7.276621"," 9.080230"
"BraA06000860",-2.24855118865009,-0.869174832566341,2.63983042344052,2.63983042344052,2.76239342655091e-05,0.0827317216665381,9.00768024319687e-05,0.11588478232903,"WT_down","-","AT1G52160","TRZ3","tRNAse Z3"," 4.599865"," 4.743460"," 3.825441"," 8.825304","14.581415"," 8.417236"," 2.438519"," 3.879983"
"BraA05003742",-1.57866636662281,-0.776197204320096,3.41468083595949,3.41468083595949,2.83025142781216e-05,0.0342203505344688,9.18708135157009e-05,0.0527549772196415,"WT_down","-","AT3G13782","NAP1;4","nucleosome assembly protein1;4","10.522237"," 6.743798"," 8.357143"," 9.012048","22.417043","15.310454"," 6.011987"," 7.641373"
"BraA02001459",-1.22313913310242,-0.782251240954152,5.07981742267546,5.07981742267546,2.87550986980156e-05,0.00805833498823758,9.31669933113968e-05,0.0145406617809079,"WT_down","-","AT4G26840","SUMO1","small ubiquitin-like modifier 1","22.84686","23.72390","29.54101","34.39625","66.06422","53.27082","22.40637","26.19744"
"BraA06002675",-1.56537406343559,-0.905831570400602,3.95983482777438,3.95983482777438,3.01959757426927e-05,0.0144500663404713,9.71554902268977e-05,0.024456348838604,"WT_down","-","AT1G53540","AT1G53540","HSP20-like chaperones superfamily protein"," 5.165006"," 8.923160"," 5.068262"," 7.964300","39.771989","37.969152","10.644889","17.273799"
"BraA10000085",-2.49045480440288,-0.726699414885445,7.30874174588209,7.30874174588209,3.2087903218625e-05,0.184428081889594,0.000102426200904716,0.23524295048154,"WT_down","-","AT1G01060","LHY","Homeodomain-like superfamily protein"," 26.03136"," 53.32799"," 28.51630"," 33.40825","450.07449","517.06120"," 62.30036","263.26237"
"BraA07001209",-1.23132239872755,-0.454944657432251,4.71536563787657,4.71536563787657,3.21647859615769e-05,0.108445404063476,0.000102623907419734,0.147263450949798,"WT_down","yes","AT1G24490","ALB4","OxaA/YidC-like membrane insertion protein","15.22998","19.03669","14.56945","19.11302","56.08407","47.23825","19.27168","28.94910"
"BraA10001825",-1.31137570250588,-0.831228051943879,6.79206306219571,6.79206306219571,3.25920684931638e-05,0.00902926067290668,0.000103767024556005,0.0160660821830829,"WT_down","-","AT5G12110","AT5G12110","elongation factor 1-beta 1"," 86.23207","103.98281"," 88.24201","112.39528","197.09372","183.37796"," 63.25563"," 87.77209"
"BraA07003964",-2.54525243539933,-1.6531692681526,2.70823644892919,2.70823644892919,3.2779418242313e-05,0.00640010382656163,0.000104274058838724,0.0118640483135178,"WT_down","-","AT1G77700","AT1G77700","Pathogenesis-related thaumatin superfamily protein"," 2.642375"," 3.318295"," 4.690121"," 4.377753","18.933890","13.812877"," 2.532299"," 3.732200"
"BraA01002421",-1.79284059706109,-0.720405670054599,2.78443415478172,2.78443415478172,3.50278516809308e-05,0.0782759907567706,0.000110532956186418,0.110271555939458,"WT_down","-","AT3G51270","AT3G51270","protein serine/threonine kinase"," 5.777444"," 4.889646"," 3.781749"," 7.828478","13.732731","11.440147"," 3.167253"," 5.906386"
"BraA03001349",-3.04887523518424,-2.00220799967196,3.80029736367113,3.80029736367113,3.66692737372565e-05,0.00553343992862986,0.000115181474481025,0.0104507252791737,"WT_down","-","AT5G56550","OXS3","oxidative stress 3"," 4.274964"," 4.874938"," 1.656166"," 1.381496","44.923372","50.324340"," 4.384824","10.652559"
"BraA01001962",-2.06423758364036,-1.1656304211354,3.3621195633179,3.3621195633179,3.74509247241365e-05,0.016574018542456,0.000117355674926918,0.0276029046511752,"WT_down","-","AT4G27730","OPT6","oligopeptide transporter 1"," 6.395746","13.483806"," 5.227119"," 9.954406","21.168671","19.245625"," 3.989395"," 7.370671"
"BraA02002741",-2.30712326624283,-1.03999449819716,5.78462840926333,5.78462840926333,4.22756199702352e-05,0.0541639203974434,0.000130448590145364,0.0794242693362921,"WT_down","yes","AT1G79330","MC5","metacaspase 5"," 33.31717"," 28.92039"," 41.51748"," 46.96557","174.30241"," 72.32673"," 28.47093"," 29.02943"
"BraA07000216",-1.36490152122594,-0.362313765161023,3.32918077671108,3.32918077671108,4.26551925048697e-05,0.249957863019627,0.000131489940259408,0.306842673836291,"WT_down","-","AT2G18510","emb2444","RNA-binding (RRM/RBD/RNP motifs) family protein"," 6.954238","10.366604"," 7.771307"," 9.965094","18.805967","13.367960"," 5.817662"," 8.868613"
"BraA02002420",-1.06288181692645,-0.651864096924256,6.94252290720543,6.94252290720543,4.26632226750188e-05,0.0130761875503112,0.000131489940259408,0.0223279661577239,"WT_down","-","AT1G74250","AT1G74250","DNAJ heat shock N-terminal domain-containing protein","107.41739"," 83.15737"," 99.19663"," 97.87298","233.71145","191.74041"," 89.77072","103.76987"
"BraA02001008",-1.74117843375407,-1.0348864738007,4.60982386852026,4.60982386852026,4.41714842695086e-05,0.0150588465818621,0.000135686799844275,0.0253422693465742,"WT_down","-","AT5G21090","AT5G21090","Leucine-rich repeat (LRR) family protein","10.26720","19.91765","16.61581","33.77362","56.37151","39.53320","13.20159","16.31826"
"BraA01000646",-1.99280565675685,-0.504085053805542,2.31394715795894,2.31394715795894,4.46205379550377e-05,0.263508283801752,0.000136959295517218,0.321764641660839,"WT_down","-","AT4G32050","AT4G32050","neurochondrin family protein"," 2.491357"," 3.864279"," 2.398273"," 5.165583","11.466619"," 8.078378"," 2.322777"," 4.812537"
"BraA10001901",-2.24423306768581,-0.891491955148084,5.90807157726709,5.90807157726709,4.50432663695006e-05,0.0867827405186429,0.00013801460242475,0.120774565496325,"WT_down","-","AT5G18600","AT5G18600","Thioredoxin superfamily protein"," 33.22244"," 26.33219"," 36.77572"," 37.99523","175.78251","110.15395"," 29.66554"," 49.88795"
"BraA03000246",-1.12744485044222,-0.781285936408994,6.62593119176,6.62593119176,4.95473659113205e-05,0.00647337523534539,0.000150033770574103,0.0119885782097113,"WT_down","-","AT5G06110","AT5G06110","DnaJ and myb-like DNA-binding domain-containing protein","109.16524"," 49.16793","102.38033"," 80.99869","203.53724","108.50105"," 73.98102"," 53.75033"
"BraA07003036",-1.09859335581624,-0.627356696242814,6.30205509076665,6.30205509076665,5.34404117896932e-05,0.0216243024571151,0.000160717318705926,0.0350676407042027,"WT_down","-","AT2G03820","NMD3","nonsense-mediated mRNA decay NMD3 family protein"," 73.19297"," 58.64196"," 61.83011"," 88.49487","135.08538","117.28528"," 50.44989"," 64.91518"
"BraA08002357",-3.57133445429591,-1.89680251225267,3.64755629964559,3.64755629964559,5.34533140676953e-05,0.0171685481971084,0.000160717318705926,0.0284712660009544,"WT_down","-","AT4G37220","AT4G37220","Cold acclimation protein WCOR413 family","17.953496","13.649209","12.402586","19.055907","14.653124","17.749209"," 1.038456"," 4.049179"
"BraA09001682",-1.51306472902479,-0.898379345566742,8.68984967994948,8.68984967994948,5.49042699125156e-05,0.0171513054223519,0.000164514222048924,0.028449947027908,"WT_down","-","AT1G62380","ACO2","ACC oxidase 2","224.8968","336.1468","270.8680","544.9396","899.4956","657.3323","249.3569","298.7916"
"BraA05000830",-1.09910651897859,-0.688226746747165,3.08132217794657,3.08132217794657,5.70259001702714e-05,0.0134636372575524,0.000170191063458489,0.0229273667027886,"WT_down","-","AT2G39090","APC7","tetratricopeptide repeat (TPR)-containing protein"," 5.226741"," 6.011121"," 6.470621"," 6.713777","17.611329","12.850057"," 6.503049"," 6.820740"
"BraA08001289",-1.85143777293158,-1.09058381146552,2.30210698940085,2.30210698940085,5.72123478382417e-05,0.0171695842999403,0.000170715138383682,0.0284712660009544,"WT_down","-","AT4G16790","AT4G16790","hydroxyproline-rich glycoprotein family protein","4.219047","3.039247","4.331346","5.050875","9.786882","7.513579","2.179671","2.956714"
"BraA01002626",-1.10001807945038,-0.620441689846103,3.46232951007779,3.46232951007779,5.76140837377478e-05,0.0240429194699124,0.000171848716701184,0.0386316407162537,"WT_down","-","AT3G47940","AT3G47940","DNAJ heat shock family protein"," 6.731125"," 8.703254"," 7.358682"," 8.671586","22.448668","17.636756"," 8.459946"," 9.696791"
"BraA01001785",-3.08103442624002,-1.73317451537558,2.47744406596762,2.47744406596762,5.78030366570097e-05,0.0219939723436031,0.000172346996965587,0.0356230834213123,"WT_down","-","AT4G26140","BGAL12","beta-galactosidase 12"," 2.481265"," 2.182687"," 1.696998"," 3.227520","23.392856"," 8.034802"," 2.228297"," 1.977765"
"BraA03000085",-5.51644346523579,-2.86591900807619,3.36558019901397,3.36558019901397,6.16516739850394e-05,0.0382275261098061,0.000182336968907276,0.0583043857527469,"WT_down","-","AT5G02540","AT5G02540","NAD(P)-binding Rossmann-fold superfamily protein"," 1.1941291"," 4.4131427"," 0.4687704"," 0.9207806","71.9877314"," 5.3946093"," 1.1931561"," 0.6077401"
"BraA05004382",-1.16324925419154,-0.438267121741075,4.04175999165614,4.04175999165614,6.35783276971796e-05,0.121417903129331,0.000187436388453569,0.162786865013259,"WT_down","-","AT3G06040","AT3G06040","Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein","12.56727","15.31357","13.07220","18.09475","29.98661","21.72869","10.61759","13.56834"
"BraA05004687",-1.41897841421911,-0.947786541909238,6.92501783581186,6.92501783581186,6.39161702964676e-05,0.00914345705380841,0.000188291319570728,0.0162454017413866,"WT_down","-","AT3G01160","AT3G01160","pre-rRNA-processing ESF1-like protein","110.60734","103.59475"," 80.26722","131.04342","237.90312","190.99050"," 71.20508"," 84.33092"
"BraA04002960",-1.45459135680392,-1.01030571568487,6.80563689852451,6.80563689852451,6.43185672300509e-05,0.00705484523982416,0.000189335000598654,0.0129192495392957,"WT_down","-","AT2G40880","CYSA","cystatin A"," 61.03178"," 69.18073"," 85.31408"," 89.63064","252.45168","218.82998"," 72.86956"," 91.24017"
"BraA08001892",-2.6904873466372,-0.128676897074235,2.6728688074199,2.6728688074199,6.50975723659154e-05,0.83091596834298,0.000191306159268019,0.860831787120286,"WT_down","-","AT4G31120","SKB1","SHK1 binding protein 1"," 3.000773"," 5.173702"," 2.226414"," 9.574027","17.305787"," 7.857829"," 2.161509"," 6.066143"
"BraA09005912",-2.83069885928828,-1.81490354408115,2.54119131445774,2.54119131445774,6.61323150651411e-05,0.0103109041520001,0.000194020995177133,0.0180546925522841,"WT_down","-","AT2G20960","pEARLI4","phospholipase-like protein (PEARLI 4) family protein"," 1.562363"," 1.008065"," 2.263716"," 2.987293","22.135151","12.724687"," 2.483436"," 3.006939"
"BraA09005982",-1.08055445259681,-0.327587857984483,2.97183057219041,2.97183057219041,6.90312906729144e-05,0.215717320224075,0.000201624144589288,0.269925321593683,"WT_down","yes","AT2G19530","AT2G19530","transmembrane protein"," 5.356085"," 6.992473"," 5.605499"," 6.911457","16.158456"," 9.274210"," 6.159562"," 6.246685"
"BraA05002387",-3.20846785739115,-1.14257085924458,3.50371681278735,3.50371681278735,7.08407716224157e-05,0.128469909050729,0.000206106052742481,0.171046892950302,"WT_down","-","AT1G32350","AOX1D","alternative oxidase 1D"," 0.7710074"," 2.0769459"," 1.1526459"," 4.2398201","59.0512664","16.5227263"," 5.0913868"," 6.3179471"
