"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA04002664",3.73434930026219,8.03450205970828,77.36924644656,5.39959953463044e-08,7.19641800805106e-07,FALSE,"BraA04002664","AT2G36830","GAMMA-TIP","gamma tonoplast intrinsic protein","-","-"
"BraA07002302",3.16522236458591,4.7296106132361,77.0774421910633,5.55446632362749e-08,7.37161044973834e-07,FALSE,"BraA07002302","AT3G61770","AT3G61770","Acid phosphatase/vanadium-dependent haloperoxidase-related protein","-","-"
"BraA09005427",3.01604607967166,4.12769939122866,75.6005146876508,6.4178565971897e-08,8.24629084406252e-07,FALSE,"BraA09005427","AT3G61770","AT3G61770","Acid phosphatase/vanadium-dependent haloperoxidase-related protein","-","-"
"BraA02001305",3.02383925521392,4.75552742710686,68.6420763851563,1.30967802476801e-07,1.42758532616679e-06,FALSE,"BraA02001305","AT5G57800","CER3","Fatty acid hydroxylase superfamily","-","-"
"BraA02000531",3.33992411849726,9.84285023278292,68.2044653572733,1.37239580502632e-07,1.47955547747358e-06,FALSE,"BraA02000531","AT5G13510","EMB3136","Ribosomal protein L10 family protein","-","YES"
"BraA03000600",3.04570207413942,6.40327771665847,68.1884496232091,1.37475353565467e-07,1.48108286455884e-06,FALSE,"BraA03000600","AT5G13370","AT5G13370","Auxin-responsive GH3 family protein","-","-"
"BraA09000647",3.10530783002879,2.88108177121183,66.1170250055691,1.7212430245152e-07,1.77190092909544e-06,FALSE,"BraA09000647","AT5G24850","CRY3","cryptochrome 3","-","-"
"BraA03004259",3.08102896058683,4.32476188314654,65.8238223756812,1.77768949972068e-07,1.8157581262559e-06,FALSE,"BraA03004259","AT3G21700","SGP2","Ras-related small GTP-binding family protein","-","-"
"BraA10002792",3.31383447094299,4.50925328790515,64.7914942285571,1.99340056013807e-07,1.97055858555882e-06,FALSE,"BraA10002792","AT2G17360","AT2G17360","Ribosomal protein S4 (RPS4A) family protein","-","-"
"BraA03004431",3.24790958752899,4.25222553416119,63.5244210185261,2.29884421801682e-07,2.17712442789318e-06,FALSE,"BraA03004431","AT2G04530","CPZ","Metallo-hydrolase/oxidoreductase superfamily protein","-","-"
"BraA06002982",3.38703333596784,4.54528356236241,63.2494026885079,2.37179391342624e-07,2.23204152432525e-06,FALSE,"BraA06002982","AT5G62220","GT18","glycosyltransferase 18","-","-"
"BraA09004689",3.44202538411002,9.43599563506187,61.680635208022,2.84033672608078e-07,2.57231876113415e-06,FALSE,"BraA09004689","AT3G52960","AT3G52960","Thioredoxin superfamily protein","-","YES"
"BraA03001184",3.26555914894559,3.44762195600039,61.5925841950122,2.8695276680791e-07,2.59130037266581e-06,FALSE,"BraA03001184","AT5G59590","UGT76E2","UDP-glucosyl transferase 76E2","-","-"
"BraA09006287",3.16644869086472,4.75528129605902,61.5472871758073,2.88467423680645e-07,2.60348466097096e-06,FALSE,"BraA09006287","AT1G14360","UTR3","UDP-galactose transporter 3","-","-"
"BraA01003438",3.45270489191108,3.87862572190141,60.7042125418772,3.18341667059087e-07,2.78992084605235e-06,FALSE,"BraA01003438","AT3G21690","AT3G21690","MATE efflux family protein","-","-"
"BraA06001363",3.54487675933202,3.40745724490813,60.5955403225785,3.22436186294854e-07,2.81795978472015e-06,FALSE,"BraA06001363","AT1G10155","PP2-A10","phloem protein 2-A10","-","-"
"BraA07004039",3.34638445783725,3.04026806164576,60.4191960270732,3.29205370593415e-07,2.85178666027513e-06,FALSE,"BraA07004039","AT1G78560","AT1G78560","Sodium Bile acid symporter family","-","-"
"BraA03002640",4.3862455472741,4.90891024664585,59.6177609629155,3.62022483319246e-07,3.04555525785405e-06,FALSE,"BraA03002640","AT2G28000","CPN60A","chaperonin-60alpha","-","-"
"BraA05000695",3.22138555659463,4.807441166895,59.4406415621553,3.69755245009671e-07,3.09400035970217e-06,FALSE,"BraA05000695","AT2G45790","PMM","phosphomannomutase","-","-"
"BraA09005529",3.5341577138959,6.37027963950809,59.29887815981,3.76076555855251e-07,3.13198147574691e-06,FALSE,"BraA09005529","AT3G62930","AT3G62930","Thioredoxin superfamily protein","-","-"
"BraA07001404",4.15219988049367,3.55223995134188,57.2211970336094,4.83919190983297e-07,3.83143262881141e-06,FALSE,"BraA07001404","AT1G23030","AT1G23030","ARM repeat superfamily protein","-","-"
"BraA09000018",3.01154541245709,5.3197611789722,56.315790954649,5.41318658834236e-07,4.17995153143873e-06,FALSE,"BraA09000018","AT4G00150","HAM3","GRAS family transcription factor","YES","YES"
"BraA03001730",3.13979961900024,7.48850592376819,55.6715538561355,5.86758394403212e-07,4.46388202853897e-06,FALSE,"BraA03001730","AT5G28540","BIP1","heat shock protein 70 (Hsp 70) family protein","-","YES"
"BraA05003104",3.15519036453708,4.34013781735228,55.4996076937529,5.99590909166961e-07,4.53947133731985e-06,FALSE,"BraA05003104","AT3G19380","PUB25","plant U-box 25","-","-"
"BraA09002789",3.19578522100223,7.0404478973975,54.4671384602449,6.83512835702984e-07,4.97617577889221e-06,FALSE,"BraA09002789","AT4G10480","AT4G10480","Nascent polypeptide-associated complex (NAC), alpha subunit family protein","-","-"
"BraA03004666",3.10752976966693,4.17697613902513,54.0981634925087,7.16602189966098e-07,5.16215948286791e-06,FALSE,"BraA03004666","AT5G60920","COB","COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family","-","-"
"BraA07000277",3.31763648093277,6.47348122493615,52.6170841565583,8.68522966790997e-07,5.96706743661732e-06,FALSE,"BraA07000277","AT2G17972","AT2G17972","transmembrane protein","-","-"
"BraA09001400",3.0396645258854,4.05909394902212,52.2508180941544,9.11393804415785e-07,6.16473505866113e-06,FALSE,"BraA09001400","AT1G63470","AT1G63470","AT hook motif DNA-binding family protein","-","-"
"BraA08002100",3.12955831200154,4.17232606963552,52.185595301106,9.19271688449721e-07,6.20468969819837e-06,FALSE,"BraA08002100","AT4G28590","MRL7","polyadenylate-binding protein 2-binding protein","-","-"
"BraA01001608",3.11722311573702,3.29806312607359,51.5318863622152,1.00254366236497e-06,6.63026775026248e-06,FALSE,"BraA01001608","AT4G24380","AT4G24380","dihydrofolate reductase","-","-"
"BraA03005037",3.09240243691208,6.86639529927418,50.9641476466039,1.08169181943978e-06,7.02096051050809e-06,FALSE,"BraA03005037","AT4G16720","AT4G16720","Ribosomal protein L23/L15e family protein","-","-"
"BraA09005826",3.20992160044489,5.15999786245778,50.4806109421685,1.15459125429997e-06,7.39652679799815e-06,FALSE,"BraA09005826","AT2G22240","MIPS2","myo-inositol-1-phosphate synthase 2","-","-"
"BraA01001595",3.73852716421977,4.801972582215,48.6739889099796,1.47941276545724e-06,9.05737346925598e-06,FALSE,"BraA01001595","AT4G24280","cpHsc70-1","chloroplast heat shock protein 70-1","-","-"
"BraA01001042",3.18451078070482,3.39481727752219,48.0043947055497,1.62460886261586e-06,9.73966233528532e-06,FALSE,"BraA01001042","AT4G18220","AT4G18220","Drug/metabolite transporter superfamily protein","-","-"
"BraA03000298",3.76957663150976,4.23055803038903,47.815867154097,1.66829387075753e-06,9.96166370475093e-06,FALSE,"BraA03000298","AT2G17360","AT2G17360","Ribosomal protein S4 (RPS4A) family protein","-","-"
"BraA06002510",3.06097262915258,6.56367941072168,47.782533584417,1.67615264602892e-06,1.00010017621286e-05,FALSE,"BraA06002510","AT3G48200","AT3G48200","transmembrane protein","-","-"
"BraA08001466",3.42069099899564,2.98201991385777,47.2366876156181,1.81086684395033e-06,1.06673069325517e-05,FALSE,"BraA08001466","AT4G20170","GALS3","glycosyltransferase family protein (DUF23)","-","-"
"BraA01002063",3.0327852572605,2.79649897336852,46.7531548054279,1.940291338925e-06,1.12661967906132e-05,FALSE,"BraA01002063","AT4G28100","AT4G28100","transmembrane protein","-","-"
"BraA05003136",3.22024975358415,3.60925336932244,46.700252841663,1.95506349538322e-06,1.1328062198484e-05,FALSE,"BraA05003136","AT3G19180","PARC6","plastid division protein","-","-"
"BraA03004417",3.3244334305542,5.48382280897898,46.2733801631621,2.07893493849472e-06,1.18688559782034e-05,FALSE,"BraA03004417","AT3G25500","AFH1","formin homology 1","-","-"
"BraA04000722",3.88574152794005,4.90940099305045,45.8425639800184,2.21284670211168e-06,1.24571556120307e-05,FALSE,"BraA04000722","AT3G52500","AT3G52500","Eukaryotic aspartyl protease family protein","-","-"
"BraA05004316",3.50706367328242,2.78218320328833,44.8537583035636,2.55792428110353e-06,1.4033366394064e-05,FALSE,"BraA05004316","AT3G06730","TRX z","Thioredoxin z","-","-"
"BraA04003187",3.73532273912507,3.35882096907702,44.6592590571347,2.63260834762428e-06,1.43630001357387e-05,FALSE,"BraA04003187","AT2G44450","BGLU15","beta glucosidase 15","-","-"
"BraA08003068",4.68121713719454,3.34708689772289,44.4880929937644,2.70033873359899e-06,1.46765648020884e-05,FALSE,"BraA08003068","AT5G28010","AT5G28010","Polyketide cyclase/dehydrase and lipid transport superfamily protein","-","-"
"BraA09006492",3.89148548141874,3.25438130981859,43.8524272280935,2.96934095225787e-06,1.57683625467405e-05,FALSE,"BraA09006492","AT1G11330","AT1G11330","S-locus lectin protein kinase family protein","-","-"
"BraA02004525",3.03328130239277,3.07541735679685,43.7182659276703,3.02984034168975e-06,1.60355369798913e-05,FALSE,"BraA02004525","AT5G66850","MAPKKK5","mitogen-activated protein kinase kinase kinase 5","-","-"
"BraA08001639",3.26354400273917,7.87446405167364,43.4823258533112,3.13958376241297e-06,1.64888383117718e-05,FALSE,"BraA08001639","AT4G35090","CAT2","catalase 2","-","YES"
"BraA03002046",3.51741451730677,4.08103275228229,43.2936367736281,3.23052784308442e-06,1.68316809831674e-05,FALSE,"BraA03002046","AT5G42020","BIP2","Heat shock protein 70 (Hsp 70) family protein","-","YES"
"BraA09005078",3.17871022444189,3.08741860265988,42.9662640931699,3.39533494508491e-06,1.75164116799857e-05,FALSE,"BraA09005078","AT3G57190","PrfB3","peptide chain release factor","-","-"
"BraA01003989",3.21388539425765,4.43176581380338,42.9527372847005,3.40234263589675e-06,1.75353219021005e-05,FALSE,"BraA01003989","AT3G15354","SPA3","SPA1-related 3","-","YES"
"BraA09005886",3.22449905409459,4.21441403170513,42.8148271382952,3.47471185221156e-06,1.78131851598274e-05,FALSE,"BraA09005886","AT2G21320","BBX18","B-box zinc finger family protein","YES","-"
"BraSca000799",3.00218648058817,4.42880800568373,42.5717436395765,3.60646900100916e-06,1.83003553644124e-05,FALSE,"BraSca000799","AT3G05590","RPL18","ribosomal protein L18","-","-"
"BraA03003986",3.25563082018199,7.39237703615231,42.5170349255282,3.6368811289664e-06,1.84065945240936e-05,FALSE,"BraA03003986","AT3G16000","MFP1","MAR binding filament-like protein 1","-","-"
"BraA10000770",3.26093450947626,3.59206545321978,41.928339313543,3.98278172481341e-06,1.98310817432165e-05,FALSE,"BraA10000770","AT5G51560","AT5G51560","Leucine-rich repeat protein kinase family protein","-","-"
"BraA09001518",3.45486212552043,3.92246073586869,41.7440153217802,4.09847597057008e-06,2.02861672254003e-05,FALSE,"BraA09001518","AT1G64500","AT1G64500","Glutaredoxin family protein","-","-"
"BraA09000711",3.63656361052414,3.897347542425,40.7667490256258,4.77770252246163e-06,2.30042941889098e-05,FALSE,"BraA09000711","AT5G23310","FSD3","Fe superoxide dismutase 3","-","-"
"BraA01002373",3.32890777870201,4.93479919014871,40.5256556328858,4.96389978255254e-06,2.37771705956716e-05,FALSE,"BraA01002373","AT4G14680","APS3","Pseudouridine synthase/archaeosine transglycosylase-like family protein","-","-"
"BraA03006281",3.13102900450721,3.4580684815527,39.8770832962038,5.50604487403592e-06,2.58856470481856e-05,FALSE,"BraA03006281","AT4G34200","EDA9","D-3-phosphoglycerate dehydrogenase","-","-"
"BraA01004611",3.24506933437152,9.184637341982,39.475005810587,5.87499927328153e-06,2.72539017275129e-05,FALSE,"BraA01004611","AT3G04550","AT3G04550","rubisco accumulation factor-like protein","-","-"
"BraA10003103",3.79867476393531,2.62086987144699,39.1691535219113,6.17405212006337e-06,2.84400293736604e-05,FALSE,"BraA10003103","AT5G02710","AT5G02710","zinc/iron-chelating domain protein","-","-"
"BraA01002304",3.27134186103637,3.44257485558651,39.1585773589863,6.18469120749143e-06,2.84723719233446e-05,FALSE,"BraA01002304","AT4G15430","AT4G15430","ERD (early-responsive to dehydration stress) family protein","-","-"
"BraA10000330",4.27720881142896,6.49167737682943,37.9946203389491,7.49011379608587e-06,3.35785790801457e-05,FALSE,"BraA10000330","AT1G04770","AT1G04770","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA04000783",3.54557181857103,4.46033911085157,37.7419295885815,7.8122958475724e-06,3.48048504502659e-05,FALSE,"BraA04000783","AT3G51870","AT3G51870","Mitochondrial substrate carrier family protein","-","-"
"BraA03004343",4.11002467193134,3.89984562947772,37.2643030952213,8.46416134460123e-06,3.70483591668585e-05,FALSE,"BraA03004343","AT3G23810","SAHH2","S-adenosyl-l-homocysteine (SAH) hydrolase 2","-","YES"
"BraA02003662",5.67744820210901,2.71162613733054,36.8149217628637,9.13301458413096e-06,3.94061539348194e-05,FALSE,"BraA02003662","AT5G14030","AT5G14030","translocon-associated protein beta (TRAPB) family protein","-","-"
"BraA03004334",4.6278459514197,3.92893730268239,36.1212919034893,1.02836475162158e-05,4.36999492184764e-05,FALSE,"BraA03004334","AT4G14320","AT4G14320","Zinc-binding ribosomal protein family protein","-","YES"
"BraA04001203",3.82509420424417,4.79663492981222,35.7572453112415,1.09513155557674e-05,4.61756514459628e-05,FALSE,"BraA04001203","AT5G38865","#N/A","#N/A","-","-"
"BraA07003764",4.26183223526282,4.59068570741969,35.7348520642136,1.09939296588116e-05,4.63305094590881e-05,FALSE,"BraA07003764","AT1G75250","RL6","RAD-like 6","YES","-"
"BraA03001015",3.23673453086552,2.61856863605441,35.6700872048062,1.11182163248787e-05,4.67042233663174e-05,FALSE,"BraA03001015","AT5G20270","HHP1","heptahelical transmembrane protein1","-","-"
"BraA08000751",3.25768883411796,4.61369603033668,35.1706491994487,1.21307895824476e-05,5.02205754938783e-05,FALSE,"BraA08000751","AT1G36370","SHM7","serine hydroxymethyltransferase 7","-","-"
"BraA05001626",3.521685519599,3.00391863667551,34.9993539219608,1.25013350186802e-05,5.15512216908637e-05,FALSE,"BraA05001626","AT2G29330","TRI","tropinone reductase","-","-"
"BraA01002172",3.24168094625269,3.14615576850519,34.9742063842857,1.2556784529693e-05,5.17392116485257e-05,FALSE,"BraA01002172","AT4G16660","AT4G16660","heat shock protein 70 (Hsp 70) family protein","-","-"
"BraA08002141",3.62626257474682,2.35526297355419,34.8826300738152,1.27610275340663e-05,5.23733098187955e-05,FALSE,"BraA08002141","AT4G27940","MTM1","manganese tracking factor for mitochondrial SOD2","-","-"
"BraA05000795",3.37279187264579,3.53220716760068,34.5249356555508,1.35948933442263e-05,5.52073326207746e-05,FALSE,"BraA05000795","AT2G39700","EXPA4","expansin A4","-","YES"
"BraA04000089",3.0221694570934,3.09740084833209,34.4590109927744,1.37550887855295e-05,5.57428160361055e-05,FALSE,"BraA04000089","AT3G62030","ROC4","rotamase CYP 4","-","YES"
"BraA08001055",3.00080289665615,2.42009347659949,34.344416351509,1.40385639496053e-05,5.66066821380833e-05,FALSE,"BraA08001055","AT5G40160","EMB506","Ankyrin repeat family protein","-","-"
"BraA07000808",3.40284836680217,6.82577711976141,34.3287736440962,1.40777603726314e-05,5.67436487234875e-05,FALSE,"BraA07000808","AT5G42020","BIP2","Heat shock protein 70 (Hsp 70) family protein","-","YES"
"BraA09004173",3.11693348901741,4.76950330279814,33.9173113657302,1.51537117483816e-05,6.03664986727844e-05,FALSE,"BraA09004173","AT1G24170","LGT9","Nucleotide-diphospho-sugar transferases superfamily protein","-","-"
"BraA07001061",3.79226143210156,2.74266898092289,33.7507798198132,1.56148874345017e-05,6.19401028777866e-05,FALSE,"BraA07001061","AT1G29470","AT1G29470","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA04003164",4.54193339291427,2.71313123832903,33.6683986486065,1.58487710504771e-05,6.278873806557e-05,FALSE,"BraA04003164","AT2G44040","AT2G44040","Dihydrodipicolinate reductase, bacterial/plant","-","-"
"BraA07002254",4.21314926864017,2.40428181275251,33.6014654871817,1.60416629421015e-05,6.3322701508545e-05,FALSE,"BraA07002254","AT4G00100","RPS13A","ribosomal protein S13A","-","YES"
"BraA01001874",3.16628750112407,4.19547759528997,33.4326975248535,1.65397056373648e-05,6.50512160749931e-05,FALSE,"BraA01001874","AT4G27030","FADA","fatty acid desaturase A","-","-"
"BraA04000595",4.67503664055793,3.38335542487285,33.3859775223707,1.6680596285927e-05,6.54744602345363e-05,FALSE,"BraA04000595","AT3G54030","BSK6","kinase with tetratricopeptide repeat domain-containing protein","-","YES"
"BraA05001140",3.00350104024382,5.24041901556569,32.6825264547704,1.89713857261174e-05,7.32065730152212e-05,FALSE,"BraA05001140","AT2G34810","AT2G34810","FAD-binding Berberine family protein","-","-"
"BraA06004801",3.20556804903236,2.68575478251221,32.1207290147147,2.1052836806589e-05,8.00801477370011e-05,FALSE,"BraA06004801","AT5G44670","GALS2","glycosyltransferase family protein (DUF23)","-","-"
"BraA03003153",3.32424303977292,6.54507926540867,32.0761990830811,2.12283678008611e-05,8.06503763421563e-05,FALSE,"BraA03003153","AT4G00810","AT4G00810","60S acidic ribosomal protein family","-","-"
"BraA05003891",3.05945163618837,4.21558651865976,31.8047296435426,2.23342712686215e-05,8.43025011434297e-05,FALSE,"BraA05003891","AT3G12145","FLR1","Leucine-rich repeat (LRR) family protein","-","-"
"BraA01002372",4.81605445032428,5.35111653198549,31.7552269601434,2.25427532572698e-05,8.49671782254375e-05,FALSE,"BraA01002372","AT4G14690","ELIP2","Chlorophyll A-B binding family protein","-","YES"
"BraA04002869",4.00702163966538,3.42955171674353,31.5168493420336,2.35774264972325e-05,8.81493332699382e-05,FALSE,"BraA04002869","AT2G39980","AT2G39980","HXXXD-type acyl-transferase family protein","-","-"
"BraA05001409",3.07036768716247,2.88771020196775,31.4362260333023,2.39392210025707e-05,8.92454229732101e-05,FALSE,"BraA05001409","AT2G32060","AT2G32060","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","-","-"
"BraA05000348",3.86701608424203,2.48759651597019,30.7248301927695,2.741288373489e-05,0.000100297254762243,FALSE,"BraA05000348","AT2G41950","AT2G41950","DNA-directed RNA polymerase subunit beta","-","-"
"BraA06003724",3.25864042861295,7.16145829110204,30.611396255685,2.80168812281441e-05,0.000102198310667668,FALSE,"BraA06003724","AT5G25610","RD22","BURP domain-containing protein","-","YES"
"BraA06001401",3.88025479064029,5.13488862539159,30.3548438399547,2.94382135530139e-05,0.000106567957986302,FALSE,"BraA06001401","AT1G10522","PRIN2","Serine/Threonine-kinase","-","-"
"BraA09004771",3.63832562295467,3.56526310216488,30.219953411385,3.0217517341724e-05,0.000109037992425203,FALSE,"BraA09004771","AT5G27700","AT5G27700","Ribosomal protein S21e","-","-"
"BraA05004121",3.66191340363923,4.14224721258543,29.5385650786633,3.45212330577468e-05,0.000122104316478412,FALSE,"BraA05004121","AT3G09450","AT3G09450","fusaric acid resistance family protein","-","-"
"BraA02000240",3.17603480006213,3.98666888102517,29.0884880094201,3.77360466467795e-05,0.000131728847686917,FALSE,"BraA02000240","AT5G07090","AT5G07090","Ribosomal protein S4 (RPS4A) family protein","-","-"
"BraA01004508",3.57274394325695,2.83658831382523,29.0836700720035,3.77722124160561e-05,0.000131825858853375,FALSE,"BraA01004508","AT3G06840","AT3G06840","hypothetical protein","-","-"
"BraA01003061",3.08179657249641,3.87656292648597,29.0303476676887,3.81750577817793e-05,0.000132995885233556,FALSE,"BraA01003061","AT1G60600","ABC4","UbiA prenyltransferase family protein","-","-"
