"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA01000920",-3.3273060824186,3.05000539326817,63.6506687687837,2.26619314014987e-07,2.15788747888439e-06,FALSE,"BraA01000920","AT4G29000","AT4G29000","Tesmin/TSO1-like CXC domain-containing protein","YES","-"
"BraA09003136",-3.02785290851499,3.32251299386634,63.4294176251851,2.32375891452199e-07,2.19807483861635e-06,FALSE,"BraA09003136","AT4G05060","AT4G05060","PapD-like superfamily protein","-","-"
"BraA10001950",-4.02583870375264,5.03704136383498,63.0477448746336,2.42691682279669e-07,2.27650004712872e-06,FALSE,"BraA10001950","AT5G18130","AT5G18130","transmembrane protein","-","-"
"BraA06004622",-4.71121783496255,6.42544949480365,62.4164024222937,2.60889709411889e-07,2.41127658610871e-06,FALSE,"BraA06004622","AT5G47240","NUDT8","nudix hydrolase homolog 8","-","-"
"BraA01004510",-4.69195845707891,2.008177966428,61.0798684962825,3.04626057804403e-07,2.70893454793294e-06,FALSE,"BraA01004510","AT3G06860","MFP2","multifunctional protein 2","-","-"
"BraA01000213",-4.21377388148872,7.318369738249,60.4720909805709,3.27158522629089e-07,2.84382708121006e-06,FALSE,"BraA01000213","AT4G36860","AT4G36860","LIM domain-containing protein","-","YES"
"BraA09002485",-4.08578341455956,3.70257639740879,57.0554778930103,4.93899147191544e-07,3.89672810866912e-06,FALSE,"BraA09002485","AT2G02390","GSTZ1","glutathione S-transferase zeta 1","-","-"
"BraA02000446",-3.46079524135785,4.82371085869711,56.9600416385337,4.99750027347245e-07,3.931067181632e-06,FALSE,"BraA02000446","AT5G11800","KEA6","K  efflux antiporter 6","-","-"
"BraA05004331",-3.02059388550726,7.21976045944228,56.1663872303668,5.51497706589547e-07,4.24270474179837e-06,FALSE,"BraA05004331","AT3G06580","GALK","Mevalonate/galactokinase family protein","-","-"
"BraA07002578",-3.69343919704854,3.87169875255136,55.6399704537481,5.89092462029849e-07,4.47937939727045e-06,FALSE,"BraA07002578","AT1G76590","AT1G76590","PLATZ transcription factor family protein","-","-"
"BraA01001156",-3.57366206602344,6.48540374525252,54.2202928622775,7.05456910967929e-07,5.10430120225793e-06,FALSE,"BraA01001156","AT4G19420","AT4G19420","Pectinacetylesterase family protein","-","-"
"BraA09005936",-3.03512746568839,2.97834964893133,53.7353304442261,7.5088295064753e-07,5.35518697018221e-06,FALSE,"BraA09005936","AT2G20560","AT2G20560","DNAJ heat shock family protein","-","-"
"BraA08003115",-3.16139578162783,7.37195652180835,53.1333259221625,8.11848727013468e-07,5.66925419839928e-06,FALSE,"BraA08003115","AT1G21920","AT1G21920","Histone H3 K4-specific methyltransferase SET7/9 family protein","-","-"
"BraA09006486",-4.89378363601755,4.93232957741452,52.9829436317803,8.27922496113328e-07,5.76105220549239e-06,FALSE,"BraA09006486","AT1G11530","CXXS1","C-terminal cysteine residue is changed to a serine 1","-","-"
"BraA06003555",-3.79896842677083,6.39484920222342,52.7266833670408,8.56133247653151e-07,5.91046689167761e-06,FALSE,"BraA06003555","AT5G23750","AT5G23750","Remorin family protein","-","-"
"BraA05004523",-3.84614736899763,2.7359873654701,51.8855558651239,9.56498521393822e-07,6.41469396111579e-06,FALSE,"BraA05004523","AT3G04000","AT3G04000","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA08002951",-4.33790748204838,3.83604442651011,51.0555174018404,1.06849866007295e-06,6.95553239858388e-06,FALSE,"BraA08002951","AT1G25560","TEM1","AP2/B3 transcription factor family protein","YES","YES"
"BraA01000031",-3.34185496841184,6.30860593155396,51.0482989397225,1.06953443274023e-06,6.95926910761932e-06,FALSE,"BraA01000031","AT4G39090","RD19","Papain family cysteine protease","-","YES"
"BraA02001377",-3.92382354584488,6.17722950226333,49.7887846851687,1.26855790559506e-06,8.00605510588061e-06,FALSE,"BraA02001377","AT5G56870","BGAL4","beta-galactosidase 4","-","-"
"BraA01000300",-3.01224962194691,3.48783125588866,48.474990861135,1.52100068679475e-06,9.24702619163743e-06,FALSE,"BraA01000300","AT4G35750","AT4G35750","SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein","-","-"
"BraA03002369",-3.34381691641058,5.28398339913934,48.4678904813826,1.52250835733529e-06,9.25261835693337e-06,FALSE,"BraA03002369","AT2G43010","PIF4","phytochrome interacting factor 4","YES","YES"
"BraA05004311",-3.07086181891453,5.77088124012387,47.6747744029054,1.70184058647482e-06,1.01082908796655e-05,FALSE,"BraA05004311","AT3G06860","MFP2","multifunctional protein 2","-","-"
"BraA01004487",-3.06811203116975,3.27457004315922,47.2857894305322,1.79826936654297e-06,1.06050055561583e-05,FALSE,"BraA01004487","AT3G06580","GALK","Mevalonate/galactokinase family protein","-","-"
"BraA04002679",-3.20531913078319,4.72176356568361,46.7843449320649,1.93163999542925e-06,1.12357773570053e-05,FALSE,"BraA04002679","AT2G37110","AT2G37110","PLAC8 family protein","-","-"
"BraA03001542",-3.2826452636566,5.38294075676921,46.3770563302499,2.04806829690273e-06,1.17309297646467e-05,FALSE,"BraA03001542","AT5G53160","RCAR3","regulatory components of ABA receptor 3","-","-"
"BraA10000542",-3.40432915056893,3.44247634772011,46.3385920212392,2.05946020647585e-06,1.17870480213375e-05,FALSE,"BraA10000542","AT1G06800","PLA-I{gamma}1","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA09006302",-3.23904856990534,5.7328149921686,45.8959214978657,2.19575323685913e-06,1.23963973989106e-05,FALSE,"BraA09006302","AT1G14200","AT1G14200","RING/U-box superfamily protein","-","-"
"BraA03000591",-3.26758326550448,4.29488567586051,45.7141977340209,2.25457805948736e-06,1.26468491291272e-05,FALSE,"BraA03000591","AT5G13180","NAC083","NAC domain containing protein 83","YES","YES"
"BraA03004194",-3.0022084910123,4.48354453543521,45.628389422453,2.28296089920128e-06,1.27787356164396e-05,FALSE,"BraA03004194","AT3G20250","PUM5","pumilio 5","-","-"
"BraA04003081",-3.00333076404928,4.34863389218186,44.7452604827097,2.59929099577071e-06,1.42107816163359e-05,FALSE,"BraA04003081","AT2G42490","AT2G42490","Copper amine oxidase family protein","-","-"
"BraA03001332",-3.50592512773744,3.71114036466463,44.3464345913908,2.75785720843244e-06,1.48815137066284e-05,FALSE,"BraA03001332","AT5G56860","GNC","GATA type zinc finger transcription factor family protein","YES","YES"
"BraA03004643",-3.1489576103227,5.75666309058319,44.0856639485751,2.86732985344868e-06,1.53505239486228e-05,FALSE,"BraA03004643","AT5G23050","AAE17","acyl-activating enzyme 17","-","-"
"BraA07001424",-3.71070238568734,2.98286160084219,43.5382882117258,3.11316026308187e-06,1.63993114260069e-05,FALSE,"BraA07001424","AT1G22640","MYB3","myb domain protein 3","YES","-"
"BraA03002322",-3.31070969882461,2.19444362149981,42.0457116511738,3.91100217987006e-06,1.95488009879818e-05,FALSE,"BraA03002322","AT2G41710","AT2G41710","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA08001511",-3.98246167678971,4.32073849003121,41.1650782984061,4.48682073548666e-06,2.18442803515497e-05,FALSE,"BraA08001511","AT4G21534","SPHK2","Diacylglycerol kinase family protein","-","-"
"BraA04001554",-3.37174147638298,8.34726976317703,41.1582944126633,4.49160700768146e-06,2.1854063153294e-05,FALSE,"BraA04001554","AT2G21660","GRP7","cold, circadian rhythm, and rna binding 2","-","-"
"BraA09003835",-3.03052207384327,7.22612023171365,40.1573387319183,5.26410349945237e-06,2.49644438328956e-05,FALSE,"BraA09003835","AT2G26670","TED4","Plant heme oxygenase (decyclizing) family protein","-","-"
"BraA08002656",-3.0047812479828,2.50027508056162,39.8381409659249,5.54062960890578e-06,2.6032689565426e-05,FALSE,"BraA08002656","AT3G45260","AT3G45260","C2H2-like zinc finger protein","YES","YES"
"BraA04001504",-3.27172569396162,2.84224494100867,39.2446380337666,6.09870587230176e-06,2.81754125124831e-05,FALSE,"BraA04001504","AT2G21060","GRP2B","glycine-rich protein 2B","-","-"
"BraA05004079",-3.79797157916929,4.68986768543352,38.6670541995225,6.70233110605549e-06,3.05162544429602e-05,FALSE,"BraA05004079","AT3G10020","AT3G10020","plant/protein","-","-"
"BraA09003355",-3.36657390370201,3.98757972701851,38.1401623748313,7.31125949990749e-06,3.28610007220285e-05,FALSE,"BraA09003355","AT1G33700","AT1G33700","Beta-glucosidase, GBA2 type family protein","-","-"
"BraA01002532",-3.04256938875906,1.81435267827615,37.5670871449707,8.04422146510964e-06,3.56163279495994e-05,FALSE,"BraA01002532","AT5G18350","AT5G18350","Disease resistance protein (TIR-NBS-LRR class) family","-","-"
"BraA10002499",-3.0578561747698,4.02348311591282,37.2181680060037,8.53025868517617e-06,3.72663473714708e-05,FALSE,"BraA10002499","AT5G10650","AT5G10650","RING/U-box superfamily protein","-","-"
"BraA07002951",-3.31279891825482,3.99398597014585,36.4403720467247,9.73548095382799e-06,4.16826147340078e-05,FALSE,"BraA07002951","AT1G67920","AT1G67920","hypothetical protein","-","-"
"BraA05001504",-3.07561135978426,2.83664634971987,35.1787564613245,1.21135567568535e-05,5.01756271981247e-05,FALSE,"BraA05001504","AT2G30960","AT2G30960","myosin-M heavy chain-like protein","-","-"
"BraA07001841",-3.30649634547398,4.40838271441119,33.5041380662277,1.63268150953874e-05,6.42460174003495e-05,FALSE,"BraA07001841","AT2G27830","AT2G27830","hypothetical protein","-","-"
"BraA09006916",-3.19711038650806,6.38390762134289,33.4048357299027,1.66235669632955e-05,6.52994619421689e-05,FALSE,"BraA09006916","AT1G03090","MCCA","methylcrotonyl-CoA carboxylase alpha chain","-","YES"
"BraA04002859",-3.36263053226768,3.31781664131171,33.2186868972672,1.71961233191353e-05,6.7089308810954e-05,FALSE,"BraA04002859","AT2G39855","AT2G39855","plant/protein","-","-"
"BraA05003719",-3.17665755346793,6.75884481958678,33.057304881501,1.77102592275857e-05,6.88975482556102e-05,FALSE,"BraA05003719","AT3G14050","RSH2","RELA/SPOT homolog 2","-","-"
"BraA09001677",-3.40688431770474,8.87903190063505,31.6445228093383,2.30168534332977e-05,8.64951043511202e-05,FALSE,"BraA09001677","AT1G62480","AT1G62480","Vacuolar calcium-binding protein-like protein","-","-"
"BraA03005872",-3.69222306093228,2.87587048067768,30.8603272911464,2.67102856114869e-05,9.8022824790115e-05,FALSE,"BraA03005872","AT4G29230","NAC075","NAC domain containing protein 75","YES","-"
"BraA08000917",-3.58320340716189,2.39460657497013,30.049215879309,3.12369703055344e-05,0.000112150983715582,FALSE,"BraA08000917","AT5G33290","XGD1","xylogalacturonan deficient 1","-","-"
"BraA09005494",-3.83472492434825,4.77344504339639,29.9904670371717,3.1596540661127e-05,0.000113235325593383,FALSE,"BraA09005494","AT3G62590","AT3G62590","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA02002979",-3.1474724303802,7.23631470664505,28.9220011687614,3.90083895417281e-05,0.000135212689862793,FALSE,"BraA02002979","AT1G56220","AT1G56220","Dormancy/auxin associated family protein","-","-"
"BraA10001625",-3.60406741266508,3.50925270745125,27.927502125165,4.76767040438545e-05,0.000160314317806082,FALSE,"BraA10001625","AT5G22500","FAR1","fatty acid reductase 1","-","-"
"BraA03004626",-4.25577957012711,7.10535362316519,27.3415402903598,5.37746671488789e-05,0.000177215652185854,FALSE,"BraA03004626","AT5G23240","AT5G23240","DNAJ heat shock N-terminal domain-containing protein","-","-"
"BraA08003080",-3.21928596961021,5.962157525698,27.3395071411426,5.37972805021988e-05,0.000177222518858227,FALSE,"BraA08003080","AT1G22570","AT1G22570","Major facilitator superfamily protein","-","-"
"BraA03004719",-3.25797192752931,6.13926435688778,25.6073896248058,7.75356361769573e-05,0.000241905037348921,FALSE,"BraA03004719","AT5G61380","TOC1","CCT motif -containing response regulator protein","-","-"
"BraA03000886",-3.13163182570721,4.8945518699855,24.8092685323326,9.22308398407667e-05,0.000280849955328626,FALSE,"BraA03000886","AT5G18130","AT5G18130","transmembrane protein","-","-"
"BraA02000241",-3.69908983573568,4.46925935990873,24.7883494445389,9.26555623268639e-05,0.000281870612876853,FALSE,"BraA02000241","AT5G07100","WRKY26","WRKY DNA-binding protein 26","YES","-"
"BraA03004184",-6.98192563808743,3.7716050177944,23.8140731973702,0.000115067277245343,0.000339740938630971,FALSE,"BraA03004184","AT3G20080","CYP705A15","cytochrome P450, family 705, subfamily A, polypeptide 15","-","-"
"BraA08001402",-3.79312451694673,2.49279830788947,23.6975365616835,0.000118129633859736,0.000346722967384153,FALSE,"BraA08001402","AT4G18830","OFP5","ovate family protein 5","-","YES"
"BraSca001142",-4.00291922647678,2.44064624673362,23.5420589594012,0.000122357279457449,0.000357111733480483,FALSE,"BraSca001142","AT3G51840","ACX4","acyl-CoA oxidase 4","-","-"
"BraA09001387",-3.46868332472655,1.87617942277674,23.2353125107953,0.000131200440026791,0.000378153255085458,FALSE,"BraA09001387","AT1G63245","CLE14","CLAVATA3/ESR-RELATED 14","-","-"
"BraA08002383",-3.22223787454317,2.44860124801889,22.4435651942536,0.000157495042619501,0.000440471210168966,FALSE,"BraA08002383","AT4G37580","HLS1","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","YES"
"BraA09004107",-3.94794905809081,1.75180749598442,21.6041335989946,0.000191948698964885,0.000523798980878516,FALSE,"BraA09004107","AT1G26680","AT1G26680","transcriptional factor B3 family protein","YES","-"
"BraA03000209",-3.51569953876938,3.16283552364553,21.5721057587281,0.000193419970490733,0.000526900369595733,FALSE,"BraA03000209","AT5G05110","AT5G05110","Cystatin/monellin family protein","-","-"
"BraA01000487",-3.13502251207247,3.12488333618145,21.0079155597262,0.000221506965527108,0.000591938817894174,FALSE,"BraA01000487","AT5G42560","AT5G42560","Abscisic acid-responsive (TB2/DP1, HVA22) family protein","-","-"
"BraA02002034",-3.48069995788542,1.98969151697414,20.4441789886638,0.000254176027337361,0.000666344215571296,FALSE,"BraA02002034","AT1G68760","NUDX1","nudix hydrolase 1","-","-"
"BraA05000878",-5.16993033121565,1.74169831320387,20.2675996749776,0.000265485411485856,0.000691729908423667,FALSE,"BraA05000878","AT2G38400","AGT3","alanine:glyoxylate aminotransferase 3","-","YES"
"BraA04000150",-3.21492129223902,3.05093652024534,19.7661568548486,0.000300773346245885,0.000769909329957755,FALSE,"BraA04000150","AT2G45550","CYP76C4","cytochrome P450, family 76, subfamily C, polypeptide 4","-","-"
"BraA03003599",-3.35115603776848,8.79564510973186,18.7877140841242,0.000385690510635713,0.000957954942904363,FALSE,"BraA03003599","AT3G10020","AT3G10020","plant/protein","-","-"
"BraA08002786",-3.03007584882545,3.35822856951228,18.7502387160801,0.000389436153009548,0.000965919484457971,FALSE,"BraA08002786","AT1G29280","WRKY65","WRKY DNA-binding protein 65","YES","-"
"BraA03000599",-3.16328170230437,3.36278458558013,18.6250760036367,0.000402242544621331,0.000991964878218324,FALSE,"BraA03000599","AT5G13330","Rap2.6L","related to AP2 6l","YES","-"
"BraA07003163",-3.21047012653093,2.08398402439657,18.0912620631817,0.000462382546475097,0.00111881649216265,FALSE,"BraA07003163","AT1G24575","AT1G24575","DEAD-box ATP-dependent RNA helicase-like protein","-","-"
"BraA02003033",-3.04011926778763,4.74786833387522,17.8054418164098,0.000498652911287351,0.00119282626499436,FALSE,"BraA02003033","AT4G12580","AT4G12580","hypothetical protein","-","-"
"BraA10000250",-3.25050555405924,2.81563653792301,16.5041186233427,0.000709211258516161,0.00161826667604729,TRUE,"BraA10000250","AT1G03850","GRXS13","Glutaredoxin family protein","-","-"
"BraA06001525",-3.78752262461135,6.61349004171686,16.2616914885683,0.000758513530245214,0.00171562048657274,FALSE,"BraA06001525","AT1G62480","AT1G62480","Vacuolar calcium-binding protein-like protein","-","-"
"BraA05000998",-3.36111362099827,4.17634752250226,14.8060944222768,0.00114837726515437,0.00247207420494887,FALSE,"BraA05000998","AT2G36970","AT2G36970","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA09006984",-3.76379157901648,2.90258937769802,14.6154578551014,0.00121428618246681,0.00259474131306376,FALSE,"BraA09006984","AT1G01070","UMAMIT28","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA05003822",-4.00747836505329,2.23408372877951,14.0361620532987,0.00144191096557154,0.0030132340146171,FALSE,"BraA05003822",NA,NA,NA,NA,NA
"BraA10003155",-3.30575548618364,6.79886859222714,13.4619609099629,0.00171548832437531,0.00352044148965676,FALSE,"BraA10003155","AT5G02020","SIS","E3 ubiquitin-protein ligase RLIM-like protein","-","-"
"BraA09001034",-3.07079208614526,7.25273417663807,12.9820196226205,0.00198900876265227,0.00401217453852964,FALSE,"BraA09001034","AT5G66400","RAB18","Dehydrin family protein","-","YES"
"BraA09006529",-3.14133505822517,3.28652919634712,11.1584472602506,0.00357599025619145,0.00673681467773231,FALSE,"BraA09006529","AT1G11050","AT1G11050","Protein kinase superfamily protein","-","-"
"BraA08003034",-3.18742079921301,6.68188811721821,10.3513445670536,0.00469928102673815,0.00859178573131123,FALSE,"BraA08003034","AT1G23870","TPS9","trehalose-phosphatase/synthase 9","-","-"
