"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA07001513",-4.23468143938162,1.73556282568762,25.2066853832917,0.000143283847779089,0.000365702572408442,FALSE,"BraA07001513","AT3G43660","AT3G43660","Vacuolar iron transporter (VIT) family protein","-","-"
"BraA02002842",-4.79899071437938,6.24704972257806,22.5849575917849,0.000152398362784938,0.000385651162417189,FALSE,"BraA02002842","AT1G80130","AT1G80130","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA06001570",-3.7117239000085,4.53768075420184,22.3001822660759,0.000162857770214758,0.000408897958714354,FALSE,"BraA06001570","AT1G13740","AFP2","ABI five binding protein 2","-","YES"
"BraA01002310",-3.44620712355464,1.85470857914001,21.9340007135003,0.000177498626319513,0.000441851712520817,FALSE,"BraA01002310",NA,NA,NA,NA,NA
"BraA05000792",-3.03315674465844,2.43016457013888,21.6369290404051,0.000190455050222639,0.000469942387600618,FALSE,"BraA05000792","AT2G39710","AT2G39710","Eukaryotic aspartyl protease family protein","-","-"
"BraA05003235",-3.74048757783496,2.02702424602629,21.3940575616513,0.000201831155623589,0.000494232282519544,FALSE,"BraA05003235","AT3G19010","AT3G19010","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-"
"BraA04002350",-3.98815462327661,2.27279181056746,20.8377153818078,0.000230849478710808,0.000556102050031851,FALSE,"BraA04002350","AT2G32020","AT2G32020","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-"
"BraA03000085",-5.16140054622336,3.36553719149962,20.5534063082225,0.000247449114720661,0.00059183240627613,FALSE,"BraA03000085","AT5G02540","AT5G02540","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA06003924",-3.05650532738535,2.30762153276419,20.3709357737018,0.000258800675208313,0.000615614723859582,FALSE,"BraA06003924","AT5G49450","bZIP1","basic leucine-zipper 1","YES","-"
"BraA10000462",-4.53323809272095,1.61616742857942,19.4309405238026,0.000327265689104872,0.000757523815663335,FALSE,"BraA10000462","AT1G05880","ARI12","RING/U-box superfamily protein","-","-"
"BraA09004085",-3.67667471441642,3.69960152191453,19.3158509407403,0.000336952055446377,0.00077765890465347,FALSE,"BraA09004085","AT1G26420","AT1G26420","FAD-binding Berberine family protein","-","-"
"BraA05000760",-3.83955945137105,6.99129573419356,19.2972040322327,0.000338551275700343,0.000781004994800439,FALSE,"BraA05000760","AT2G40000","HSPRO2","ortholog of sugar beet HS1 PRO-1 2","-","-"
"BraA03004552",-4.06716979856339,1.56723320340348,19.2676038349903,0.000341107258673174,0.000786325168646128,FALSE,"BraA03004552",NA,NA,NA,NA,NA
"BraA03000752",-3.31477905466112,2.91904977857931,18.2406512666954,0.000444600915035676,0.000996159203225842,FALSE,"BraA03000752","AT5G15830","bZIP3","basic leucine-zipper 3","YES","-"
"BraA08001724",-3.93191914773317,2.26490877979791,18.048579272519,0.000467607403131462,0.00104177502127236,FALSE,"BraA08001724","AT4G34030","MCCB","3-methylcrotonyl-CoA carboxylase","-","-"
"BraA10000106",-3.22863087222251,2.56800566480173,17.689678754066,0.000514235392943861,0.00113156229343441,FALSE,"BraA10000106","AT1G02310","MAN1","Glycosyl hydrolase superfamily protein","-","-"
"BraA03004917",-3.39681256985277,2.44938244245837,17.5962952147584,0.000527200887728562,0.00115653546659896,FALSE,"BraA03004917","AT4G15280","UGT71B5","UDP-glucosyl transferase 71B5","-","-"
"BraA04000209",-4.65496522497773,3.61415529713137,17.5641082433193,0.000531753781423647,0.00116522407345235,TRUE,"BraA04000209","AT3G60130","BGLU16","beta glucosidase 16","-","-"
"BraA07002440",-4.5677886022981,3.55441955186382,17.3779870892009,0.000558954844296159,0.00121889017029947,FALSE,"BraA07002440","AT1G80920","J8","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA01000624",-4.07867270546266,2.16719106734665,17.0663582592663,0.000608036655607142,0.00131408718375071,FALSE,"BraA01000624","AT4G32280","IAA29","indole-3-acetic acid inducible 29","-","YES"
"BraA06005002",-3.77188186374346,1.8804694250741,16.9335116022337,0.000630404089657023,0.00135646758321279,FALSE,"BraA06005002","AT4G38540","AT4G38540","FAD/NAD(P)-binding oxidoreductase family protein","-","-"
"BraA01000945",-9.40573066189225,1.46067895950217,20.652874789409,0.00063149931370588,0.00135845280821792,FALSE,"BraA01000945","AT4G28720","YUC8","Flavin-binding monooxygenase family protein","-","YES"
"BraA03002777",-3.07812728308966,2.44131213870544,16.3539189134265,0.000739320945078594,0.00155948963756862,FALSE,"BraA03002777","AT5G50260","CEP1","Cysteine proteinases superfamily protein","-","-"
"BraA02001060",-5.26835988350425,2.04198225018379,17.443457560247,0.000778384521104418,0.00163139445568356,FALSE,"BraA02001060","AT5G22500","FAR1","fatty acid reductase 1","-","-"
"BraA07001098",-4.88725961945367,1.3868110860612,17.5331389210123,0.00101429618730415,0.00206774018756215,FALSE,"BraA07001098","AT1G29000","AT1G29000","Heavy metal transport/detoxification superfamily protein","-","-"
"BraA01003435",-3.726923575737,5.02993300977588,14.6531424634381,0.00120093004490097,0.00240736613687484,TRUE,"BraA01003435","AT3G21760","HYR1","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA04002870",-3.39471370119498,6.76492262524701,14.6251146889809,0.0012108479067777,0.00242477685148614,FALSE,"BraA04002870","AT2G40000","HSPRO2","ortholog of sugar beet HS1 PRO-1 2","-","-"
"BraA05003746",-4.73410891183289,2.06987563470768,14.5751220219125,0.00122876574888527,0.00245690712493067,FALSE,"BraA05003746","AT3G13750","BGAL1","beta galactosidase 1","-","-"
"BraA09006670",-3.15142082507153,2.20320265681142,14.0676839348856,0.00142836763232578,0.00281101607061862,FALSE,"BraA09006670","AT1G07900","LBD1","LOB domain-containing protein 1","YES","-"
"BraA04001670",-3.721731417112,1.88758431816065,13.6428047681514,0.00162353368409124,0.00315292044263987,FALSE,"BraA04001670","AT2G22860","PSK2","phytosulfokine 2 precursor","-","-"
"BraA05001202",-5.13143773381706,4.36159610918293,12.3866320601876,0.00239831890806239,0.00448012575515095,FALSE,"BraA05001202","AT2G34180","CIPK13","CBL-interacting protein kinase 13","-","-"
"BraA02001686",-3.67708818237521,5.68599425161291,11.8893384965462,0.00281303642671403,0.00516412332125948,FALSE,"BraA02001686","AT5G52300","LTI65","CAP160 protein","-","YES"
"BraA05003564",-3.51317006535968,3.97483508948544,11.0840822322584,0.00366579065973807,0.00655751164726414,FALSE,"BraA05003564","AT3G15500","NAC3","NAC domain containing protein 3","YES","-"
"BraA08003153",-3.4434934916529,2.06788923775544,10.9343784324801,0.00385432020384881,0.00686452637199709,FALSE,"BraA08003153",NA,NA,NA,NA,NA
"BraA03002626",-3.0075846416391,1.6142396654184,11.0581494626842,0.00450640974593852,0.00788997657409036,FALSE,"BraA03002626","AT5G52940","AT5G52940","hypothetical protein (DUF295)","-","-"
"BraA01000130",-4.50136465188798,2.35543251606698,10.2591002028923,0.00485109172921125,0.00843155740037379,FALSE,"BraA01000130","AT4G37770","ACS8","1-amino-cyclopropane-1-carboxylate synthase 8","-","-"
"BraA05003225",-3.06915376626744,3.95827055347646,9.80939651076945,0.00567440021365405,0.00972719008526625,TRUE,"BraA05003225","AT1G74590","GSTU10","glutathione S-transferase TAU 10","-","-"
