"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA10002909",-5.73398604468889,7.8456669337358,237.792708987611,6.1938451142066e-12,3.89964488390448e-09,FALSE,"BraA10002909","AT5G09650","PPa6","pyrophosphorylase 6","-","-"
"BraA07003829",-6.15790867065333,8.22515117782685,224.329955975441,1.01727724018319e-11,5.82642533835395e-09,FALSE,"BraA07003829","AT1G76100","PETE1","plastocyanin 1","-","-"
"BraA02001698",-3.97962037592037,6.13919092361815,222.060720936316,1.10901872961122e-11,5.82642533835395e-09,FALSE,"BraA02001698","AT5G52030","AT5G52030","TraB family protein","-","-"
"BraA08002432",-6.41612338453827,6.93902538317577,219.611846879673,1.21845080194885e-11,5.82642533835395e-09,FALSE,"BraA08002432","AT4G39970","AT4G39970","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA07000048",-3.52425425777394,4.84440089447279,219.235320895823,1.23631537094514e-11,5.82642533835395e-09,FALSE,"BraA07000048","AT2G20340","AAS","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","-","-"
"BraA01002846",-9.51951170417025,8.02502021965589,219.126755179675,1.24152018054577e-11,5.82642533835395e-09,FALSE,"BraA01002846","AT1G62510","AT1G62510","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-"
"BraA03000586",-3.44905794387016,7.1846349253932,217.944164769271,1.29981757177166e-11,5.82642533835395e-09,FALSE,"BraA03000586","AT5G13120","Pnsl5","cyclophilin 20-2","-","-"
"BraA05001006",-3.29116070080422,8.26492012864893,217.916204073794,1.30123219392855e-11,5.82642533835395e-09,FALSE,"BraA05001006","AT2G36880","MAT3","methionine adenosyltransferase 3","-","-"
"BraA05003669",-3.69116272227685,9.01720444608432,217.56633817683,1.3190781799348e-11,5.82642533835395e-09,FALSE,"BraA05003669","AT3G14420","GOX1","Aldolase-type TIM barrel family protein","-","-"
"BraA08003566",-4.30853832529237,8.51855947805933,216.500457998797,1.37514197126602e-11,5.82642533835395e-09,FALSE,"BraA08003566","AT1G11860","AT1G11860","Glycine cleavage T-protein family","-","YES"
"BraA03000235",-3.55487666895211,7.66893645006914,215.876906662955,1.40916234431989e-11,5.82642533835395e-09,FALSE,"BraA03000235","AT5G05740","EGY2","ethylene-dependent gravitropism-deficient and yellow-green-like 2","-","-"
"BraA06003776",-3.16149940548453,5.12567779080274,214.199530904478,1.50540449799094e-11,5.92376669959434e-09,FALSE,"BraA06003776","AT5G26667","PYR6","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA05001097",-7.75061939193834,5.27744275236295,211.794862004285,1.65634507002022e-11,6.2073503338377e-09,FALSE,"BraA05001097","AT1G32470","AT1G32470","Single hybrid motif superfamily protein","-","-"
"BraA08003415",-3.34238798200976,6.92481179837117,208.972776013401,1.85528699982052e-11,6.76144568690101e-09,FALSE,"BraA08003415","AT1G15140","AT1G15140","FAD/NAD(P)-binding oxidoreductase","-","-"
"BraA04001451",-7.92068305452515,11.8173780567557,207.959546617708,1.93306897020677e-11,6.76144568690101e-09,FALSE,"BraA04001451","AT5G38410","RBCS3B","Ribulose bisphosphate carboxylase (small chain) family protein","-","YES"
"BraA07003370",-3.15566719801625,6.9424113352584,201.838459416336,2.48734465495289e-11,8.32995848275712e-09,FALSE,"BraA07003370","AT1G70410","BCA4","beta carbonic anhydrase 4","-","-"
"BraA10000072",-9.32121563624747,5.15245151169866,200.881929983753,2.58893653228172e-11,8.33961334560829e-09,FALSE,"BraA10000072","AT1G01190","CYP78A8","cytochrome P450, family 78, subfamily A, polypeptide 8","-","-"
"BraA05003526",-3.49221036764605,9.41760996698446,199.743595035052,2.71588185676325e-11,8.50996306254537e-09,FALSE,"BraA05003526","AT3G15850","FAD5","fatty acid desaturase 5","-","-"
"BraA10002206",-4.21977403653023,5.53879901228745,198.401607594505,2.87448591728646e-11,8.50996306254537e-09,FALSE,"BraA10002206","AT5G14760","AO","L-aspartate oxidase","-","-"
"BraA02000929",-3.46582794972946,6.60736605457699,193.949766814345,3.47890982675829e-11,9.51367499244321e-09,FALSE,"BraA02000929","AT5G19855","RbcX2","Chaperonin-like RbcX protein","-","-"
"BraA01002037",-3.65522677972289,9.25642814099236,192.424631976081,3.71740581105248e-11,9.51367499244321e-09,FALSE,"BraA01002037","AT1G54780","TLP18.3","thylakoid lumen 18.3 kDa protein","-","-"
"BraA01000119",-4.28513202532336,9.39944098638196,192.240265230752,3.74744504149606e-11,9.51367499244321e-09,FALSE,"BraA01000119","AT4G37930","SHM1","serine transhydroxymethyltransferase 1","-","YES"
"BraA02001332",-3.0379182471547,8.19262014562741,189.5338489746,4.22086671027274e-11,1.01580207626586e-08,FALSE,"BraA02001332","AT5G57345","AT5G57345","transmembrane protein","-","-"
"BraA06003357",-8.43966602815713,6.98754160475481,189.328555720947,4.2593987950157e-11,1.01580207626586e-08,FALSE,"BraA06003357","AT5G65730","XTH6","xyloglucan endotransglucosylase/hydrolase 6","-","-"
"BraA03004149",-5.70138613423568,6.95758357358282,187.488737209723,4.62268225351322e-11,1.08598535328803e-08,FALSE,"BraA03004149","AT3G19480","AT3G19480","D-3-phosphoglycerate dehydrogenase","-","-"
"BraA06002613",-4.51663992494706,5.87208695462808,186.608298360595,4.80858718956549e-11,1.11304650534942e-08,FALSE,"BraA06002613","AT3G47070","AT3G47070","thylakoid soluble phosphoprotein","-","-"
"BraA03001809",-5.69727326605421,3.81301413800745,185.216232610576,5.1196815578505e-11,1.13540161267867e-08,FALSE,"BraA03001809","AT2G32500","AT2G32500","Stress responsive alpha-beta barrel domain protein","-","-"
"BraA04001908",-4.15853973288272,4.26253891111894,179.793925405121,6.5630438806616e-11,1.29525513091815e-08,FALSE,"BraA04001908","AT2G25840","OVA4","Nucleotidylyl transferase superfamily protein","-","-"
"BraA10001684",-3.76126106094818,5.70445803506692,178.225001612865,7.06104518681243e-11,1.33904640048708e-08,FALSE,"BraA10001684","AT5G21430","NdhU","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA09005567",-3.62767187843248,8.2573897824976,171.448254800706,9.7512938439328e-11,1.65302620579485e-08,FALSE,"BraA09005567","AT2G26500","AT2G26500","cytochrome b6f complex subunit (petM)","-","-"
"BraA08002568",-5.05830230885938,10.5853184588741,171.279199902908,9.83158595878071e-11,1.65302620579485e-08,FALSE,"BraA08002568","AT1G12900","GAPA-2","glyceraldehyde 3-phosphate dehydrogenase A subunit 2","-","-"
"BraA03001437",-4.50339280445941,10.1397579865149,167.541450613096,1.18083808104793e-10,1.83067841351007e-08,FALSE,"BraA03001437","AT5G54770","THI1","thiazole biosynthetic enzyme, chloroplast (ARA6) (THI1) (THI4)","-","-"
"BraA07002708",-5.38783864687759,8.60239868618774,167.100471964314,1.20693416328608e-10,1.83067841351007e-08,FALSE,"BraA07002708","AT1G73600","AT1G73600","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA08002093",-3.68554196698159,3.84370381063493,166.8962281591,1.21923709075405e-10,1.83067841351007e-08,FALSE,"BraA08002093","AT4G28730","GrxC5","Glutaredoxin family protein","-","-"
"BraA04000964",-3.87078465477044,6.7961235874581,166.429807712188,1.24785758819322e-10,1.85295079605295e-08,FALSE,"BraA04000964","AT4G12830","AT4G12830","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA09006403",-4.42507631751516,10.6908134899334,164.21550073167,1.39429995853949e-10,1.94214879180633e-08,FALSE,"BraA09006403","AT1G12900","GAPA-2","glyceraldehyde 3-phosphate dehydrogenase A subunit 2","-","-"
"BraA02001404",-3.18382702152635,4.44689524211633,163.911820503399,1.4158302732528e-10,1.9548393421929e-08,FALSE,"BraA02001404","AT5G56260","AT5G56260","Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase","-","-"
"BraA09005883",-6.75448200102965,4.48464231106621,161.512173836643,1.59953552934515e-10,2.13361773151632e-08,FALSE,"BraA09005883","AT2G21370","XK-1","xylulose kinase-1","-","-"
"BraA09006470",-3.26652151687456,9.14251252334407,160.762720918989,1.66221501248715e-10,2.16225324764857e-08,FALSE,"BraA09006470","AT1G11860","AT1G11860","Glycine cleavage T-protein family","-","YES"
"BraA04001564",-4.72871251498798,5.14396076287877,160.128003737798,1.71743359212124e-10,2.20027909470493e-08,FALSE,"BraA04001564","AT2G21860","AT2G21860","violaxanthin de-epoxidase-like protein","-","-"
"BraA08000983",-3.08094220569358,8.07869059836051,160.105764678271,1.71940488340982e-10,2.20027909470493e-08,FALSE,"BraA08000983","AT5G40950","RPL27","ribosomal protein large subunit 27","-","-"
"BraA05000807",-4.76543814821256,7.52359574142168,159.393666974564,1.78387242259372e-10,2.26436709126009e-08,FALSE,"BraA05000807","AT2G39470","PnsL1","PsbP-like protein 2","-","-"
"BraA03003892",-8.18455569071356,5.0866651370624,159.12018279216,1.80934039897668e-10,2.27832143039144e-08,FALSE,"BraA03003892","AT3G14310","PME3","pectin methylesterase 3","-","-"
"BraA03004376",-3.13702746912032,8.01377368113886,157.974437180195,1.9205107296476e-10,2.36162803786353e-08,FALSE,"BraA03004376","AT3G24480","AT3G24480","Leucine-rich repeat (LRR) family protein","-","-"
"BraA07003365",-4.56058085666393,4.78538019633323,157.480015106296,1.97080726494068e-10,2.38773360922304e-08,FALSE,"BraA07003365","AT1G56130","AT1G56130","Leucine-rich repeat transmembrane protein kinase","-","-"
"BraA10001878",-4.77018659384239,4.71208671983152,157.467687538552,1.97207985513974e-10,2.38773360922304e-08,FALSE,"BraA10001878","AT5G18860","NSH3","inosine-uridine preferring nucleoside hydrolase family protein","-","-"
"BraA02002440",-4.23106398444324,5.66193913637554,156.076236798513,2.12175588866268e-10,2.52939268289519e-08,FALSE,"BraA02002440","AT1G74730","AT1G74730","transmembrane protein, putative (DUF1118)","-","-"
"BraA09000210",-4.05630142086659,6.60125324294695,155.865936225694,2.14545484203871e-10,2.52939268289519e-08,FALSE,"BraA09000210","AT4G02530","AT4G02530","chloroplast thylakoid lumen protein","-","-"
"BraA07002742",-12.2056507046405,5.81647615496935,188.325106103178,2.2305586804807e-10,2.56270026501943e-08,FALSE,"BraA07002742","AT1G72610","GER1","germin-like protein 1","-","-"
"BraA01004802",-4.4042205490966,5.2177115189092,154.827304247982,2.26688889356486e-10,2.57602287606425e-08,FALSE,"BraA01004802","AT3G01440","PnsL3","PsbQ-like 1","-","-"
"BraA05000931",-5.62721344380738,3.17741487210941,154.714107862387,2.28057785493873e-10,2.57602287606425e-08,FALSE,"BraA05000931","AT2G37770","ChlAKR","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA03005538",-3.14964614299522,7.53266046460015,154.593313828005,2.29528683035189e-10,2.57602287606425e-08,FALSE,"BraA03005538","AT4G24620","PGI1","phosphoglucose isomerase 1","-","-"
"BraA03005881",-3.45361717284059,4.25210484158519,154.48785963266,2.30821396129072e-10,2.57602287606425e-08,FALSE,"BraA03005881","AT4G29590","AT4G29590","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA05000754",-6.47057590124638,7.94299858038867,153.338293708905,2.45449698879871e-10,2.6643988002546e-08,FALSE,"BraA05000754","AT2G40100","LHCB4.3","light harvesting complex photosystem II","-","-"
"BraA07003594",-3.83539076512358,7.16463507946635,153.060134382634,2.49141928728872e-10,2.66768296475676e-08,FALSE,"BraA07003594","AT1G73110","AT1G73110","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA05003475",-3.42417897417596,3.70537391149345,152.54473883309,2.56147148634759e-10,2.70705193058427e-08,FALSE,"BraA05003475","AT3G16570","RALF23","rapid alkalinization factor 23","-","-"
"BraA01000237",-4.98541250936918,6.83068884938386,152.536679602931,2.56258410201434e-10,2.70705193058427e-08,FALSE,"BraA01000237","AT4G36530","AT4G36530","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA09006514",-5.70093487801993,7.58721855084182,151.919592048502,2.64938966301591e-10,2.74351271683358e-08,FALSE,"BraA09006514","AT1G10760","SEX1","Pyruvate phosphate dikinase, PEP/pyruvate binding domain-containing protein","-","YES"
"BraA02004452",-3.18365932000123,7.18578017694191,151.583074529425,2.69809849380691e-10,2.7756908687922e-08,FALSE,"BraA02004452","AT2G29180","AT2G29180","transmembrane protein","-","YES"
"BraA01000537",-3.77276440228187,11.6687695938798,151.149441716648,2.76233508095908e-10,2.78712526758307e-08,FALSE,"BraA01000537","AT4G33010","GLDP1","glycine decarboxylase P-protein 1","-","YES"
"BraA08003681",-3.64704256791577,7.14648445054856,150.299670875654,2.89319538412849e-10,2.88220856621408e-08,FALSE,"BraA08003681","AT1G09780","iPGAM1","Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent","-","-"
"BraA09004114",-6.25494895043456,6.49186725588673,146.834534389771,3.50280125254469e-10,3.26237229083157e-08,FALSE,"BraA09004114","AT1G26761","AT1G26761","Arabinanase/levansucrase/invertase","-","-"
"BraA03001864",-4.44364472620246,6.53722984119809,145.677189145396,3.73715487586174e-10,3.43993086234291e-08,FALSE,"BraA03001864","AT3G61580","SLD1","Fatty acid/sphingolipid desaturase","-","-"
"BraA10001271",-5.41130162933812,4.24518818203422,144.474670149035,3.99923569110872e-10,3.59702684446007e-08,FALSE,"BraA10001271","AT5G57170","AT5G57170","Tautomerase/MIF superfamily protein","-","-"
"BraA06003273",-5.99367845517635,7.56994283264115,144.273838715141,4.04496144274787e-10,3.59704480840969e-08,FALSE,"BraA06003273","AT5G65010","ASN2","asparagine synthetase 2","-","-"
"BraA10000194",-3.2277026534315,4.94635219798355,143.898048646221,4.13208837692353e-10,3.65388039622339e-08,FALSE,"BraA10000194","AT1G03310","DBE1","debranching enzyme 1","-","-"
"BraA01001284",-3.63237534674245,7.32956343252374,143.672013177657,4.18549629997171e-10,3.66832802851403e-08,FALSE,"BraA01001284","AT4G21280","PSBQA","photosystem II subunit QA","-","-"
"BraA05004368",-3.42379502691765,5.3039387142278,141.571137810079,4.7202345954097e-10,3.95194109211429e-08,FALSE,"BraA05004368","AT3G06150","AT3G06150","cytochrome P450 family protein","-","-"
"BraA07003002",-3.74115599531678,4.48338797532442,141.153253905123,4.8353989632982e-10,4.00574629906914e-08,FALSE,"BraA07003002","AT1G64980","CDI","Nucleotide-diphospho-sugar transferases superfamily protein","-","-"
"BraA08003837",-4.45917321695341,5.7995234245653,140.445445057657,5.03764271634059e-10,4.12199083128638e-08,FALSE,"BraA08003837","AT1G06690","AT1G06690","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA10001844",-3.45291517439501,6.24756410158136,140.299598517139,5.08047154554992e-10,4.12199083128638e-08,FALSE,"BraA10001844","AT5G19290","AT5G19290","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA01004807",-9.2629703412681,7.94124020799424,140.03449205194,5.15936017750076e-10,4.12225021288639e-08,FALSE,"BraA01004807","AT3G01500","CA1","carbonic anhydrase 1","-","-"
"BraA05003559",-3.51980451635304,5.59774812890436,139.256316480621,5.39888332033042e-10,4.22778226179109e-08,FALSE,"BraA05003559","AT3G15520","AT3G15520","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA03003008",-3.12214789301864,8.77318913740186,138.56484690653,5.62209974251984e-10,4.29572087122633e-08,FALSE,"BraA03003008","AT4G03520","ATHM2","Thioredoxin superfamily protein","-","-"
"BraA07002023",-4.45551375836573,6.99680278150415,138.138708496727,5.7647527084451e-10,4.31871222825693e-08,FALSE,"BraA07002023","AT3G56290","AT3G56290","potassium transporter","-","-"
"BraA03000494",-9.14208489931815,2.37377281968612,165.838379023618,5.78937916240287e-10,4.31871222825693e-08,FALSE,"BraA03000494","AT5G11410","AT5G11410","Protein kinase superfamily protein","-","-"
"BraA01000383",-4.51530406627771,6.89396736715655,137.799384131775,5.88121766393958e-10,4.34339015176229e-08,FALSE,"BraA01000383","AT4G34740","ASE2","GLN phosphoribosyl pyrophosphate amidotransferase 2","-","YES"
"BraA03005569",-5.75392226043927,4.21772587435944,137.488991222484,5.99004191000784e-10,4.34339015176229e-08,FALSE,"BraA03005569","AT4G25130","PMSR4","peptide met sulfoxide reductase 4","-","-"
"BraA09004850",-5.31074939767259,6.4484163374312,137.473713103638,5.99545583216138e-10,4.34339015176229e-08,FALSE,"BraA09004850","AT3G54830","AT3G54830","Transmembrane amino acid transporter family protein","-","-"
"BraA04000967",-3.6201886489989,9.35914429837051,137.426625638072,6.01217582317047e-10,4.34339015176229e-08,FALSE,"BraA04000967","AT4G12800","PSAL","photosystem I subunit l","-","-"
"BraA09006307",-5.32355855482905,4.31587995475605,137.416935759286,6.01562295479148e-10,4.34339015176229e-08,FALSE,"BraA09006307","AT1G14150","PnsL2","PsbQ-like 2","-","-"
"BraA07000900",-3.75993830260066,5.63739977549809,136.156314747992,6.48335800975234e-10,4.61755905309963e-08,FALSE,"BraA07000900","AT3G23530","AT3G23530","Cyclopropane-fatty-acyl-phospholipid synthase","-","-"
"BraA09002953",-4.80449028544606,9.01997335253599,135.250825033558,6.84421621909944e-10,4.7667240393197e-08,FALSE,"BraA09002953","AT4G09650","ATPD","F-type H -transporting ATPase subunit delta","-","-"
"BraA05003445",-7.53297300970814,5.04365653082748,134.838608881314,7.01582921116879e-10,4.82156662913025e-08,FALSE,"BraA05003445","AT1G59660","AT1G59660","Nucleoporin autopeptidase","-","-"
"BraA03003893",-8.77356784762751,4.93989506800449,133.608904035673,7.55679827533166e-10,4.98127213429511e-08,FALSE,"BraA03003893","AT3G14310","PME3","pectin methylesterase 3","-","-"
"BraA09001209",-10.315818465874,3.86214632913856,159.993606409926,7.56368513403133e-10,4.98127213429511e-08,FALSE,"BraA09001209","AT2G18230","PPa2","pyrophosphorylase 2","-","-"
"BraA03002984",-3.61934275274508,10.8971457091253,133.477849549096,7.61712844276866e-10,4.98815398202649e-08,FALSE,"BraA03002984","AT4G04640","ATPC1","ATPase, F1 complex, gamma subunit protein","-","YES"
"BraA03003168",-3.54227727277354,7.3271851977146,132.263082321949,8.20248873394629e-10,5.20593438194817e-08,FALSE,"BraA03003168","AT4G01040","AT4G01040","Glycosyl hydrolase superfamily protein","-","-"
"BraA06000349",-7.60682989979471,5.42284852066216,131.868416089625,8.40327474911155e-10,5.21572009005963e-08,FALSE,"BraA06000349","AT5G43850","ARD4","RmlC-like cupins superfamily protein","-","-"
"BraA03006095",-4.32071438121955,6.94860898486964,131.843129230331,8.41632405604794e-10,5.21572009005963e-08,FALSE,"BraA03006095","AT4G31870","GPX7","glutathione peroxidase 7","-","YES"
"BraA03006305",-5.61894259243054,3.71997754831239,131.778334439648,8.4498641865642e-10,5.21572009005963e-08,FALSE,"BraA03006305","AT4G34610","BLH6","BEL1-like homeodomain 6","YES","-"
"BraA03002853",-4.31000392109699,9.18555274576084,131.275671769156,8.7151554146268e-10,5.29639174618632e-08,FALSE,"BraA03002853","AT4G09650","ATPD","F-type H -transporting ATPase subunit delta","-","-"
"BraA10002910",-5.83754990523848,5.85775744117471,130.831347590651,8.95736580163043e-10,5.37379623736551e-08,FALSE,"BraA10002910","AT5G09660","PMDH2","peroxisomal NAD-malate dehydrogenase 2","-","YES"
"BraA05004075",-6.5670057073148,7.02396228934297,130.121950975946,9.35970344915238e-10,5.53841098833302e-08,FALSE,"BraA05004075","AT3G10060","AT3G10060","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA08001298",-4.3095763655498,8.4348422559768,129.803106591575,9.54703493582762e-10,5.60710186156443e-08,FALSE,"BraA08001298","AT4G16980","AT4G16980","arabinogalactan-protein family","-","-"
"BraA05002362",-4.08121980639186,4.22217644942457,129.161620382203,9.9366632694971e-10,5.7081416007987e-08,FALSE,"BraA05002362","AT1G32470","AT1G32470","Single hybrid motif superfamily protein","-","-"
"BraA03000614",-4.07905533992025,5.04115653250251,129.012159777205,1.00299564464693e-09,5.74078234427009e-08,FALSE,"BraA03000614","AT5G13630","GUN5","magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)","-","-"
"BraA07000870",-3.99345801212397,5.70595147082692,128.560121082752,1.03180842681046e-09,5.82102675197014e-08,FALSE,"BraA07000870","AT3G23820","GAE6","UDP-D-glucuronate 4-epimerase 6","-","-"
"BraA02000750",-4.35797054331442,7.24749989220224,128.292702368057,1.04928517667451e-09,5.88905580296806e-08,FALSE,"BraA02000750","AT5G17170","ENH1","rubredoxin family protein","-","YES"
"BraA04002558",-3.72149225366154,4.3864969893247,128.261436529571,1.05134986063153e-09,5.88905580296806e-08,FALSE,"BraA04002558","AT2G35410","AT2G35410","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA03003122",-3.79650202225086,5.34869583063579,128.040889968948,1.0660426385244e-09,5.92915587645725e-08,FALSE,"BraA03003122","AT4G01900","GLB1","nitrogen regulatory P-II-like protein","-","-"
"BraA04002224",-3.3550541965104,8.80375490959114,127.804892753599,1.08201750617952e-09,5.97577387623355e-08,FALSE,"BraA04002224","AT2G30570","PSBW","photosystem II reaction center W","-","-"
"BraA06000926",-3.439773026535,6.73986292428155,127.280223205319,1.11849305050266e-09,6.09172339616327e-08,FALSE,"BraA06000926","AT1G51110","AT1G51110","Plastid-lipid associated protein PAP / fibrillin family protein","-","-"
"BraA01000258",-5.61974867844019,6.66468301697435,127.183209388218,1.12538587620782e-09,6.10812885914175e-08,FALSE,"BraA01000258","AT4G36220","FAH1","ferulic acid 5-hydroxylase 1","-","YES"
"BraA01000954",-5.99847934586275,6.33000713090777,126.666979330509,1.1628656943435e-09,6.27591926526743e-08,FALSE,"BraA01000954","AT4G28660","PSB28","photosystem II reaction center PSB28 protein","-","-"
"BraA06001278",-4.10841142079834,7.42780895234306,125.501853117243,1.25265314779049e-09,6.61636259940345e-08,FALSE,"BraA06001278","AT1G09340","CRB","chloroplast RNA binding protein","-","YES"
"BraA06003049",-4.77086039897735,4.35068066413696,124.844951559618,1.30664881015928e-09,6.79514463975213e-08,FALSE,"BraA06003049","AT5G62720","AT5G62720","Integral membrane HPP family protein","-","-"
"BraA02001049",-4.91092116338319,5.70612961134172,124.437717568591,1.34141645129631e-09,6.87812791378414e-08,FALSE,"BraA02001049","AT5G22300","NIT4","nitrilase 4","-","-"
"BraA07002006",-5.61382810492161,8.25676634934334,124.436281795711,1.34154083197696e-09,6.87812791378414e-08,FALSE,"BraA07002006","AT3G55800","SBPASE","sedoheptulose-bisphosphatase","-","YES"
"BraA02002181",-3.35216023795781,5.9294758403255,124.277369995674,1.35538672742546e-09,6.92655424989504e-08,FALSE,"BraA02002181","AT1G70700","TIFY7","TIFY domain/Divergent CCT motif family protein","-","-"
"BraA01004729",-3.51074387792335,2.98050616389443,123.909314130001,1.38806807587259e-09,7.02514196599185e-08,FALSE,"BraA01004729","AT3G02570","MEE31","Mannose-6-phosphate isomerase, type I","-","-"
"BraA08000832",-3.13074844826256,5.63324744219489,123.475565285492,1.42770969599836e-09,7.15673586465419e-08,FALSE,"BraA08000832","AT1G32550","FdC2","2Fe-2S ferredoxin-like superfamily protein","-","-"
"BraA03004049",-4.46676361969339,6.98226676507097,122.758029074753,1.49607448155392e-09,7.40509822001847e-08,FALSE,"BraA03004049","AT3G17390","MTO3","S-adenosylmethionine synthetase family protein","-","-"
"BraA09003092",-3.17739759540848,8.00589146393961,121.914846056184,1.58109188885466e-09,7.70408751463237e-08,FALSE,"BraA09003092","AT4G04640","ATPC1","ATPase, F1 complex, gamma subunit protein","-","YES"
"BraA03001813",-3.95896840141372,5.44768826865037,121.454396877734,1.62977171114182e-09,7.80703442270614e-08,FALSE,"BraA03001813","AT2G32640","AT2G32640","Lycopene beta/epsilon cyclase protein","-","-"
"BraA09001262",-3.53430301283219,5.90401711442644,120.372774913235,1.75079772517878e-09,8.22613617740717e-08,FALSE,"BraA09001262","AT4G29840","MTO2","Pyridoxal-5'-phosphate-dependent enzyme family protein","-","-"
"BraA03002964",-3.22644061377939,6.03421767838878,120.067487936758,1.78673770542194e-09,8.29594439036618e-08,FALSE,"BraA03002964","AT4G04020","FIB","fibrillin","-","YES"
"BraA09001039",-3.87222007444663,11.3550633509068,119.853720049652,1.81239065407475e-09,8.34123651904579e-08,FALSE,"BraA09001039","AT5G66190","FNR1","ferredoxin-NADP[ ]-oxidoreductase 1","-","YES"
"BraA02002897",-3.66101367174942,6.51949979747663,119.760449991721,1.82371122114889e-09,8.36886723640918e-08,FALSE,"BraA02002897","AT4G01150","AT4G01150","CURVATURE THYLAKOID 1A-like protein","-","-"
"BraA03004059",-6.90382483799578,3.85653451087001,119.151874504784,1.89953088657534e-09,8.53497775063214e-08,FALSE,"BraA03004059","AT3G17609","HYH","HY5-homolog","YES","-"
"BraA09000035",-4.25877856809528,6.29160627694662,119.14423204353,1.90050499432323e-09,8.53497775063214e-08,FALSE,"BraA09000035","AT4G00360","CYP86A2","cytochrome P450, family 86, subfamily A, polypeptide 2","-","-"
"BraA01001771",-3.90387199808985,4.37737746694648,119.081345335556,1.90854160538954e-09,8.53497775063214e-08,FALSE,"BraA01001771","AT4G29900","ACA10","autoinhibited Ca(2 )-ATPase 10","-","-"
