"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA06001804",-3.56832230665074,3.37961202564894,97.1044272199907,9.53450773852973e-09,2.09298587174212e-07,FALSE,"BraA06001804","AT1G16240","SYP51","syntaxin of plants 51","-","-"
"BraA03004811",-6.5813585531429,4.05748730070767,97.0875182021001,9.54741966906506e-09,2.09298587174212e-07,FALSE,"BraA03004811","AT3G50770","CML41","calmodulin-like 41","-","-"
"BraA04002028",-5.25329814009179,4.65867553257247,95.9419891337744,1.04690503299516e-08,2.23282997552084e-07,FALSE,"BraA04002028","AT2G28110","FRA8","Exostosin family protein","-","-"
"BraA08003664",-8.23764824470232,6.34831981123932,94.7664577880634,1.15186252901665e-08,2.40136638499629e-07,FALSE,"BraA08003664","AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-"
"BraA10001774",-7.8566842979843,8.56808938978439,93.3706417018654,1.29193181634087e-08,2.58386363268174e-07,FALSE,"BraA10001774","AT5G20250","DIN10","Raffinose synthase family protein","-","-"
"BraA01002939",-4.31072477566457,6.17515035115632,92.553417792553,1.382650801229e-08,2.71448320392612e-07,FALSE,"BraA01002939","AT1G58180","BCA6","beta carbonic anhydrase 6","-","-"
"BraA08002654",-4.52689601392833,6.79941584280863,91.3236978876873,1.53277564898548e-08,2.92789911590188e-07,FALSE,"BraA08002654","AT3G45300","IVD","isovaleryl-CoA-dehydrogenase","-","-"
"BraA03002118",-4.43118935863953,6.39395678132207,89.6908493133827,1.7608051687121e-08,3.2189399948349e-07,FALSE,"BraA03002118","AT2G38400","AGT3","alanine:glyoxylate aminotransferase 3","-","YES"
"BraA07000905",-3.79385399862868,6.67389102287689,89.3602719755657,1.81141417291846e-08,3.27720219330306e-07,FALSE,"BraA07000905","AT2G26230","AT2G26230","uricase / urate oxidase / nodulin 35","-","-"
"BraA03000503",-3.9888684053211,7.61830412209023,88.2553748780832,1.99264133457739e-08,3.47817888556602e-07,FALSE,"BraA03000503","AT5G11520","ASP3","aspartate aminotransferase 3","-","YES"
"BraA05000422",-3.94808005576484,4.6896210277788,88.2265413993357,1.99763260009637e-08,3.47817888556602e-07,FALSE,"BraA05000422","AT2G42890","ML2","MEI2-like 2","-","-"
"BraA10001880",-10.4354125478324,5.59658073501156,87.8838699760641,2.05802543420612e-08,3.56033005695579e-07,FALSE,"BraA10001880","AT5G18840","AT5G18840","Major facilitator superfamily protein","-","-"
"BraA05003995",-4.01470722728498,5.52543293178171,87.8818549641985,2.05838650052717e-08,3.56033005695579e-07,FALSE,"BraA05003995","AT3G10985","SAG20","senescence associated gene 20","-","YES"
"BraA06004285",-3.95153014232251,6.83926376238172,87.5887189337821,2.1116695959824e-08,3.6127912435612e-07,FALSE,"BraA06004285","AT3G26840","PES2","Esterase/lipase/thioesterase family protein","-","-"
"BraA09005643",-3.46549778758111,7.17546001600655,86.6389646118162,2.29509873018318e-08,3.82603965799045e-07,FALSE,"BraA09005643","AT2G25070","AT2G25070","Protein phosphatase 2C family protein","-","-"
"BraA09001072",-3.4928891457771,6.83106014629351,85.1147611376888,2.62757701869349e-08,4.22021043614648e-07,FALSE,"BraA09001072","AT2G14170","ALDH6B2","aldehyde dehydrogenase 6B2","-","-"
"BraA01003458",-3.41189706201858,3.87378412740412,83.8552602842286,2.942870914053e-08,4.62882564116821e-07,FALSE,"BraA01003458","AT2G18900","AT2G18900","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA01000519",-4.82158096190953,8.26915103040584,83.3906304846525,3.06960276636289e-08,4.78845862661564e-07,FALSE,"BraA01000519","AT4G33150","AT4G33150","lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme","-","-"
"BraA03005327",-3.93448957749059,3.06849146314499,82.2897149301057,3.39476273961284e-08,5.1387090850075e-07,FALSE,"BraA03005327","AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES"
"BraA09005650",-4.83016831156548,6.39723039075503,81.3785767783533,3.69289564088669e-08,5.47327470692622e-07,FALSE,"BraA09005650","AT3G63520","CCD1","carotenoid cleavage dioxygenase 1","-","-"
"BraA04002068",-5.87366847841095,3.44960726189175,81.2248199251839,3.74601562578006e-08,5.52166183880024e-07,FALSE,"BraA04002068","AT2G28570","AT2G28570","hypothetical protein","-","-"
"BraA01004308",-4.13644893920184,4.15859043583396,81.1771770348664,3.76264693123402e-08,5.53495913061901e-07,FALSE,"BraA01004308","AT3G10985","SAG20","senescence associated gene 20","-","YES"
"BraA05000899",-3.45991970576398,8.95229646549038,81.1624459255389,3.76780587428773e-08,5.53737296557319e-07,FALSE,"BraA05000899","AT2G38170","CAX1","cation exchanger 1","-","-"
"BraA02000741",-4.08937917086951,3.75407427217006,79.902513024387,4.23950969627277e-08,6.01850598437722e-07,FALSE,"BraA02000741","AT1G20850","XCP2","xylem cysteine peptidase 2","-","YES"
"BraA09006975",-4.35050652220884,6.22338522966263,79.8675424982051,4.25350517018345e-08,6.02611803588546e-07,FALSE,"BraA09006975","AT1G02340","HFR1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","YES"
"BraA06000753",-4.42772585894478,5.81156072071397,79.8395011174884,4.264764581765e-08,6.03663619757024e-07,FALSE,"BraA06000753","AT1G53580","GLY3","glyoxalase II 3","-","-"
"BraA06004703",-3.75065038336601,5.78636330330414,79.4829089492049,4.4108680587353e-08,6.19266604943859e-07,FALSE,"BraA06004703","AT5G46250","LARP6a","RNA-binding protein","-","-"
"BraA06004710",-3.22035446995517,6.66692260809611,78.0596364049129,5.05192082723025e-08,6.84313544067161e-07,FALSE,"BraA06004710","AT5G46180","DELTA-OAT","ornithine-delta-aminotransferase","-","-"
"BraA02000250",-3.95862452057619,5.5749784775835,77.5849360479247,5.28820745152376e-08,7.08490020464063e-07,FALSE,"BraA02000250","AT5G07440","GDH2","glutamate dehydrogenase 2","-","YES"
"BraA04003296",-4.0783305514866,8.83340884795396,77.3070509786321,5.43220191233736e-08,7.22762959426796e-07,FALSE,"BraA04003296","AT2G46600","AT2G46600","Calcium-binding EF-hand family protein","-","-"
"BraA08000121",-5.88877708184519,7.84792814189299,74.9391887311712,6.85191073463537e-08,8.66706234278978e-07,FALSE,"BraA08000121","AT1G54100","ALDH7B4","aldehyde dehydrogenase 7B4","-","-"
"BraA07004153",-3.07209600726169,4.01645747541074,74.8880856453458,6.8867837650018e-08,8.69098165923875e-07,FALSE,"BraA07004153","AT1G80630","AT1G80630","RNI-like superfamily protein","-","-"
"BraA06002313",-4.62802046148091,7.14379795004915,74.4355850227202,7.20431081853817e-08,9.01397871890228e-07,FALSE,"BraA06002313","AT1G21400","AT1G21400","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein","-","-"
"BraA04001735",-5.00287129701624,7.05548998549103,74.0737661923705,7.46990726900808e-08,9.29018512505506e-07,FALSE,"BraA04001735","AT2G23790","AT2G23790","calcium uniporter (DUF607)","-","-"
"BraA10001898",-3.07293161252832,4.84060260734326,73.5432993475027,7.87915862084529e-08,9.658719368544e-07,FALSE,"BraA10001898","AT5G18630","AT5G18630","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA10002972",-3.59964545236177,4.60892281464321,73.5220243268427,7.896083243617e-08,9.67193387194798e-07,FALSE,"BraA10002972","AT5G04470","SIM","cyclin-dependent protein kinase inhibitor","-","YES"
"BraA03004213",-3.14646611043222,6.91675283930605,72.718069912593,8.5661857665957e-08,1.02846501881172e-06,FALSE,"BraA03004213","AT3G20770","EIN3","Ethylene insensitive 3 family protein","YES","YES"
"BraA08002249",-3.84936427520768,3.19497546987218,72.481850912771,8.77489494471173e-08,1.04633974568002e-06,FALSE,"BraA08002249","AT4G24690","NBR1","ubiquitin-associated (UBA)/TS-N domain-containing protein / octicosapeptide/Phox/Bemp1 (PB1) domain-containing protein","-","-"
"BraA05001283",-4.13691923997606,9.02504558578288,72.3399569311772,8.90297312242899e-08,1.05920481441445e-06,FALSE,"BraA05001283","AT2G33150","PKT3","peroxisomal 3-ketoacyl-CoA thiolase 3","-","YES"
"BraA02004104",-3.5320535776615,7.56292291765972,72.0105632582183,9.20836697025282e-08,1.08638697523231e-06,FALSE,"BraA02004104","AT5G25560","AT5G25560","CHY-type/CTCHY-type/RING-type Zinc finger protein","-","-"
"BraA01001583",-3.39785929438189,6.91686429078504,71.834625962591,9.3762346713233e-08,1.10218023694271e-06,FALSE,"BraA01001583","AT4G24220","VEP1","NAD(P)-binding Rossmann-fold superfamily protein","-","YES"
"BraA03005224",-3.86829761260469,4.17957465224411,71.4841110681116,9.72088863816952e-08,1.13422377438687e-06,FALSE,"BraA03005224","AT4G19860","AT4G19860","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA04000072",-3.11688140458551,8.7571174155536,70.8143416744383,1.04192462295682e-07,1.20145740405423e-06,FALSE,"BraA04000072","AT3G62550","AT3G62550","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-"
"BraA01002566",-3.96365561499302,6.29931685661291,70.6606300022762,1.05872610982326e-07,1.21553696255275e-06,FALSE,"BraA01002566","AT3G48530","KING1","SNF1-related protein kinase regulatory subunit gamma 1","-","-"
"BraA09004066",-3.65799744529326,5.25001727629509,70.5273030611257,1.07354311520719e-07,1.22681665837623e-06,FALSE,"BraA09004066","AT1G25560","TEM1","AP2/B3 transcription factor family protein","YES","YES"
"BraA06003456",-4.03240955982445,5.9205881495779,70.4317421472268,1.08430461746278e-07,1.23276981075027e-06,FALSE,"BraA06003456","AT2G17710","AT2G17710","Big1","-","-"
"BraA10002498",-7.83155081444871,4.0185771473886,70.3340183987233,1.09543362181974e-07,1.23954890060696e-06,FALSE,"BraA10002498","AT5G10660","AT5G10660","calmodulin-binding protein-like protein","-","-"
"BraA10001688",-3.98930660563406,5.07432208574732,69.4153867390281,1.20647527648071e-07,1.34394344315685e-06,FALSE,"BraA10001688","AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-"
"BraA09006753",-5.06286591478616,9.25714314063367,68.4244302528962,1.34046390878583e-07,1.45610089194541e-06,FALSE,"BraA09006753","AT1G06570","PDS1","4-hydroxyphenylpyruvate dioxygenase","-","-"
"BraA09004513",-4.92751981203537,4.71329582716387,68.3828102346123,1.34644201880909e-07,1.45957282204236e-06,FALSE,"BraA09004513","AT3G51000","AT3G51000","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA07004166",-8.62840958251952,6.2228237488957,67.670515267345,1.45347764249848e-07,1.55419416392161e-06,FALSE,"BraA07004166","AT1G15690","AVP1","Inorganic H pyrophosphatase family protein","-","YES"
"BraA07003782",-3.21472989313446,3.26764863043601,67.3259441832675,1.50861798070625e-07,1.60118995389861e-06,FALSE,"BraA07003782","AT1G75540","BBX21","salt tolerance homolog2","YES","-"
"BraA04000504",-5.85273854642995,2.94735030284302,66.838649195252,1.5906020906501e-07,1.67241662704292e-06,FALSE,"BraA04000504","AT3G55240","AT3G55240","Plant protein 1589 of unknown function","-","-"
"BraA09004600",-4.38669115047772,8.7670479771358,66.6017756470002,1.63223064760665e-07,1.70120684086487e-06,FALSE,"BraA09004600","AT3G51840","ACX4","acyl-CoA oxidase 4","-","-"
"BraA05001416",-3.18499885623623,3.23207941953517,66.5958568066703,1.63328620059561e-07,1.70120684086487e-06,FALSE,"BraA05001416","AT2G31810","AT2G31810","ACT domain-containing small subunit of acetolactate synthase protein","-","-"
"BraA05000496",-3.65267572572879,5.74533369873065,66.2821172367102,1.69033704956538e-07,1.75038849737889e-06,FALSE,"BraA05000496","AT2G43400","ETFQO","electron-transfer flavoprotein:ubiquinone oxidoreductase","-","-"
"BraA09000476",-5.30911207523183,5.14530508593149,65.6281576830868,1.81650003913048e-07,1.83884012268782e-06,FALSE,"BraA09000476","AT5G49450","bZIP1","basic leucine-zipper 1","YES","-"
"BraA08002498",-4.19776005739441,2.28917597226151,65.6068907981582,1.82077471252617e-07,1.8418376590721e-06,FALSE,"BraA08002498","AT4G39070","BZS1","B-box zinc finger family protein","YES","-"
"BraA09002415",-3.3679888378795,7.80211957880148,65.2570064249111,1.89272875409335e-07,1.89997133861156e-06,FALSE,"BraA09002415","AT5G47720","AACT1","Thiolase family protein","-","YES"
"BraA05000690",-3.61076127310859,4.81748971913339,65.1323073414942,1.9191313635934e-07,1.9191313635934e-06,FALSE,"BraA05000690","AT2G45750","AT2G45750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA06004382",-3.08524331382013,4.88786814875217,65.0840455513259,1.9294593385036e-07,1.92495765962761e-06,FALSE,"BraA06004382","AT3G25590","AT3G25590","micronuclear linker histone polyprotein-like protein","-","-"
"BraA09000475",-6.42280533116208,3.68812797998472,64.6541205977342,2.02423395022489e-07,1.99258551448028e-06,FALSE,"BraA09000475","AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA03002555",-4.16629612538955,6.88140878720684,64.3535965244511,2.09354845978185e-07,2.03535841611898e-06,FALSE,"BraA03002555","AT2G46600","AT2G46600","Calcium-binding EF-hand family protein","-","-"
"BraA01000920",-3.3273060824186,3.05000539326817,63.6506687687837,2.26619314014987e-07,2.15788747888439e-06,FALSE,"BraA01000920","AT4G29000","AT4G29000","Tesmin/TSO1-like CXC domain-containing protein","YES","-"
"BraA02001296",-4.55914703828668,3.60275488639892,63.592288746486,2.28122738615537e-07,2.16565253667584e-06,FALSE,"BraA02001296","AT5G57910","AT5G57910","ribosomal RNA small subunit methyltransferase G","-","-"
"BraA09003136",-3.02785290851499,3.32251299386634,63.4294176251851,2.32375891452199e-07,2.19807483861635e-06,FALSE,"BraA09003136","AT4G05060","AT4G05060","PapD-like superfamily protein","-","-"
"BraA10001950",-4.02583870375264,5.03704136383498,63.0477448746336,2.42691682279669e-07,2.27650004712872e-06,FALSE,"BraA10001950","AT5G18130","AT5G18130","transmembrane protein","-","-"
"BraA06004622",-4.71121783496255,6.42544949480365,62.4164024222937,2.60889709411889e-07,2.41127658610871e-06,FALSE,"BraA06004622","AT5G47240","NUDT8","nudix hydrolase homolog 8","-","-"
"BraA05001380",-6.43544183421385,7.14306975819972,62.1370750049477,2.69420177012788e-07,2.47702896389094e-06,FALSE,"BraA05001380","AT2G32150","AT2G32150","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA07000486",-3.99738283416862,5.83094953105381,61.9932643726279,2.73932408093465e-07,2.50971833724747e-06,FALSE,"BraA07000486","AT2G15960","AT2G15960","stress-induced protein","-","-"
"BraA09000417",-3.06004324288926,4.1599697819002,61.9169449617371,2.76361034571837e-07,2.52608750531981e-06,FALSE,"BraA09000417","AT3G30390","AT3G30390","Transmembrane amino acid transporter family protein","-","-"
"BraA03006434",-4.0233531193753,5.53949310162516,61.8493419711891,2.78532254556949e-07,2.53856264431174e-06,FALSE,"BraA03006434","AT4G36400","D2HGDH","FAD-linked oxidases family protein","-","-"
"BraA06003872",-3.72402704100582,8.42718666018001,61.8127161109435,2.79716476013207e-07,2.54493487424732e-06,FALSE,"BraA06003872","AT5G28050","AT5G28050","Cytidine/deoxycytidylate deaminase family protein","-","-"
"BraA05004063",-3.49646992742823,4.04447318872623,61.2881398930896,2.97305281789627e-07,2.66643027656337e-06,FALSE,"BraA05004063","AT3G10260","AT3G10260","Reticulon family protein","-","-"
"BraA01004510",-4.69195845707891,2.008177966428,61.0798684962825,3.04626057804403e-07,2.70893454793294e-06,FALSE,"BraA01004510","AT3G06860","MFP2","multifunctional protein 2","-","-"
"BraA02000954",-6.42630641707459,6.91403178909658,61.0003109041919,3.07475137682611e-07,2.72446855470691e-06,FALSE,"BraA02000954","AT5G20250","DIN10","Raffinose synthase family protein","-","-"
"BraA05004393",-8.40654957853176,3.39937598009958,112.555756076481,3.21067133900268e-07,2.80755371532789e-06,FALSE,"BraA05004393","AT3G05960","STP6","sugar transporter 6","-","-"
"BraA02000405",-3.22845302399279,5.60214727603406,60.5875297915067,3.22740309392599e-07,2.81905242499418e-06,FALSE,"BraA02000405","AT5G11090","AT5G11090","serine-rich protein-like protein","-","-"
"BraA01000213",-4.21377388148872,7.318369738249,60.4720909805709,3.27158522629089e-07,2.84382708121006e-06,FALSE,"BraA01000213","AT4G36860","AT4G36860","LIM domain-containing protein","-","YES"
"BraA02001544",-5.47613129523666,6.69384018968165,59.7278517788456,3.57306606497186e-07,3.01879011608465e-06,FALSE,"BraA02001544","AT5G54080","HGO","homogentisate 1,2-dioxygenase","-","-"
"BraA03006411",-4.62880167850189,6.96445718195145,58.9458843625639,3.92344238620474e-07,3.24003059595292e-06,FALSE,"BraA03006411","AT4G36040","J11","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA09005327",-3.348449613675,4.35408981387206,58.8753202428273,3.95688970578375e-07,3.26422662311511e-06,FALSE,"BraA09005327","AT3G60390","HAT3","homeobox-leucine zipper protein 3","YES","YES"
"BraA05002213",-3.06581759381826,6.01743915823006,58.5912548293572,4.09477398012973e-07,3.34814246479179e-06,FALSE,"BraA05002213","AT1G35670","CDPK2","calcium-dependent protein kinase 2","-","-"
"BraA05004722",-3.44683419183485,4.23294619056019,58.066066783588,4.36396376157857e-07,3.52430936927895e-06,FALSE,"BraA05004722","AT3G01630","AT3G01630","Major facilitator superfamily protein","-","-"
"BraA03005107",-3.58117882342746,6.62835095856727,57.5146251234938,4.66792572985349e-07,3.72015954369083e-06,FALSE,"BraA03005107","AT4G17900","AT4G17900","PLATZ transcription factor family protein","-","-"
"BraA04002150",-4.74689470169402,2.56755346365948,57.4103159752513,4.72802537550128e-07,3.75285524006002e-06,FALSE,"BraA04002150","AT3G62460","AT3G62460","Putative endonuclease or glycosyl hydrolase","-","-"
"BraA09002485",-4.08578341455956,3.70257639740879,57.0554778930103,4.93899147191544e-07,3.89672810866912e-06,FALSE,"BraA09002485","AT2G02390","GSTZ1","glutathione S-transferase zeta 1","-","-"
"BraA02000446",-3.46079524135785,4.82371085869711,56.9600416385337,4.99750027347245e-07,3.931067181632e-06,FALSE,"BraA02000446","AT5G11800","KEA6","K  efflux antiporter 6","-","-"
"BraA03001284",-8.13728432391409,4.70829369310624,67.5786664112818,5.334609510156e-07,4.13606439256731e-06,TRUE,"BraA03001284","AT5G57760","AT5G57760","hypothetical protein","-","YES"
"BraA08003166",-6.86769833797348,2.50992370259301,89.2109384194776,5.41481650101879e-07,4.17995153143873e-06,FALSE,"BraA08003166","AT1G20900","ESC","Putative AT-hook DNA-binding family protein","-","YES"
"BraA05004331",-3.02059388550726,7.21976045944228,56.1663872303668,5.51497706589547e-07,4.24270474179837e-06,FALSE,"BraA05004331","AT3G06580","GALK","Mevalonate/galactokinase family protein","-","-"
"BraA07002578",-3.69343919704854,3.87169875255136,55.6399704537481,5.89092462029849e-07,4.47937939727045e-06,FALSE,"BraA07002578","AT1G76590","AT1G76590","PLATZ transcription factor family protein","-","-"
"BraA03005014",-3.69863522202265,4.55545308771096,55.5554566643695,5.95389009817012e-07,4.51199952552709e-06,FALSE,"BraA03005014","AT4G16520","ATG8F","Ubiquitin-like superfamily protein","-","-"
"BraA06004124",-5.84562829582377,5.35030999298869,55.5361406643051,5.96838576465106e-07,4.52080808159806e-06,FALSE,"BraA06004124","AT3G29035","NAC3","NAC domain containing protein 3","YES","YES"
"BraA06001719",-3.97565875938431,4.40629929538061,55.1361075278965,6.27757137745181e-07,4.70743084712203e-06,FALSE,"BraA06001719","AT1G15330","AT1G15330","Cystathionine beta-synthase (CBS) protein","-","-"
"BraA01000296",-9.01368387637993,8.7225375056884,54.6385488576148,6.6872064799006e-07,4.89110734171169e-06,TRUE,"BraA01000296","AT4G35770","SEN1","Rhodanese/Cell cycle control phosphatase superfamily protein","-","YES"
"BraA01001156",-3.57366206602344,6.48540374525252,54.2202928622775,7.05456910967929e-07,5.10430120225793e-06,FALSE,"BraA01001156","AT4G19420","AT4G19420","Pectinacetylesterase family protein","-","-"
"BraA09005936",-3.03512746568839,2.97834964893133,53.7353304442261,7.5088295064753e-07,5.35518697018221e-06,FALSE,"BraA09005936","AT2G20560","AT2G20560","DNAJ heat shock family protein","-","-"
"BraA01000110",-3.53391617712841,6.72732531147388,53.2893131655273,7.95540902991047e-07,5.58261873075305e-06,FALSE,"BraA01000110","AT4G38060","AT4G38060","hypothetical protein","-","-"
"BraA08003115",-3.16139578162783,7.37195652180835,53.1333259221625,8.11848727013468e-07,5.66925419839928e-06,FALSE,"BraA08003115","AT1G21920","AT1G21920","Histone H3 K4-specific methyltransferase SET7/9 family protein","-","-"
"BraA09006486",-4.89378363601755,4.93232957741452,52.9829436317803,8.27922496113328e-07,5.76105220549239e-06,FALSE,"BraA09006486","AT1G11530","CXXS1","C-terminal cysteine residue is changed to a serine 1","-","-"
