"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA02002601",1.0756941854916,2.6619239346815,9.02466286396793,0.00628538785333863,0.0112461071742128,"BraA02002601",1.30237348917851,2.6619239346815,9.90179181925347,0.00448215296475975,0.00866039349834219," 4.544815"," 4.048634"," 9.547234","10.021271","AT1G77280","AT1G77280","kinase with adenine nucleotide alpha hydrolases-like domain-containing protein","-","-","phyB_sig"
"BraA10000252",1.25724419997143,6.52112373364614,9.00915582609053,0.00632372336671201,0.0113063833552932,"BraA10000252",1.7142189276014,6.52112373364614,12.3051571597883,0.00187122845972453,0.004007774657241," 31.51423"," 24.99029"," 74.93302"," 82.19756","AT1G03870","FLA9","FASCICLIN-like arabinoogalactan 9","-","-","phyB_sig"
"BraA01002710",0.797825807572393,4.16794413302496,9.00900232162198,0.00632410413341815,0.0113063833552932,"BraA01002710",1.56572851949539,4.16794413302496,25.2715333894052,4.24430901781842e-05,0.000150734259793461," 6.642923"," 4.943303","11.532181","14.527941","AT3G45260","AT3G45260","C2H2-like zinc finger protein","YES","YES","phyB_sig"
"BraA05003968",1.72258684399945,3.90571377252705,8.97650120666156,0.00640529352555599,0.0114411393658932,"BraA05003968",2.28736114274412,3.90571377252705,11.1337820440208,0.0028383826171025,0.00577434954028608," 3.641350"," 2.104195","11.847624","10.338438","AT5G05970","NEDD1","Transducin/WD40 repeat-like superfamily protein","-","-","phyB_sig"
"BraA09006951",1.02465469647174,6.06964166987373,8.95303865739797,0.00646461637709457,0.0115366283192141,"BraA09006951",1.78323077300822,6.06964166987373,19.7119514105685,0.000184350830397226,0.000534675155786316,"30.53104","27.72002","62.02102","95.44938","AT3G16780","AT3G16780","Ribosomal protein L19e family protein","-","-","phyB_sig"
"BraA05001364",0.776455196911514,5.00515284693349,8.92382773855101,0.00653931934680287,0.011656725540054,"BraA05001364",1.4494701096663,5.00515284693349,22.6679013994444,8.24508894641626e-05,0.000266483983606965,"27.80011","20.61644","47.70256","56.28205","AT2G32430","AT2G32430","Galactosyltransferase family protein","-","-","phyB_sig"
"BraA06004949",0.922998502568606,3.96504657713822,8.91870739282897,0.0065525114673212,0.0116736310691155,"BraA06004949",1.48469035250908,3.96504657713822,17.1707291393115,0.000386899822714433,0.00101666163765028," 8.523520"," 7.893982","16.114857","22.087065","AT4G39520","AT4G39520","GTP-binding protein-like protein","-","-","phyB_sig"
"BraA08002860",0.592569829354597,5.49489703753525,8.87201193902303,0.00667417793366862,0.0118702328447394,"BraA08002860",1.01928960216235,5.49489703753525,19.5464139937602,0.000193186623118521,0.000557630194000646,"35.96386","35.79721","54.22403","72.54191","AT1G27910","PUB45","plant U-box 45","-","-","phyB_sig"
"BraA02000568",0.594376367237107,6.69744005584906,8.87126087713287,0.00667615504242653,0.011872407679109,"BraA02000568",1.23399230089361,6.69744005584906,28.1342446511538,2.13348809815564e-05,8.40075133775655e-05," 60.18074"," 53.20731"," 90.82387","125.15074","AT5G14040","PHT3;1","phosphate transporter 3;1","-","-","phyB_sig"
"BraA03000433",1.13007318728531,2.72667204339927,8.8612334709598,0.00670261317119309,0.0119154202975581,"BraA03000433",1.59198921232008,2.72667204339927,13.6982508368505,0.00116349974444038,0.00264416488268719,"2.192548","2.492480","4.705029","7.548205","AT5G10020","AT5G10020","Leucine-rich receptor-like protein kinase family protein","-","-","phyB_sig"
"BraA09001883",1.28504500912547,2.54241747508535,8.84775373729353,0.00673836244757425,0.011972211866443,"BraA09001883",1.98549382097419,2.54241747508535,15.6456777174686,0.000619016810840925,0.00152501558970671," 1.848003"," 1.587300"," 4.435627"," 6.236327","AT1G59124","AT1G59124","Disease resistance protein (CC-NBS-LRR class) family","-","-","phyB_sig"
"BraA09004975",1.058043079935,4.18373913270776,8.84163236822152,0.00675466598522079,0.0119950235190038,"BraA09004975",1.62687648247194,4.18373913270776,15.3395576787824,0.000681939286399443,0.00165558293777592," 9.605548"," 7.667264","19.986269","23.720267","AT3G56130","AT3G56130","biotin/lipoyl attachment domain-containing protein","-","-","phyB_sig"
"BraA03002678",0.831787853331493,4.0690244847208,8.79097049559157,0.00689127567091624,0.0122108160599146,"BraA03002678",1.32603147088509,4.0690244847208,16.7126891261917,0.000444620991242458,0.00114632832140152," 9.745899"," 9.420698","17.311253","23.646111","AT2G26810","AT2G26810","Putative methyltransferase family protein","-","-","phyB_sig"
"BraA04002043",1.39934597229087,2.69215870485709,8.78317443349024,0.0069125662906561,0.0122416509242717,"BraA04002043",2.25891906513108,2.69215870485709,15.2158599455397,0.000709317672771476,0.00171132130126043," 2.6554138"," 0.9708766"," 6.8194823"," 4.7697966","AT2G28310","AT2G28310","trimethylguanosine synthase (DUF707)","-","-","phyB_sig"
"BraA04002658",1.46989900067559,3.99849159870504,8.77395735651942,0.00693783102395702,0.0122822472519496,"BraA04002658",2.78100914187076,3.99849159870504,21.5618239951659,0.000110672703330806,0.00034297860807775," 9.473779"," 4.931509","25.749628","34.133698","AT2G36750","UGT73C1","UDP-glucosyl transferase 73C1","-","-","phyB_sig"
"BraA01001031",1.37021565168586,6.39690279342331,8.7689453069654,0.00695161207303783,0.0122997272964945,"BraA01001031",1.97232558465411,6.39690279342331,13.2475195676054,0.00135375099945908,0.00302113153714531," 29.75139"," 28.21493"," 76.72100","110.78812","AT4G18100","AT4G18100","Ribosomal protein L32e","-","-","phyB_sig"
"BraA05003955",1.23885603286891,4.68513155282187,8.70395043074665,0.00713307516726128,0.0125967242379325,"BraA05003955",2.1228593919488,4.68513155282187,18.4204957487673,0.000267041549086562,0.000738316174709729,"10.100642"," 7.573941","23.760667","33.198237","AT3G11510","AT3G11510","Ribosomal protein S11 family protein","-","-","phyB_sig"
"BraA09005360",0.817296673900977,3.51646221504959,8.67999472123282,0.00720126789803875,0.0127085947656834,"BraA09005360",1.1998116069761,3.51646221504959,13.6967847348575,0.0011640690448806,0.00264469497205842," 6.612557"," 4.664132","11.659340","10.743427","AT3G60820","PBF1","N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein","-","-","phyB_sig"
"BraA10001553",0.985482929784951,8.1726586845361,8.66746887357083,0.0072372095546741,0.0127677290283087,"BraA10001553",1.58097206396782,8.1726586845361,16.2936308388721,0.000505727948141877,0.00128224193037261,"128.5575","130.2265","254.4392","389.6647","AT5G60390","AT5G60390","GTP binding Elongation factor Tu family protein","-","-","phyB_sig"
"BraA08002887",2.40231531304416,3.60829896252335,8.65561147722605,0.00727141510967763,0.01281658161549,"BraA08002887",3.7987967178984,3.60829896252335,15.2803909846494,0.00069488812052664,0.0016819220386113," 1.845124"," 1.343419"," 9.412847","19.166692","AT1G27400","AT1G27400","Ribosomal protein L22p/L17e family protein","-","-","phyB_sig"
"BraA07001324",1.12078431736357,5.19622405800583,8.64382928681908,0.00730558001595118,0.0128710353090521,"BraA07001324",1.71685795463778,5.19622405800583,14.634351111516,0.000855149982570713,0.00202103013898844,"16.95136"," 9.54082","36.50453","31.46131","AT1G24170","LGT9","Nucleotide-diphospho-sugar transferases superfamily protein","-","-","phyB_sig"
"BraA06001047",1.17172092718678,3.06305561579456,8.63587211654231,0.00732875340832236,0.0129089725433073,"BraA06001047",1.65053717276533,3.06305561579456,13.2101875950097,0.0013709706309952,0.00305177170582158," 2.822876"," 3.396965"," 6.405728","10.709536","AT1G49230","AT1G49230","RING/U-box superfamily protein","-","-","phyB_sig"
"BraA03005991",1.13350527718472,5.55541995838119,8.60449898877221,0.00742091174754394,0.0130508548498706,"BraA03005991",1.82068989498042,5.55541995838119,16.3438417911157,0.000497944874450233,0.00126495357066602,"20.48001","24.81047","44.80065","87.65073","AT4G30720","PDE327","FAD/NAD(P)-binding oxidoreductase family protein","-","-","phyB_sig"
"BraA08003220",0.845908339327136,2.79427556648266,8.57786062219606,0.007500163520901,0.0131725701650281,"BraA08003220",1.99925715700574,2.79427556648266,33.3668029884825,6.69499643792286e-06,3.1531790524508e-05," 2.638673"," 1.411889"," 4.731081"," 5.708677","AT1G19835","AT1G19835","filament-like protein (DUF869)","-","-","phyB_sig"
"BraA03004735",1.48557477060656,5.18047534555194,8.52910224777449,0.00764764885310311,0.0134091559482949,"BraA03004735",2.36054984793641,5.18047534555194,15.263878630818,0.000698549631681471,0.00169000479598315,"15.605169"," 8.928674","43.041231","46.168557","AT5G61480","PXY","Leucine-rich repeat protein kinase family protein","-","-","phyB_sig"
"BraA09005352",1.57973410563388,3.36149609616461,8.51407648257518,0.00769374038580588,0.0134854647742299,"BraA09005352",2.25104400411508,3.36149609616461,13.1025445810641,0.0014219765542355,0.00315371438124091," 2.993136"," 2.991058"," 8.724713","14.312350","AT4G00100","RPS13A","ribosomal protein S13A","-","YES","phyB_sig"
"BraA06004140",1.19250867148176,5.43745583950895,8.50631940963729,0.00771765482602244,0.0135193291409756,"BraA06004140",2.275727416277,5.43745583950895,21.7233808794044,0.000105963704770076,0.000330663900293615,"22.58182","12.25828","51.37010","59.63541","AT3G28860","ABCB19","ATP binding cassette subfamily B19","-","YES","phyB_sig"
"BraA08003996",1.0181157837304,3.36537395926438,8.50613828046404,0.00771821420970816,0.0135193291409756,"BraA08003996",1.40349130259283,3.36537395926438,12.2658766878173,0.00189705760111774,0.00405702264152082," 5.027707"," 4.861530","10.020274","12.894638","AT1G03110","TRM82","Transducin/WD40 repeat-like superfamily protein","-","-","phyB_sig"
"BraA06001341",1.09374817666335,4.36121857285373,8.49483803543949,0.00775320132625132,0.013573060713513,"BraA06001341",1.47255676590521,4.36121857285373,11.6220192788664,0.00238112543964667,0.00494836472406108," 9.129080"," 9.376293","19.281243","26.075949","AT1G09900","AT1G09900","Pentatricopeptide repeat (PPR-like) superfamily protein","-","-","phyB_sig"
"BraA06002884",0.994718772753154,6.23069786611136,8.46129906423475,0.0078580749294235,0.0137444270906907,"BraA06002884",1.72167174606525,6.23069786611136,18.3120195513134,0.000275640841945248,0.000758626832001785," 27.02205"," 16.95001"," 53.47165"," 55.86421","AT4G12730","FLA2","FASCICLIN-like arabinogalactan 2","-","-","phyB_sig"
"BraA08001997",3.35591100667419,2.29248186908298,8.42591702987413,0.00797040743057387,0.0139238860107916,"BraA08001997",4.75243076644142,2.29248186908298,12.856539226698,0.00154650906515443,0.00339120265889255," 0.3884853"," 0.6267586"," 4.3121431","16.5999400","AT4G29270","AT4G29270","HAD superfamily, subfamily IIIB acid phosphatase","-","-","phyB_sig"
"BraA03004777",1.14767481676886,5.25725859851084,8.40949952806946,0.00802313005899194,0.0140113244345427,"BraA03004777",1.57200887085855,5.25725859851084,11.7156096689868,0.00230304672697066,0.00480577429172984,"15.21420","14.46545","33.60837","42.99754","AT3G49910","AT3G49910","Translation protein SH3-like family protein","-","-","phyB_sig"
"BraA07001607",0.979273778057599,3.00503425146973,8.40646448844032,0.00803291868237045,0.0140253067177494,"BraA07001607",2.06873831758269,3.00503425146973,25.7454069927582,3.77652399865816e-05,0.000136570077163565," 2.706012"," 1.446505"," 5.413067"," 6.162153","AT1G19850","MP","Transcriptional factor B3 family protein / auxin-responsive factor AUX/IAA-like protein","YES","YES","phyB_sig"
"BraA08001264",1.36703210110007,4.48548570939544,8.36688040233544,0.00816179703488342,0.0142266539677813,"BraA08001264",1.73065896747559,4.48548570939544,9.93889665834015,0.00441957881729288,0.00855753113349612," 9.998502"," 9.369636","25.814223","31.068887","AT1G56340","CRT1a","calreticulin 1a","-","YES","phyB_sig"
"BraA06003745",0.936203476454279,3.94666765800254,8.36062857906274,0.00818235923189401,0.014260916211938,"BraA06003745",1.47821129576081,3.94666765800254,15.2983829118304,0.000690922355158217,0.00167412528789876," 7.620362"," 6.460955","14.796015","17.999810","AT5G25930","AT5G25930","kinase family with leucine-rich repeat domain-containing protein","-","-","phyB_sig"
"BraA01003293",1.12430478294608,6.04333053802246,8.35207959930002,0.00821056916287765,0.0143053308195367,"BraA01003293",1.64141912778968,6.04333053802246,13.1001292701486,0.00142314457275093,0.00315497120776051,"29.05364","26.86354","63.11457","83.82834","AT4G14320","AT4G14320","Zinc-binding ribosomal protein family protein","-","YES","phyB_sig"
"BraA09005609",1.01056835573028,2.96950457826208,8.3361697086816,0.00826335423732647,0.0143941119627621,"BraA09005609",1.74617303854672,2.96950457826208,17.8143954586191,0.000319151113116947,0.000862479955720307," 4.990443"," 2.959469"," 9.960775"," 9.958356","AT1G11280","AT1G11280","S-locus lectin protein kinase family protein","-","-","phyB_sig"
"BraA09002715",1.93174407725423,3.06147402804593,8.31065344178852,0.00834879301834903,0.0145316821971485,"BraA09002715",3.52966849599996,3.06147402804593,16.8194878013117,0.000430368668546704,0.00111451182015879," 2.9674062"," 0.9393016","11.5248638","10.7393758","AT4G11280","ACS6","1-aminocyclopropane-1-carboxylic acid (acc) synthase 6","-","-","phyB_sig"
"BraA01000644",0.786737566124165,3.32148976194201,8.30523283882114,0.00836706842011518,0.0145570528277454,"BraA01000644",1.64714202597282,3.32148976194201,26.0740691324923,3.4851586963156e-05,0.000127484075947031," 7.686493"," 4.862086","13.341528","15.200789","AT4G32070","Phox4","Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein","-","-","phyB_sig"
"BraA05001526",0.495544585859806,5.00602438151921,8.29735877210098,0.00839369414528881,0.0145935420279321,"BraA05001526",1.10611620338277,5.00602438151921,30.3419902631232,1.28959834547045e-05,5.49142141484179e-05,"29.78971","20.40943","42.04800","43.93320","AT2G30490","C4H","cinnamate-4-hydroxylase","-","YES","phyB_sig"
"BraA02001465",1.07887784120037,2.83482143306341,8.29501419889234,0.00840164021277577,0.0146042867972491,"BraA02001465",1.74631088368187,2.83482143306341,15.4238345653444,0.000663947543204201,0.00161848138919531,"3.769151","2.191234","7.942708","7.451585","AT5G55120","VTC5","GDP-L-galactose phosphorylase  VITAMIN C DEFECTIVE 5 (VTC5)","-","-","phyB_sig"
"BraA07003905",1.52394700375724,3.77443711834228,8.27131572322305,0.00848242428891862,0.0147333213758088,"BraA07003905",2.94987153639969,3.77443711834228,19.8669066416361,0.000176477683229644,0.000514876503064799," 6.224315"," 2.165207","18.083886","16.867323","AT1G76790","IGMT5","O-methyltransferase family protein","-","-","phyB_sig"
"BraA08003628",1.5533969549305,3.08481399894961,8.23443572386162,0.00860984922148423,0.0149398111284491,"BraA08003628",2.985125389349,3.08481399894961,18.4993745299358,0.00026097227107052,0.000723206062792398," 3.6126854"," 0.9342479","10.7353310"," 7.6642068","AT1G10740","AT1G10740","alpha/beta-Hydrolases superfamily protein","-","-","phyB_sig"
"BraA06003724",1.45490582612938,7.16142940221525,8.20402138504461,0.00871652195487369,0.0151065905714283,"BraA06003724",2.91953845468921,7.16142940221525,22.2399884483273,9.2312289167226e-05,0.000293475142696857," 68.37986"," 26.05406","187.16344","197.58528","AT5G25610","RD22","BURP domain-containing protein","-","YES","phyB_sig"
"BraA09001679",2.92711214267196,3.11355994115132,8.17840957669605,0.0088074806498948,0.0152507970769356,"BraA09001679",6.63093734480622,3.11355994115132,16.2134030811205,0.000518440693059931,0.00130899206107849," 1.76888396"," 0.09354992","13.39148637","10.58378414","AT1G62440","LRX2","leucine-rich repeat/extensin 2","-","-","phyB_sig"
"BraA05000597",1.35104854226396,4.10483043652804,8.17365341440719,0.00882448672794916,0.0152785635351358,"BraA05000597",2.75291922722394,4.10483043652804,23.4860062067337,6.66406563349196e-05,0.000223032942953781," 5.874520"," 4.042376","15.083611","27.272273","AT2G44640","AT2G44640","TRIGALACTOSYLDIACYLGLYCEROL-like protein","-","-","phyB_sig"
"BraA06002648",0.810191567628885,4.03892186840564,8.17039449447999,0.00883616017260952,0.0152937278553853,"BraA06002648",1.78165377373342,4.03892186840564,28.9606039414287,1.76246114132116e-05,7.14337037207733e-05," 8.107039"," 7.050360","14.203987","24.236725","AT3G46740","TOC75-III","translocon at the outer envelope membrane of chloroplasts 75-III","-","-","phyB_sig"
"BraA04001380",1.44632494330752,5.06698138753296,8.162175868735,0.00886567491072691,0.0153380658490703,"BraA04001380",2.89872034111674,5.06698138753296,21.7280413222795,0.000105831142908654,0.000330446774326963,"17.989145"," 7.245386","49.425503","53.900328","AT2G38860","YLS5","Class I glutamine amidotransferase-like superfamily protein","-","YES","phyB_sig"
"BraA08000107",1.18859513014033,3.9695438276791,8.1467181116969,0.00892148158355163,0.0154193609448888,"BraA08000107",1.65939702035979,3.9695438276791,11.866883691227,0.00218270527041366,0.00458138164506081," 5.90218"," 5.61906","13.45122","17.74867","AT3G13920","EIF4A1","eukaryotic translation initiation factor 4A1","-","-","phyB_sig"
"BraA03005328",2.46405549518586,7.53444235160452,8.04933608117474,0.00928208520165935,0.0160021928887315,"BraA03005328",5.22697796415757,7.53444235160452,20.8445113087281,0.000134516997406464,0.000405069358939686," 66.29107"," 11.21521","366.84876","419.05319","AT4G21990","42463","APS reductase 3","-","-","phyB_sig"
"BraA09005743",0.997462820629264,3.40481228611396,8.04123757044612,0.00931278973960292,0.0160463394090148,"BraA09005743",1.61209702937762,3.40481228611396,15.3857948777503,0.000672003422843119,0.00163457485327626," 7.300100"," 5.674967","14.573745","17.356758","AT2G23420","NAPRT2","nicotinate phosphoribosyltransferase 2","-","-","phyB_sig"
"BraA01003648",1.36377384508262,6.46925025572905,7.99753599653521,0.0094804233307617,0.0162977133274562,"BraA01003648",2.48647064610668,6.46925025572905,18.6376498975231,0.000250692376811253,0.00069897948944167," 28.50043"," 21.52647"," 73.17484","120.71814","AT3G49010","BBC1","breast basic conserved 1","-","-","phyB_sig"
"BraA06003250",1.45886193740587,6.34811538984623,7.93903336422959,0.00971006184699582,0.0166470290242582,"BraA06003250",2.53817179581157,6.34811538984623,16.5993854562503,0.000460306331386742,0.00118212133399043," 33.90690"," 13.72890"," 92.58369"," 79.82358","AT5G64770","RGF9","root meristem growth factor","-","-","phyB_sig"
"BraA06003693",0.973307153872358,3.87560194404519,7.91011225825956,0.00982584494989284,0.0168162226281737,"BraA06003693",1.38335999852989,3.87560194404519,11.7194322370496,0.00229991785383261,0.00480063048083211,"10.037825"," 6.965088","19.637974","18.275222","AT5G25170","AT5G25170","PPPDE putative thiol peptidase family protein","-","-","phyB_sig"
"BraA01004586",1.47294218745188,4.41426964836018,7.90458295496993,0.00984815393184193,0.0168507384375684,"BraA01004586",2.34493256374629,4.41426964836018,14.5356347133941,0.000883011699998384,0.00207845134708757," 6.693693"," 5.652970","18.503070","28.912387","AT3G04920","AT3G04920","Ribosomal protein S24e family protein","-","-","phyB_sig"
"BraA07000103",1.23074754780526,4.49256809079997,7.89786457397773,0.0098753356645285,0.0168880685962276,"BraA07000103",2.00651117681377,4.49256809079997,15.4657539531947,0.00065519191787378,0.00159961544708132," 8.127171"," 7.406130","18.857426","29.845866","AT2G19730","AT2G19730","Ribosomal L28e protein family","-","YES","phyB_sig"
"BraA06001316",1.15556800946474,5.07606985228091,7.87565787148684,0.00996577161229283,0.0170316227119967,"BraA06001316",2.38093557954043,5.07606985228091,23.579303012371,6.50587211585164e-05,0.000218621748726526,"12.280832"," 8.961944","27.264189","46.753617","AT1G09690","AT1G09690","Translation protein SH3-like family protein","-","-","phyB_sig"
"BraA06002818",0.860175675282774,5.5835749829956,7.86825143123831,0.00999613687152077,0.0170779544510731,"BraA06002818",1.15265410775488,5.5835749829956,10.508434910689,0.00357019593031019,0.00708368636620224,"26.98491","25.78363","49.12297","57.24366","AT3G47860","CHL","chloroplastic lipocalin","-","-","phyB_sig"
"BraA05004601",0.722643940523693,3.04707759040824,7.85716050096776,0.0100417989630385,0.0171485207419145,"BraA05004601",1.25911943253925,3.04707759040824,17.2025177908016,0.000383208699689101,0.0010088150080459," 4.733900"," 3.052375"," 7.839963"," 7.301920","AT3G03050","CSLD3","cellulose synthase-like D3","-","-","phyB_sig"
"BraA01003195",1.36359065647372,5.36302868114478,7.84762084328538,0.0100812584438986,0.0172009764668796,"BraA01003195",2.16864207119366,5.36302868114478,14.1859360486032,0.000989977977759203,0.00229623539197316,"27.59300","18.28835","70.55845","82.08545","AT1G61890","AT1G61890","MATE efflux family protein","-","-","phyB_sig"
"BraA08001420",1.08850176515327,2.76394791661466,7.84255172559653,0.0101022957125369,0.017229400207534,"BraA08001420",2.22401440786727,2.76394791661466,22.0383226760563,9.73989281264678e-05,0.000307781395043285,"3.754079","1.477081","7.962780","7.047752","AT4G19120","ERD3","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","YES","phyB_sig"
"BraA08003090",0.885118402894089,4.75958995682095,7.83062965000362,0.0101519644612687,0.0173028609226172,"BraA08003090",1.31187090738341,4.75958995682095,12.6211864820463,0.00167688533693757,0.00363756549109665,"16.40834","11.75409","30.22004","29.18436","AT1G22410","AT1G22410","Class-II DAHP synthetase family protein","-","-","phyB_sig"
"BraA09003097",0.638120107723502,7.87881425329256,7.82694783558953,0.0101673577178133,0.0173253448607103,"BraA09003097",1.23173781701224,7.87881425329256,21.4401018677318,0.000114371097619396,0.000352773089658887,"189.5489","199.7862","294.9903","469.1877","AT4G04770","ABCI8","ATP binding cassette protein 1","-","-","phyB_sig"
"BraA05001448",0.781057879071149,7.34545145264496,7.81580777704728,0.0102140900840628,0.017397443774824,"BraA05001448",1.07174658868059,7.34545145264496,10.9442151858958,0.00304115930782908,0.00614399274871386," 95.89208"," 91.52805","164.65521","192.41785","AT5G60390","AT5G60390","GTP binding Elongation factor Tu family protein","-","-","phyB_sig"
"BraA07001123",0.631049574434646,5.49623828793646,7.79684384679563,0.010294189431063,0.0175224982853825,"BraA07001123",1.16659188653284,5.49623828793646,19.7757646043822,0.000181063125545751,0.000526497985606894,"28.53890","27.62079","44.19115","62.04654","AT1G28350","AT1G28350","Nucleotidylyl transferase superfamily protein","-","-","phyB_sig"
"BraA09003580",0.626982560555147,4.86481846962154,7.76955051618415,0.0104106892912245,0.0177054834623311,"BraA09003580",1.06699503498918,4.86481846962154,16.5437996455595,0.000468221264813054,0.0011991218203966,"24.68933","17.18107","38.15602","35.94055","AT1G31810","AFH14","Formin Homology 14","-","-","phyB_sig"
