"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA04000504",-7.7924997780399,2.94735030284302,121.204153059778,1.65692386655038e-09,3.00744266413172e-08,FALSE,"BraA04000504","AT3G55240","AT3G55240","Plant protein 1589 of unknown function","-","-"
"BraA07003886",-3.13669374367437,7.82274170514152,119.283914385913,1.8827882411772e-09,3.32604791426815e-08,FALSE,"BraA07003886","AT1G76490","HMG1","hydroxy methylglutaryl CoA reductase 1","-","YES"
"BraA02002760",-3.43600910571586,5.83175732525142,117.233417561013,2.16239090930362e-09,3.68778340781976e-08,FALSE,"BraA02002760","AT1G79590","SYP52","syntaxin of plants 52","-","-"
"BraA03001585",-5.0974103108555,3.62177294657522,116.52632569691,2.26925499081638e-09,3.82275131182075e-08,FALSE,"BraA03001585","AT5G52120","PP2-A14","phloem protein 2-A14","-","-"
"BraA09005327",-4.23527619045876,4.35408981387206,115.893259555921,2.36991875075744e-09,3.93486509883145e-08,FALSE,"BraA09005327","AT3G60390","HAT3","homeobox-leucine zipper protein 3","YES","YES"
"BraA07000905",-3.730682445943,6.67389102287689,114.562161766536,2.59813968247191e-09,4.19863640678725e-08,FALSE,"BraA07000905","AT2G26230","AT2G26230","uricase / urate oxidase / nodulin 35","-","-"
"BraA03001683",-3.76819281288321,6.73328953236595,110.894987977398,3.36349157614704e-09,5.12046693798379e-08,FALSE,"BraA03001683","AT2G30070","KT1","potassium transporter 1","-","-"
"BraA03004811",-5.79506583298248,4.05748730070767,110.893858329061,3.36376290589278e-09,5.12046693798379e-08,FALSE,"BraA03004811","AT3G50770","CML41","calmodulin-like 41","-","-"
"BraA08003664",-7.49135106748659,6.34831981123932,109.709287292556,3.66211966468856e-09,5.46367426750691e-08,FALSE,"BraA08003664","AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-"
"BraA06000717",-3.33966653769589,6.20976764349827,109.325946038082,3.76486994021505e-09,5.57709658048103e-08,FALSE,"BraA06000717","AT1G54095","AT1G54095","DUF1677 family protein, putative (DUF1677)","-","-"
"BraA06004703",-3.82220172967108,5.78636330330414,107.711096885795,4.23425912716708e-09,6.14570892558624e-08,FALSE,"BraA06004703","AT5G46250","LARP6a","RNA-binding protein","-","-"
"BraA05003995",-3.79859863000715,5.52543293178171,107.385609295806,4.3365302329161e-09,6.2108267394085e-08,FALSE,"BraA05003995","AT3G10985","SAG20","senescence associated gene 20","-","YES"
"BraA10000108",-6.46184751882781,4.05514930369007,206.772147672924,4.62466943592108e-09,6.5226072510213e-08,FALSE,"BraA10000108","AT1G02340","HFR1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","YES"
"BraA04002762",-5.13774639727617,7.91536775831814,105.690597908373,4.91542101835897e-09,6.82601003522357e-08,FALSE,"BraA04002762","AT2G38170","CAX1","cation exchanger 1","-","-"
"BraA10001389",-3.68228293734223,3.39834688744042,105.672120894601,4.92218639769933e-09,6.82601003522357e-08,FALSE,"BraA10001389","AT5G58570","AT5G58570","transmembrane protein","-","-"
"BraA01001964",-3.38180413187062,5.73119829794403,104.535006519477,5.35911755703098e-09,7.29062319340256e-08,FALSE,"BraA01001964","AT4G27740","AT4G27740","Yippee family putative zinc-binding protein","-","-"
"BraA03002118",-4.07782998822204,6.39395678132207,104.151361601876,5.51610587999818e-09,7.43351939650439e-08,FALSE,"BraA03002118","AT2G38400","AGT3","alanine:glyoxylate aminotransferase 3","-","YES"
"BraA01003458",-3.24688091564135,3.87378412740412,103.060765862845,5.99095735395607e-09,7.9643301310193e-08,FALSE,"BraA01003458","AT2G18900","AT2G18900","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA03000503",-3.73428655154756,7.61830412209023,102.133208529788,6.43065918506663e-09,8.33074696073653e-08,FALSE,"BraA03000503","AT5G11520","ASP3","aspartate aminotransferase 3","-","YES"
"BraA09000476",-6.2131643590553,5.14530508593149,101.081866054922,6.97284960055186e-09,8.93024025326984e-08,FALSE,"BraA09000476","AT5G49450","bZIP1","basic leucine-zipper 1","YES","-"
"BraA02000250",-3.96869729216831,5.5749784775835,100.939884287003,7.04988183109889e-09,9.00691071603056e-08,FALSE,"BraA02000250","AT5G07440","GDH2","glutamate dehydrogenase 2","-","YES"
"BraA09000417",-3.49270779382693,4.1599697819002,100.72382385192,7.16892340073761e-09,9.11460858865993e-08,FALSE,"BraA09000417","AT3G30390","AT3G30390","Transmembrane amino acid transporter family protein","-","-"
"BraA09001072",-3.31107993862631,6.83106014629351,100.708353901932,7.17753195638317e-09,9.11818829648677e-08,FALSE,"BraA09001072","AT2G14170","ALDH6B2","aldehyde dehydrogenase 6B2","-","-"
"BraA01002939",-3.83694067283572,6.17515035115632,100.387330026436,7.35878567548354e-09,9.30339650860328e-08,FALSE,"BraA01002939","AT1G58180","BCA6","beta carbonic anhydrase 6","-","-"
"BraA06000753",-4.22735706421943,5.81156072071397,99.2428490359314,8.04752000685308e-09,9.95817334181347e-08,FALSE,"BraA06000753","AT1G53580","GLY3","glyoxalase II 3","-","-"
"BraA01003986",-3.15946302443851,4.10908306933166,98.9079995907428,8.26233362875684e-09,1.01600883841119e-07,FALSE,"BraA01003986","AT3G15358","AT3G15358","transmembrane protein","-","-"
"BraA03005093",-3.01081063574397,5.04718205833276,98.6317168272122,8.4443700768134e-09,1.03274580426607e-07,FALSE,"BraA03005093","AT4G17730","SYP23","syntaxin of plants 23","-","YES"
"BraA05004539",-3.54018635421497,6.48351482356955,97.03009915453,9.59141054495875e-09,1.15180567379965e-07,FALSE,"BraA05004539","AT3G03870","AT3G03870","transmembrane protein","-","-"
"BraA02000405",-3.65301945020709,5.60214727603406,96.4495516805992,1.00490451899213e-08,1.19736541475671e-07,FALSE,"BraA02000405","AT5G11090","AT5G11090","serine-rich protein-like protein","-","-"
"BraA03004240",-7.02644556770519,2.26389107048165,96.1153969710239,1.03234050572411e-08,1.22449431500358e-07,FALSE,"BraA03004240","AT3G21330","AT3G21330","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"BraA09006753",-5.29464668537184,9.25714314063367,95.9775948716267,1.04389600712232e-08,1.2335527891971e-07,FALSE,"BraA09006753","AT1G06570","PDS1","4-hydroxyphenylpyruvate dioxygenase","-","-"
"BraA10003068",-3.4752661642083,5.25197361199728,95.877836699201,1.05235084615375e-08,1.24261082659115e-07,FALSE,"BraA10003068","AT5G03230","AT5G03230","senescence regulator (Protein of unknown function, DUF584)","-","-"
"BraA10001898",-3.06037326862047,4.84060260734326,95.3979795083521,1.09409637364947e-08,1.28228420858099e-07,FALSE,"BraA10001898","AT5G18630","AT5G18630","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05004393",-8.659407957906,3.39937598009958,209.837293124555,1.19055640158159e-08,1.36484761550576e-07,FALSE,"BraA05004393","AT3G05960","STP6","sugar transporter 6","-","-"
"BraA09005305",-6.31660872788712,4.54383227371016,109.555662655828,1.2019687328251e-08,1.37193530490697e-07,FALSE,"BraA09005305","AT3G60140","DIN2","Glycosyl hydrolase superfamily protein","-","-"
"BraA09003235",-4.03963965872703,4.94504918964412,94.0945743537489,1.21706220664267e-08,1.38345714237538e-07,FALSE,"BraA09003235","AT1G34630","AT1G34630","transmembrane protein","-","-"
"BraA05000496",-3.83419898753368,5.74533369873065,92.6461864611872,1.37200534541638e-08,1.51759410659549e-07,FALSE,"BraA05000496","AT2G43400","ETFQO","electron-transfer flavoprotein:ubiquinone oxidoreductase","-","-"
"BraA08002654",-3.82006733816922,6.79941584280863,91.6484716290212,1.49144258322578e-08,1.62122280800923e-07,FALSE,"BraA08002654","AT3G45300","IVD","isovaleryl-CoA-dehydrogenase","-","-"
"BraA07003782",-3.27077538550263,3.26764863043601,91.5133341836097,1.50848901914443e-08,1.63537737906061e-07,FALSE,"BraA07003782","AT1G75540","BBX21","salt tolerance homolog2","YES","-"
"BraA08003166",-11.1049663479982,2.50992370259301,166.346655923622,1.63170407862697e-08,1.74477052972748e-07,FALSE,"BraA08003166","AT1G20900","ESC","Putative AT-hook DNA-binding family protein","-","YES"
"BraA10001774",-6.38993832305641,8.56808938978439,89.7542316609396,1.75128211889011e-08,1.8401322130394e-07,FALSE,"BraA10001774","AT5G20250","DIN10","Raffinose synthase family protein","-","-"
"BraA05002410",-3.48199809729606,2.5926135442632,87.5687528579003,2.11535409344243e-08,2.14533978291133e-07,FALSE,"BraA05002410","AT1G32190","AT1G32190","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05002213",-3.29374547349572,6.01743915823006,87.5247511751886,2.12349927726316e-08,2.150828740291e-07,FALSE,"BraA05002213","AT1G35670","CDPK2","calcium-dependent protein kinase 2","-","-"
"BraA01000110",-4.09416962757736,6.72732531147388,87.2482543008089,2.17548507800186e-08,2.19782638817389e-07,FALSE,"BraA01000110","AT4G38060","AT4G38060","hypothetical protein","-","-"
"BraA03005327",-3.31148019340614,3.06849146314499,86.5975354434638,2.30349306930846e-08,2.28318519590146e-07,FALSE,"BraA03005327","AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES"
"BraA10002498",-6.877779818591,4.0185771473886,86.5635761173549,2.31039928351464e-08,2.28571376944234e-07,FALSE,"BraA10002498","AT5G10660","AT5G10660","calmodulin-binding protein-like protein","-","-"
"BraA09004066",-3.45249480496903,5.25001727629509,85.7817110365655,2.47593444473027e-08,2.41158466336971e-07,FALSE,"BraA09004066","AT1G25560","TEM1","AP2/B3 transcription factor family protein","YES","YES"
"BraA05004063",-3.5681542967787,4.04447318872623,85.3318130077704,2.57712422210887e-08,2.48553524852902e-07,FALSE,"BraA05004063","AT3G10260","AT3G10260","Reticulon family protein","-","-"
"BraA09000475",-6.85739170104111,3.68812797998472,84.4826965692764,2.78084923296552e-08,2.63837052000466e-07,FALSE,"BraA09000475","AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA05004722",-3.6604170704288,4.23294619056019,84.2480067207783,2.84026458381425e-08,2.68341924065044e-07,FALSE,"BraA05004722","AT3G01630","AT3G01630","Major facilitator superfamily protein","-","-"
"BraA08003881",-4.20256328428855,5.10586232109805,83.0664136656753,3.16162054756233e-08,2.91699340085762e-07,FALSE,"BraA08003881","AT1G05680","UGT74E2","Uridine diphosphate glycosyltransferase 74E2","-","-"
"BraA01000519",-4.10510128634083,8.26915103040584,82.3578116162155,3.37357729908346e-08,3.0658260212225e-07,FALSE,"BraA01000519","AT4G33150","AT4G33150","lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme","-","-"
"BraA07002315",-8.52274618546964,1.69604727661123,93.3852369790322,3.72394962191598e-08,3.31720243627377e-07,TRUE,"BraA07002315","AT3G62090","PIL2","phytochrome interacting factor 3-like 2","YES","YES"
"BraA05000422",-3.16864785501699,4.6896210277788,81.1962115148651,3.75599251805878e-08,3.33149088165373e-07,FALSE,"BraA05000422","AT2G42890","ML2","MEI2-like 2","-","-"
"BraA03002555",-4.00623711042128,6.88140878720684,81.024728963378,3.8164168264846e-08,3.37663860870532e-07,FALSE,"BraA03002555","AT2G46600","AT2G46600","Calcium-binding EF-hand family protein","-","-"
"BraA05001283",-3.71968899148205,9.02504558578288,80.6711941622465,3.94442331827985e-08,3.46651161528335e-07,FALSE,"BraA05001283","AT2G33150","PKT3","peroxisomal 3-ketoacyl-CoA thiolase 3","-","YES"
"BraA04002150",-4.08908563968199,2.56755346365948,79.2736635512583,4.49918068905383e-08,3.88251666917255e-07,FALSE,"BraA04002150","AT3G62460","AT3G62460","Putative endonuclease or glycosyl hydrolase","-","-"
"BraA01001583",-3.0598247246297,6.91686429078504,77.7986012627989,5.18036922166363e-08,4.3510678521337e-07,FALSE,"BraA01001583","AT4G24220","VEP1","NAD(P)-binding Rossmann-fold superfamily protein","-","YES"
"BraA09002415",-3.15703728635308,7.80211957880148,76.6101618258498,5.81283122803616e-08,4.78775319357871e-07,FALSE,"BraA09002415","AT5G47720","AACT1","Thiolase family protein","-","YES"
"BraA07004166",-8.06669851749328,6.2228237488957,76.399395775154,5.93370713296106e-08,4.87965257433684e-07,FALSE,"BraA07004166","AT1G15690","AVP1","Inorganic H pyrophosphatase family protein","-","YES"
"BraA08002249",-3.29231454105754,3.19497546987218,75.239200296682,6.65109119479108e-08,5.33578875667745e-07,FALSE,"BraA08002249","AT4G24690","NBR1","ubiquitin-associated (UBA)/TS-N domain-containing protein / octicosapeptide/Phox/Bemp1 (PB1) domain-containing protein","-","-"
"BraA09004513",-4.28812466609409,4.71329582716387,75.1863766989437,6.68597099312597e-08,5.35830872870686e-07,FALSE,"BraA09004513","AT3G51000","AT3G51000","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA03000490",-4.9783521591388,3.6096829029398,74.9238474469805,6.8623590881347e-08,5.46350693208094e-07,FALSE,"BraA03000490","AT5G25400","AT5G25400","Nucleotide-sugar transporter family protein","-","-"
"BraA03005107",-3.59333520711699,6.62835095856727,74.630032699327,7.0659154948381e-08,5.58320832774858e-07,FALSE,"BraA03005107","AT4G17900","AT4G17900","PLATZ transcription factor family protein","-","-"
"BraA02001226",-3.89280445205408,5.36790072963754,74.4746763007447,7.17624840091071e-08,5.65053275789568e-07,FALSE,"BraA02001226","AT5G59010","BSK5","kinase with tetratricopeptide repeat domain-containing protein","-","YES"
"BraA06003704",-3.1107569360607,5.60920400349797,74.462810709816,7.18475350049721e-08,5.65440100489131e-07,FALSE,"BraA06003704","AT5G25350","EBF2","EIN3-binding F box protein 2","-","-"
"BraA01002566",-3.44789287043551,6.29931685661291,74.1801342350447,7.3907163347838e-08,5.79909646607662e-07,FALSE,"BraA01002566","AT3G48530","KING1","SNF1-related protein kinase regulatory subunit gamma 1","-","-"
"BraA08003405",-6.7974023144545,2.23983638236929,111.978658789427,7.48393750853752e-08,5.86347318986464e-07,FALSE,"BraA08003405","AT1G15380","GLYI4","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA03006434",-3.77414880042858,5.53949310162516,73.8746911923431,7.62066093494274e-08,5.95883381456346e-07,FALSE,"BraA03006434","AT4G36400","D2HGDH","FAD-linked oxidases family protein","-","-"
"BraA02004104",-3.03613558120544,7.56292291765972,73.7374356559689,7.7265659240329e-08,6.02955615489727e-07,FALSE,"BraA02004104","AT5G25560","AT5G25560","CHY-type/CTCHY-type/RING-type Zinc finger protein","-","-"
"BraA06004704",-4.00985149942427,3.18432087045339,73.4176970248649,7.97966331120759e-08,6.17977662943995e-07,FALSE,"BraA06004704","AT5G46250","LARP6a","RNA-binding protein","-","-"
"BraA06004285",-3.04785516876937,6.83926376238172,73.0652144208031,8.26939291369576e-08,6.36169327769165e-07,FALSE,"BraA06004285","AT3G26840","PES2","Esterase/lipase/thioesterase family protein","-","-"
"BraA02000242",-7.15676339938866,2.59784346831981,72.8728620715445,8.43240993167346e-08,6.45869257053724e-07,TRUE,"BraA02000242","AT5G07200","GA20OX3","gibberellin 20-oxidase 3","-","-"
"BraA01001916",-3.08923823176514,5.04512672007899,72.5618406032051,8.70359557364103e-08,6.65022302568494e-07,FALSE,"BraA01001916","AT4G27450","AT4G27450","aluminum induced protein with YGL and LRDR motifs","-","-"
"BraA08002898",-4.16072769702822,2.26699383726287,71.8392008038661,9.37182690258919e-08,7.05126938081997e-07,FALSE,"BraA08002898","AT5G13090","AT5G13090","hypothetical protein","-","-"
"BraA07000486",-3.64653468752101,5.83094953105381,70.503332863471,1.07623131734957e-07,7.95314342821345e-07,FALSE,"BraA07000486","AT2G15960","AT2G15960","stress-induced protein","-","-"
"BraA03006411",-4.33946682442289,6.96445718195145,70.2252344616947,1.10797149089073e-07,8.16029486054821e-07,FALSE,"BraA03006411","AT4G36040","J11","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA05000690",-3.22347353447527,4.81748971913339,70.2024386051075,1.11061895261402e-07,8.1649426969382e-07,FALSE,"BraA05000690","AT2G45750","AT2G45750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA03003517",-3.21172858458488,5.9449312449264,69.9952207081867,1.13500932190065e-07,8.30546105379651e-07,FALSE,"BraA03003517","AT3G06850","BCE2","2-oxoacid dehydrogenases acyltransferase family protein","-","-"
"BraA09004600",-3.87782650610913,8.7670479771358,69.968378403286,1.13821201638769e-07,8.32502655108842e-07,FALSE,"BraA09004600","AT3G51840","ACX4","acyl-CoA oxidase 4","-","-"
"BraA04003311",-4.62843221043938,8.92131182874791,69.6096128004669,1.18199495962756e-07,8.58541793471981e-07,FALSE,"BraA04003311","AT2G46800","ZAT","zinc transporter","-","-"
"BraA08002396",-7.5782137183535,1.8726873045709,69.2477244525593,1.22806040735355e-07,8.8627559888789e-07,FALSE,"BraA08002396","AT4G37770","ACS8","1-amino-cyclopropane-1-carboxylate synthase 8","-","-"
"BraA06003872",-3.36491295125294,8.42718666018001,69.1258094964336,1.24402501278511e-07,8.95333959818824e-07,FALSE,"BraA06003872","AT5G28050","AT5G28050","Cytidine/deoxycytidylate deaminase family protein","-","-"
"BraA03005800",-6.67434387330662,5.57580267559642,68.3056899029736,1.35759758337119e-07,9.6254891721903e-07,FALSE,"BraA03005800","AT4G32480","AT4G32480","sugar phosphate exchanger, putative (DUF506)","-","-"
"BraA04002068",-4.21098288866318,3.44960726189175,67.8942472724085,1.41887357511578e-07,9.98795620407979e-07,FALSE,"BraA04002068","AT2G28570","AT2G28570","hypothetical protein","-","-"
"BraA09005927",-10.7785833730533,6.65020860467269,67.8005370169703,1.43325499481722e-07,1.00801758795456e-06,FALSE,"BraA09005927","AT2G20670","AT2G20670","sugar phosphate exchanger, putative (DUF506)","-","-"
"BraA10001880",-5.61630200146283,5.59658073501156,67.2849469556579,1.51533168187359e-07,1.05303844029538e-06,FALSE,"BraA10001880","AT5G18840","AT5G18840","Major facilitator superfamily protein","-","-"
"BraA09005457",-6.99297383022559,1.71484178892916,80.5527204576697,1.73021835045157e-07,1.17230409205638e-06,FALSE,"BraA09005457","AT3G62090","PIL2","phytochrome interacting factor 3-like 2","YES","YES"
"BraA04000146",-4.68058475523492,5.55301031515804,66.0653929076403,1.7310370908833e-07,1.17230409205638e-06,FALSE,"BraA04000146","AT3G61060","PP2-A13","phloem protein 2-A13","-","-"
"BraA10002318",-5.54861818471043,5.18291615100114,65.813410074595,1.77973146561141e-07,1.201757754986e-06,TRUE,"BraA10002318","AT5G13210","AT5G13210","Uncharacterized conserved protein UCP015417, vWA","-","-"
"BraA08000121",-4.53599409154074,7.84792814189299,65.7892688186525,1.78447584916751e-07,1.20392841259737e-06,FALSE,"BraA08000121","AT1G54100","ALDH7B4","aldehyde dehydrogenase 7B4","-","-"
"BraA03005014",-3.45597164803126,4.55545308771096,65.5872945376712,1.82472347096633e-07,1.2232175227006e-06,FALSE,"BraA03005014","AT4G16520","ATG8F","Ubiquitin-like superfamily protein","-","-"
"BraA05001380",-5.63521926873463,7.14306975819972,65.4912740132312,1.84421001486521e-07,1.23417796062833e-06,FALSE,"BraA05001380","AT2G32150","AT2G32150","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA09000627",-3.66882989543012,5.88752468286635,63.7639434120521,2.23733482361377e-07,1.44267308986812e-06,FALSE,"BraA09000627","AT5G25350","EBF2","EIN3-binding F box protein 2","-","-"
"BraA09006385",-3.04320546280479,2.93177851785515,63.4938609212697,2.30682613412701e-07,1.48320093316938e-06,FALSE,"BraA09006385","AT1G13780","AT1G13780","F-box/RNI-like/FBD-like domains-containing protein","-","-"
"BraA08001583",-3.07352607155105,4.75793936835878,63.3286261486327,2.35051957875524e-07,1.50333921859437e-06,FALSE,"BraA08001583","AT4G05530","IBR1","indole-3-butyric acid response 1","-","-"
"BraA05000369",-3.06285206582206,3.44472888007864,63.3127113493604,2.35477621838804e-07,1.50422799015535e-06,FALSE,"BraA05000369","AT2G42300","AT2G42300","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"BraA10003178",-4.67854967649523,1.77792156043942,62.8346374118877,2.48671916465766e-07,1.56940495796758e-06,TRUE,"BraA10003178","AT5G01490","CAX4","cation exchanger 4","-","-"
"BraA01003619",-4.60638618121266,3.01787437416979,62.7720503656531,2.50459166451858e-07,1.57815343472868e-06,FALSE,"BraA01003619","AT3G19390","AT3G19390","Granulin repeat cysteine protease family protein","-","-"
"BraA03005224",-3.02550849608731,4.17957465224411,62.2314315931161,2.66504457091574e-07,1.65932759280909e-06,FALSE,"BraA03005224","AT4G19860","AT4G19860","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA02001487",-3.18101533049168,3.05410109938374,62.0592750619395,2.71850915423402e-07,1.68927493437203e-06,FALSE,"BraA02001487","AT5G54730","G18F","yeast autophagy 18 F-like protein","-","-"
"BraA07002748",-3.5280196798478,2.8749826440744,61.3991060837048,2.9348467250568e-07,1.80025282355393e-06,FALSE,"BraA07002748","AT1G72430","AT1G72430","SAUR-like auxin-responsive protein family","-","-"
"BraA08000149",-3.27938365132266,3.30698220101976,61.3361344822351,2.95646077543305e-07,1.81068842822242e-06,FALSE,"BraA08000149","AT1G53580","GLY3","glyoxalase II 3","-","-"
"BraA07001074",-4.66043606465451,1.4804045653489,61.1555253821192,3.01943820836112e-07,1.84066450037196e-06,FALSE,"BraA07001074","AT1G29270","AT1G29270","transcription factor bHLH35-like protein","-","-"
"BraA03005512",-3.11617657690425,7.01629554327488,61.0453987636882,3.05856859579351e-07,1.85875944779111e-06,FALSE,"BraA03005512","AT4G24230","ACBP3","acyl-CoA-binding domain 3","-","-"
"BraA10001385",-4.37431636888773,3.93856334712044,60.8708894474712,3.12173309827911e-07,1.88912260541765e-06,FALSE,"BraA10001385","AT5G58540","AT5G58540","Protein kinase superfamily protein","-","-"
"BraA07001373",-3.97690072567749,2.94728903570221,60.7503322097228,3.1662145055911e-07,1.91016543955553e-06,FALSE,"BraA07001373","AT1G23550","SRO2","similar to RCD one 2","-","-"
