"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA09006403",-5.19271676765626,10.6908134899334,279.689636868058,1.5403097776415e-12,3.67340543940565e-10,FALSE,"BraA09006403","AT1G12900","GAPA-2","glyceraldehyde 3-phosphate dehydrogenase A subunit 2","-","-"
"BraA03004636",-3.09207498900078,10.0903605580019,278.183177758576,1.61368222791286e-12,3.70389676052035e-10,FALSE,"BraA03004636","AT5G23120","HCF136","photosystem II stability/assembly factor, chloroplast (HCF136)","-","-"
"BraA07003370",-3.23214248935917,6.9424113352584,275.820959803618,1.73666802704091e-12,3.74454174597588e-10,FALSE,"BraA07003370","AT1G70410","BCA4","beta carbonic anhydrase 4","-","-"
"BraA05003475",-4.18655749831193,3.70537391149345,274.68236920886,1.7996331249113e-12,3.82786829541944e-10,FALSE,"BraA05003475","AT3G16570","RALF23","rapid alkalinization factor 23","-","-"
"BraA07003829",-5.77623059830025,8.22515117782685,272.13882405408,1.94964588708062e-12,4.03781924508538e-10,FALSE,"BraA07003829","AT1G76100","PETE1","plastocyanin 1","-","-"
"BraA06003776",-3.08851824125363,5.12567779080274,270.387097027622,2.06101440357401e-12,4.15902137336601e-10,FALSE,"BraA06003776","AT5G26667","PYR6","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA03003901",-4.3162773041919,8.56096788157025,269.540633831754,2.11734415742258e-12,4.16656199913148e-10,FALSE,"BraA03003901","AT3G14415","GOX2","Aldolase-type TIM barrel family protein","-","-"
"BraA09005567",-3.97785201685623,8.2573897824976,266.610289043298,2.32594810543778e-12,4.41535176631157e-10,FALSE,"BraA09005567","AT2G26500","AT2G26500","cytochrome b6f complex subunit (petM)","-","-"
"BraA10000072",-7.42145747098943,5.15245151169866,266.113427647326,2.36353018601697e-12,4.41535176631157e-10,FALSE,"BraA10000072","AT1G01190","CYP78A8","cytochrome P450, family 78, subfamily A, polypeptide 8","-","-"
"BraA06000973",-3.04098363626315,5.89367440676863,266.007213845255,2.37165118193112e-12,4.41535176631157e-10,FALSE,"BraA06000973","AT1G50450","AT1G50450","Saccharopine dehydrogenase","-","-"
"BraA05001006",-3.11438295206012,8.26492012864893,265.841256271768,2.38440216096877e-12,4.41535176631157e-10,FALSE,"BraA05001006","AT2G36880","MAT3","methionine adenosyltransferase 3","-","-"
"BraA05000807",-5.53468320127911,7.52359574142168,263.957869946814,2.53456228820499e-12,4.46046805449047e-10,FALSE,"BraA05000807","AT2G39470","PnsL1","PsbP-like protein 2","-","-"
"BraA09003521",-3.28441544011631,6.27170023057618,263.76577322139,2.55045822683699e-12,4.46046805449047e-10,FALSE,"BraA09003521","AT1G32080","LrgB","membrane protein","-","-"
"BraA04000162",-3.29783984411735,10.9126849435535,262.374826268284,2.66891349566572e-12,4.61634048590971e-10,FALSE,"BraA04000162","AT3G60750","AT3G60750","Transketolase","-","-"
"BraA03002964",-4.42921859506532,6.03421767838878,261.291415663283,2.76541041770173e-12,4.68038279297046e-10,FALSE,"BraA03002964","AT4G04020","FIB","fibrillin","-","YES"
"BraA07000653",-3.09308399872224,6.10873396008646,258.647658815367,3.01754262232692e-12,4.99959167109745e-10,FALSE,"BraA07000653","AT2G05310","AT2G05310","transmembrane protein","-","-"
"BraA03004149",-5.78647933817363,6.95758357358282,256.783877880896,3.21060158714621e-12,5.15661928384504e-10,FALSE,"BraA03004149","AT3G19480","AT3G19480","D-3-phosphoglycerate dehydrogenase","-","-"
"BraA05001563",-3.39347041126416,5.59056862107274,255.974540308579,3.29867114050903e-12,5.24455391430426e-10,FALSE,"BraA05001563","AT2G29970","AT2G29970","Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA04000964",-4.29295299543635,6.7961235874581,255.285645810918,3.37574860003689e-12,5.31342829645806e-10,FALSE,"BraA04000964","AT4G12830","AT4G12830","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA06003357",-8.64775598002326,6.98754160475481,254.577421469729,3.45707737258568e-12,5.33474488671555e-10,FALSE,"BraA06003357","AT5G65730","XTH6","xyloglucan endotransglucosylase/hydrolase 6","-","-"
"BraA07000900",-4.70947795055724,5.63739977549809,253.813553143692,3.54724067162922e-12,5.36113793219137e-10,FALSE,"BraA07000900","AT3G23530","AT3G23530","Cyclopropane-fatty-acyl-phospholipid synthase","-","-"
"BraA05004167",-3.54444192241361,5.13212169565213,253.571422826405,3.57636266124583e-12,5.36113793219137e-10,FALSE,"BraA05004167","AT3G08920","AT3G08920","Rhodanese/Cell cycle control phosphatase superfamily protein","-","-"
"BraA08002568",-5.37594831779998,10.5853184588741,249.893320305082,4.05299089802501e-12,6.0124835709193e-10,FALSE,"BraA08002568","AT1G12900","GAPA-2","glyceraldehyde 3-phosphate dehydrogenase A subunit 2","-","-"
"BraA10002909",-4.87885438339127,7.8456669337358,249.647542411316,4.08726646815988e-12,6.0124835709193e-10,FALSE,"BraA10002909","AT5G09650","PPa6","pyrophosphorylase 6","-","-"
"BraA06004302",-3.8605023764382,8.46291449655141,246.891440292017,4.49446076731686e-12,6.49433578019497e-10,FALSE,"BraA06004302","AT3G26650","GAPA","glyceraldehyde 3-phosphate dehydrogenase A subunit","-","-"
"BraA09006514",-6.68616887274271,7.58721855084182,246.872899441771,4.49734815782244e-12,6.49433578019497e-10,FALSE,"BraA09006514","AT1G10760","SEX1","Pyruvate phosphate dikinase, PEP/pyruvate binding domain-containing protein","-","YES"
"BraA10002552",-3.13902116661812,5.46923158093861,244.173498731348,4.94054371212938e-12,6.85545556154542e-10,FALSE,"BraA10002552","AT5G10030","TGA4","TGACG motif-binding factor 4","YES","-"
"BraA03003008",-3.70016989722677,8.77318913740186,244.031312506134,4.96519653123366e-12,6.85545556154542e-10,FALSE,"BraA03003008","AT4G03520","ATHM2","Thioredoxin superfamily protein","-","-"
"BraA06001223",-3.0894159673167,8.030453006646,241.848435903133,5.36132068824411e-12,7.27475755456571e-10,FALSE,"BraA06001223","AT1G08550","NPQ1","non-photochemical quenching 1","-","YES"
"BraA03004376",-3.38638412442514,8.01377368113886,240.103726905843,5.70319587108154e-12,7.6001634007964e-10,FALSE,"BraA03004376","AT3G24480","AT3G24480","Leucine-rich repeat (LRR) family protein","-","-"
"BraA03006354",-3.27905970945795,4.97982702684581,239.926983092556,5.73915634970063e-12,7.6001634007964e-10,FALSE,"BraA03006354","AT4G35270","AT4G35270","Plant regulator RWP-RK family protein","YES","-"
"BraA09006470",-3.44586519370439,9.14251252334407,236.500210984104,6.48855247497497e-12,8.27922284036541e-10,FALSE,"BraA09006470","AT1G11860","AT1G11860","Glycine cleavage T-protein family","-","YES"
"BraA04000967",-4.18218550511973,9.35914429837051,232.982983428802,7.37238937823666e-12,9.20963562011468e-10,FALSE,"BraA04000967","AT4G12800","PSAL","photosystem I subunit l","-","-"
"BraA03002984",-4.27591406050307,10.8971457091253,232.712300179422,7.44575443931025e-12,9.22804526572782e-10,FALSE,"BraA03002984","AT4G04640","ATPC1","ATPase, F1 complex, gamma subunit protein","-","YES"
"BraA07003594",-4.16089345127518,7.16463507946635,229.563793593356,8.36132507862458e-12,1.02015337874882e-09,FALSE,"BraA07003594","AT1G73110","AT1G73110","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA09002953",-5.64068652415752,9.01997335253599,228.996098420924,8.53934975924516e-12,1.02602568862991e-09,FALSE,"BraA09002953","AT4G09650","ATPD","F-type H -transporting ATPase subunit delta","-","-"
"BraA09003092",-3.8998470456082,8.00589146393961,228.184938354645,8.80106339274019e-12,1.0494601348616e-09,FALSE,"BraA09003092","AT4G04640","ATPC1","ATPase, F1 complex, gamma subunit protein","-","YES"
"BraA05001825",-3.33636115349242,7.37150437945894,227.396733034005,9.06391993464141e-12,1.06443830986455e-09,FALSE,"BraA05001825","AT1G52510","AT1G52510","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA10002206",-3.78864477233106,5.53879901228745,227.200135342699,9.1308319153359e-12,1.06443830986455e-09,FALSE,"BraA10002206","AT5G14760","AO","L-aspartate oxidase","-","-"
"BraA01000237",-5.53693385222308,6.83068884938386,227.006766724143,9.1971798056912e-12,1.06443830986455e-09,FALSE,"BraA01000237","AT4G36530","AT4G36530","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA03001809",-5.64303325339898,3.81301413800745,224.430542670606,1.01341021104761e-11,1.14755947639492e-09,FALSE,"BraA03001809","AT2G32500","AT2G32500","Stress responsive alpha-beta barrel domain protein","-","-"
"BraA07001400",-3.09723161261197,6.70719948872048,222.332829894465,1.09754796649567e-11,1.21666604991863e-09,FALSE,"BraA07001400","AT1G23090","AST91","sulfate transporter 91","-","-"
"BraA03005881",-3.77077069736953,4.25210484158519,220.257913382128,1.18846103416349e-11,1.23883289256512e-09,FALSE,"BraA03005881","AT4G29590","AT4G29590","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA06003273",-6.71141271062984,7.56994283264115,219.93297772504,1.20344059577658e-11,1.24619440641601e-09,FALSE,"BraA06003273","AT5G65010","ASN2","asparagine synthetase 2","-","-"
"BraA06001278",-4.94312732608334,7.42780895234306,219.453898952562,1.22590966106915e-11,1.26116457942669e-09,FALSE,"BraA06001278","AT1G09340","CRB","chloroplast RNA binding protein","-","YES"
"BraA09001039",-4.72895100104635,11.3550633509068,218.835143306406,1.25562123987008e-11,1.28334274776332e-09,FALSE,"BraA09001039","AT5G66190","FNR1","ferredoxin-NADP[ ]-oxidoreductase 1","-","YES"
"BraA08000983",-3.12872733746851,8.07869059836051,217.92638791936,1.30071676255286e-11,1.32085689306981e-09,FALSE,"BraA08000983","AT5G40950","RPL27","ribosomal protein large subunit 27","-","-"
"BraA06000926",-4.07352407652088,6.73986292428155,217.710839035633,1.31167476667533e-11,1.32344620688908e-09,FALSE,"BraA06000926","AT1G51110","AT1G51110","Plastid-lipid associated protein PAP / fibrillin family protein","-","-"
"BraA08002004",-4.01968887759007,4.6742263509944,217.297861167998,1.33295682243102e-11,1.32471271781992e-09,FALSE,"BraA08002004","AT4G29070","AT4G29070","Phospholipase A2 family protein","-","-"
"BraA08002073",-3.56881971812857,10.1268112405008,217.197648473462,1.33817866666689e-11,1.32471271781992e-09,FALSE,"BraA08002073","AT1G55480","ZKT","protein containing PDZ domain, a K-box domain, and a TPR region","-","-"
"BraA09004114",-6.71359563539841,6.49186725588673,216.929577692222,1.35225908160441e-11,1.33028487152834e-09,FALSE,"BraA09004114","AT1G26761","AT1G26761","Arabinanase/levansucrase/invertase","-","-"
"BraA02004452",-3.33439962259516,7.18578017694191,216.508358885937,1.37471679323619e-11,1.34397778419488e-09,FALSE,"BraA02004452","AT2G29180","AT2G29180","transmembrane protein","-","YES"
"BraA05004474",-3.05103410911032,6.42203153569814,215.535511684496,1.42818332591138e-11,1.37911690489847e-09,FALSE,"BraA05004474","AT3G05030","NHX2","sodium hydrogen exchanger 2","-","YES"
"BraA07002742",-11.1880867491453,5.81647615496935,269.07222646633,1.46602639488448e-11,1.39850033063525e-09,FALSE,"BraA07002742","AT1G72610","GER1","germin-like protein 1","-","-"
"BraA08003681",-3.82225159606936,7.14648445054856,214.496735969886,1.48783329405622e-11,1.4107527740027e-09,FALSE,"BraA08003681","AT1G09780","iPGAM1","Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent","-","-"
"BraA04002224",-3.84942491944495,8.80375490959114,213.709967150413,1.53485233372158e-11,1.43801046028439e-09,FALSE,"BraA04002224","AT2G30570","PSBW","photosystem II reaction center W","-","-"
"BraA05001589",-4.78831287516052,5.26171757271296,210.730091601112,1.72848260693639e-11,1.60984119722951e-09,FALSE,"BraA05001589","AT2G29670","AT2G29670","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA07002708",-5.16497255834777,8.60239868618774,208.209873652321,1.91352129137163e-11,1.75109448408078e-09,FALSE,"BraA07002708","AT1G73600","AT1G73600","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA03006095",-4.89896468058688,6.94860898486964,207.429385174579,1.97520410235161e-11,1.78031618840595e-09,FALSE,"BraA03006095","AT4G31870","GPX7","glutathione peroxidase 7","-","YES"
"BraA09005883",-6.38169092378689,4.48464231106621,207.30943660854,1.98487784032892e-11,1.78031618840595e-09,FALSE,"BraA09005883","AT2G21370","XK-1","xylulose kinase-1","-","-"
"BraA01001284",-3.79509273506593,7.32956343252374,207.045160242294,2.00637748139565e-11,1.78031618840595e-09,FALSE,"BraA01001284","AT4G21280","PSBQA","photosystem II subunit QA","-","-"
"BraA09000210",-4.08108273633899,6.60125324294695,206.723142855076,2.032924429259e-11,1.78031618840595e-09,FALSE,"BraA09000210","AT4G02530","AT4G02530","chloroplast thylakoid lumen protein","-","-"
"BraA03000567",-3.25355252433573,4.97669974825188,205.831163250727,2.10851567014543e-11,1.82351849714775e-09,FALSE,"BraA03000567","AT5G12470","AT5G12470","UvrABC system C protein, putative (DUF3411)","-","-"
"BraA05000132",-3.17178665549665,7.75239566203663,201.584076435661,2.51392371293488e-11,2.07777862228784e-09,FALSE,"BraA05000132","AT2G47400","CP12-1","CP12 domain-containing protein 1","-","YES"
"BraA01004053",-8.46563660018858,7.11793418401712,201.318161380542,2.54204495921696e-11,2.07777862228784e-09,FALSE,"BraA01004053","AT3G14310","PME3","pectin methylesterase 3","-","-"
"BraA06003049",-5.74233717995843,4.35068066413696,201.253327136246,2.54895415359511e-11,2.07777862228784e-09,FALSE,"BraA06003049","AT5G62720","AT5G62720","Integral membrane HPP family protein","-","-"
"BraA10001844",-3.6271927146375,6.24756410158136,201.018794085347,2.57412218136041e-11,2.07777862228784e-09,FALSE,"BraA10001844","AT5G19290","AT5G19290","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA08000895",-5.43856540585736,3.02538947611047,200.556969001343,2.62449106104619e-11,2.10762700514628e-09,FALSE,"BraA08000895","AT2G06520","PSBX","photosystem II subunit X","-","-"
"BraA09006307",-5.80573315863184,4.31587995475605,198.741798839343,2.83332992830104e-11,2.20688993373431e-09,FALSE,"BraA09006307","AT1G14150","PnsL2","PsbQ-like 2","-","-"
"BraA10000194",-3.33174858024974,4.94635219798355,198.518550495591,2.86026395477636e-11,2.20688993373431e-09,FALSE,"BraA10000194","AT1G03310","DBE1","debranching enzyme 1","-","-"
"BraA04003312",-5.51612314564377,9.99994251316298,197.946247295004,2.93061658807796e-11,2.25014171201693e-09,FALSE,"BraA04003312","AT2G46810","AT2G46810","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"BraA08000221",-4.91665312310791,5.15908399122875,197.669525562103,2.96532048534023e-11,2.25478958643745e-09,FALSE,"BraA08000221","AT1G52191","AT1G52191","Thioesterase superfamily protein","-","-"
"BraA03005538",-3.07889940268943,7.53266046460015,197.293283484985,3.01323880762352e-11,2.26930042258346e-09,FALSE,"BraA03005538","AT4G24620","PGI1","phosphoglucose isomerase 1","-","-"
"BraA07002006",-6.29848209057341,8.25676634934334,196.196086523143,3.15795411754944e-11,2.29616583366679e-09,FALSE,"BraA07002006","AT3G55800","SBPASE","sedoheptulose-bisphosphatase","-","YES"
"BraA03001864",-4.54691323273437,6.53722984119809,196.157661624696,3.16316006237117e-11,2.29616583366679e-09,FALSE,"BraA03001864","AT3G61580","SLD1","Fatty acid/sphingolipid desaturase","-","-"
"BraA04003031",-3.65392262232242,8.69697496497422,196.032348021048,3.18020426772148e-11,2.29616583366679e-09,FALSE,"BraA04003031","AT2G42220","AT2G42220","Rhodanese/Cell cycle control phosphatase superfamily protein","-","-"
"BraA07002264",-3.83007852286876,5.83865332887097,194.824321671646,3.3498391022962e-11,2.36441558162073e-09,FALSE,"BraA07002264","AT3G61080","AT3G61080","Protein kinase superfamily protein","-","-"
"BraA10002002",-3.9734006690932,5.31606858750518,194.289081482331,3.42818848564976e-11,2.40752600414959e-09,FALSE,"BraA10002002","AT5G17520","RCP1","root cap 1 (RCP1)","-","-"
"BraA06001326",-3.02611982666482,6.41874442090624,194.159816362075,3.44741388739222e-11,2.40752600414959e-09,FALSE,"BraA06001326","AT1G09800","AT1G09800","Pseudouridine synthase family protein","-","-"
"BraA01002648",-3.96603579925812,7.36775963114064,194.09697385312,3.45680353835964e-11,2.40752600414959e-09,FALSE,"BraA01002648","AT3G46780","PTAC16","plastid transcriptionally active 16","-","YES"
"BraA03003892",-7.60742100555637,5.0866651370624,193.194527199382,3.5948198255346e-11,2.46837789096562e-09,FALSE,"BraA03003892","AT3G14310","PME3","pectin methylesterase 3","-","-"
"BraA01001892",-4.30277012196468,3.51713902580534,193.049285367215,3.617598359229e-11,2.46837789096562e-09,FALSE,"BraA01001892","AT4G27190","AT4G27190","NB-ARC domain-containing disease resistance protein","-","-"
"BraA02002440",-4.04953177232065,5.66193913637554,193.017607924788,3.62258762905374e-11,2.46837789096562e-09,FALSE,"BraA02002440","AT1G74730","AT1G74730","transmembrane protein, putative (DUF1118)","-","-"
"BraA09005382",-3.12047401099148,3.64206395969441,192.62609839541,3.68488555893379e-11,2.48927462221536e-09,FALSE,"BraA09005382","AT3G61220","SDR1","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA05000754",-6.209812052453,7.94299858038867,192.187243134962,3.7561338168729e-11,2.52656180673416e-09,FALSE,"BraA05000754","AT2G40100","LHCB4.3","light harvesting complex photosystem II","-","-"
"BraA10002910",-6.67444734588431,5.85775744117471,191.673441173602,3.8414983354721e-11,2.57298654469493e-09,FALSE,"BraA10002910","AT5G09660","PMDH2","peroxisomal NAD-malate dehydrogenase 2","-","YES"
"BraA01004807",-9.33740079574271,7.94124020799424,191.483279846684,3.8736361276358e-11,2.58351833258421e-09,FALSE,"BraA01004807","AT3G01500","CA1","carbonic anhydrase 1","-","-"
"BraA05004612",-4.55750020606669,3.79208094365899,191.16600209069,3.92792300968938e-11,2.59341508805665e-09,FALSE,"BraA05004612","AT3G02720","DJ1D","Class I glutamine amidotransferase-like superfamily protein","-","-"
"BraA08002764",-3.56350437826816,6.04383552889214,190.252062420392,4.08907512802443e-11,2.68175177146269e-09,FALSE,"BraA08002764","AT1G29700","AT1G29700","Metallo-hydrolase/oxidoreductase superfamily protein","-","-"
"BraA07002023",-4.66650957292279,6.99680278150415,188.5107096609,4.41682345390925e-11,2.80273203474839e-09,FALSE,"BraA07002023","AT3G56290","AT3G56290","potassium transporter","-","-"
"BraA04001564",-4.38088843501715,5.14396076287877,188.510641153418,4.41683690813329e-11,2.80273203474839e-09,FALSE,"BraA04001564","AT2G21860","AT2G21860","violaxanthin de-epoxidase-like protein","-","-"
"BraA02001486",-4.01739918602861,10.7954824851141,188.338011602113,4.45088457245939e-11,2.80273203474839e-09,FALSE,"BraA02001486","AT5G54770","THI1","thiazole biosynthetic enzyme, chloroplast (ARA6) (THI1) (THI4)","-","-"
"BraA07003365",-4.30195657982083,4.78538019633323,188.334362469137,4.4516074249498e-11,2.80273203474839e-09,FALSE,"BraA07003365","AT1G56130","AT1G56130","Leucine-rich repeat transmembrane protein kinase","-","-"
"BraA06002625",-4.05432813609113,9.52896703111712,186.756586062321,4.77670376831661e-11,2.93064516120177e-09,FALSE,"BraA06002625","AT3G46970","PHS2","alpha-glucan phosphorylase 2","-","-"
