"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA08003783",-1.11180675202331,6.9549487437896,25.3853741885081,8.14495546651014e-05,0.0674573785373703,"BraA08003783","AT5G60390","AT5G60390","GTP binding Elongation factor Tu family protein","-","-"
"BraA10001035",2.11592152870442,11.4938533295369,25.0778136110361,8.7078342617374e-05,0.0685132399713498,"BraA10001035","AT5G54770","THI1","thiazole biosynthetic enzyme, chloroplast (ARA6) (THI1) (THI4)","-","-"
"BraA09005783",4.35282453475207,5.99157084660319,24.5352227430925,9.80938948998513e-05,0.0729350001226163,"BraA09005783","AT5G43745","AT5G43745","ion channel POLLUX-like protein, putative (DUF1012)","-","-"
"BraA02003146",3.0321753491747,5.95426832555342,24.3603279360996,0.000101968098798777,0.0729350001226163,"BraA02003146","AT5G46600","AT5G46600","aluminum activated malate transporter family protein","-","-"
"BraA05003570",-1.46508958193516,5.02673247856197,24.0862289298807,0.000108386641334316,0.0734841333172831,"BraA05003570","AT3G15430","AT3G15430","Regulator of chromosome condensation (RCC1) family protein","-","-"
"BraA01003138",1.63630128140233,2.94103170966512,23.936746481526,0.000112075444815378,0.0734841333172831,"BraA01003138","AT3G05930","GLP8","germin-like protein 8","-","-"
"BraA05000276",1.17211481610998,7.64058895593309,23.0788572040911,0.000136142273691921,0.0814766201143264,"BraA05000276","AT2G40840","DPE2","disproportionating enzyme 2","-","-"
"BraA08003182",2.33156952382262,4.02465565353202,22.9731789100933,0.000139485181864164,0.0814766201143264,"BraA08003182","AT1G20640","AT1G20640","Plant regulator RWP-RK family protein","YES","-"
"BraA02000863",-2.34754159354186,3.58486385700921,22.8577040910133,0.000143242707464435,0.0814766201143264,"BraA02000863","AT5G18820","Cpn60alpha2","TCP-1/cpn60 chaperonin family protein","-","-"
"BraA05003648",-1.61562205922485,3.58421822898938,22.8055613679034,0.000144976192374246,0.0814766201143264,"BraA05003648","AT3G14720","MPK19","MAP kinase 19","-","-"
"BraA03001437",1.92933669880978,10.1481756628418,22.3630814940007,0.000160662253716839,0.0834641845673045,"BraA03001437","AT5G54770","THI1","thiazole biosynthetic enzyme, chloroplast (ARA6) (THI1) (THI4)","-","-"
"BraA06002476",2.54728752524785,2.8322069843178,22.2787644678111,0.000163860544189682,0.0834641845673045,"BraA06002476","AT3G48550","AT3G48550","SHOOT GRAVITROPISM-like protein","-","-"
"BraA05002420",0.809884130992648,7.02598695702994,21.9812739910132,0.000175723483608711,0.0834641845673045,"BraA05002420","AT1G32160","AT1G32160","beta-casein (DUF760)","-","YES"
"BraA06001326",1.45191983951751,6.42565630704669,21.9248630113015,0.000178079028362071,0.0834641845673045,"BraA06001326","AT1G09800","AT1G09800","Pseudouridine synthase family protein","-","-"
"BraA01003744",1.71564453834081,6.4169271355613,21.9143421101168,0.000178522221642287,0.0834641845673045,"BraA01003744","AT3G18390","EMB1865","CRS1 / YhbY (CRM) domain-containing protein","-","-"
"BraA10000108",-3.05988026576549,4.0427812384688,27.8430965273772,0.000180336951912071,0.0834641845673045,"BraA10000108","AT1G02340","HFR1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","YES"
