"","logFC","logCPM","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"50",1.47244379699428,3.77041360086552,9.79009269564916e-12,3.02149135351996e-09,"BraA01003972","AT3G15510","NAC2","NAC domain containing protein 2","YES","-"
"51",-1.88964158196571,3.1426740004024,2.18788169181647e-11,6.62254958253677e-09,"BraA07002639","AT1G75030","TLP-3","thaumatin-like protein 3","-","-"
"52",1.3634433642654,12.3772523768963,2.83355433477789e-11,8.41512174139698e-09,"BraA07002962","AT1G67740","PSBY","photosystem II BY","-","-"
"53",-1.81359330085695,5.84055687253863,3.18762780228103e-11,9.29134474220433e-09,"BraA10000357","AT1G04980","PDIL2-2","PDI-like 2-2","-","YES"
"54",2.62328196741585,9.16734543025122,3.3624317177017e-11,9.62266822484087e-09,"BraA07002218","AT3G59960","ASHH4","histone-lysine N-methyltransferase ASHH4","-","-"
"55",-4.29549103832286,3.84285955614849,3.57319384643367e-11,1.00432269897975e-08,"BraA07003741","AT1G75030","TLP-3","thaumatin-like protein 3","-","-"
"56",1.03655282688363,6.07643548261624,3.79265836568001e-11,1.0473060118562e-08,"BraA03000421","AT5G09760","AT5G09760","Plant invertase/pectin methylesterase inhibitor superfamily","-","-"
"57",1.0480785235849,5.09428338544764,4.23111697397681e-11,1.14823760638612e-08,"BraA03000618","AT5G13710","SMT1","sterol methyltransferase 1","-","-"
"58",1.23242119146944,5.86899946564262,4.88728825357788e-11,1.30382910358162e-08,"BraA03000381","AT5G08520","AT5G08520","Duplicated homeodomain-like superfamily protein","YES","-"
"59",1.96384836282419,5.77569116329679,5.3882913744787e-11,1.41352843723824e-08,"BraA08002211",NA,NA,NA,NA,NA
"60",1.73222267374223,4.12409246337341,5.87646323886546e-11,1.49616648204681e-08,"BraA02003103","AT4G11320","AT4G11320","Papain family cysteine protease","-","-"
"61",-2.12909248182169,4.16333516937577,5.89341308048934e-11,1.49616648204681e-08,"BraA01002253","AT5G48930","HCT","hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase","-","YES"
"62",1.04610055526802,7.99648151278579,7.62187643468127e-11,1.90425928701402e-08,"BraA03000378","AT5G08450","AT5G08450","zinc finger CCCH domain protein","-","-"
"63",1.46540119745903,3.5126461501864,8.09023629478377e-11,1.98969248874838e-08,"BraA05001513","AT1G06680","PSBP-1","photosystem II subunit P-1","-","-"
"64",1.14338964740692,5.61417616822794,9.47551844558818e-11,2.29453323590089e-08,"BraA01001156","AT4G19420","AT4G19420","Pectinacetylesterase family protein","-","-"
"65",-4.68232580214272,-0.0317732947324744,1.3789539345333e-10,3.2885962014476e-08,"BraA03004240","AT3G21330","AT3G21330","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"66",1.11116280547238,5.57019611746007,1.40665790618867e-10,3.30459633483725e-08,"BraA03000304",NA,NA,NA,NA,NA
"67",-2.69023966915119,3.89531790383527,2.09643836461869e-10,4.78231012450699e-08,"BraA05000507","AT2G43520","TI2","trypsin inhibitor protein 2","-","-"
"68",1.55661367513234,3.65008792387628,2.7817210058221e-10,6.25489837594855e-08,"BraA08002786","AT1G29280","WRKY65","WRKY DNA-binding protein 65","YES","-"
"69",1.08534663979504,4.66963334834692,2.84252586132886e-10,6.30159958553749e-08,"BraA09004990","AT3G56270","AT3G56270","WEB family protein (DUF827)","-","-"
"70",4.86173752744503,0.390499876802076,4.87376968012702e-10,1.06546020507221e-07,"BraA01002310",NA,NA,NA,NA,NA
"71",1.45997840204065,5.31268758286884,5.22743245567102e-10,1.1271203678392e-07,"BraA03000200","AT5G04980","AT5G04980","DNAse I-like superfamily protein","-","-"
"72",-1.29623744288506,8.11177018039437,6.68591252188307e-10,1.42211166343837e-07,"BraA03005054","AT4G17090","CT-BMY","chloroplast beta-amylase","-","YES"
"73",1.55513789935489,3.07697136579533,7.19369233861164e-10,1.50971623212996e-07,"BraA03000160",NA,NA,NA,NA,NA
"74",1.38695040149285,4.72357292284776,7.52709003596948e-10,1.55889996271263e-07,"BraA09005802","AT1G57820","VIM1","Zinc finger (C3HC4-type RING finger) family protein","-","-"
"75",-1.87351546217355,6.42900630562236,1.18126544486244e-09,2.38373309001728e-07,"BraA10001086","AT5G55410","AT5G55410","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-"
"76",1.1504438188234,4.78616487172693,1.20635229198571e-09,2.40354241466521e-07,"BraA06003560","AT5G23870","AT5G23870","Pectinacetylesterase family protein","-","-"
"77",1.92460576265799,3.19077582431185,1.25680363904616e-09,2.47276115982332e-07,"BraA03000025","AT5G01610","AT5G01610","hypothetical protein (Protein of unknown function, DUF538)","-","-"
"78",-1.44610634775117,2.87163991508895,1.49750074648244e-09,2.9099582406955e-07,"BraA01003091","AT1G60960","IRT3","iron regulated transporter 3","-","-"
"79",1.51757929321914,2.81174913179193,1.64277897181484e-09,3.15333427028849e-07,"BraA06000306","AT5G44310","AT5G44310","Late embryogenesis abundant protein (LEA) family protein","-","-"
"80",1.06835550143235,7.19292982890251,1.70078102148655e-09,3.22533653954196e-07,"BraA03000404",NA,NA,NA,NA,NA
"81",1.20698029406275,5.95279768249447,1.7577920401941e-09,3.25501726031238e-07,"BraA06001592",NA,NA,NA,NA,NA
"82",-1.25104211180448,6.87526208456279,1.85131736929475e-09,3.34939487272406e-07,"BraA06003711","AT5G25460","DGR2","transmembrane protein, putative (Protein of unknown function, DUF642)","-","-"
"83",1.07099857593736,4.4394883679099,2.12636170937702e-09,3.80328787563571e-07,"BraA05003243","AT3G58970","MGT6","magnesium transporter 6","-","-"
"84",-2.80994404727626,2.09548647119684,2.34028703213649e-09,4.13888965009307e-07,"BraA06002134","AT1G19670","CLH1","chlorophyllase 1","-","-"
"85",1.27980290332143,6.47479421020148,2.42813513163117e-09,4.22403582859363e-07,"BraA03000246","AT5G06110","AT5G06110","DnaJ and myb-like DNA-binding domain-containing protein","YES","-"
"86",2.51249765506713,5.8731134260575,2.66289118711479e-09,4.55585948752031e-07,"BraA01000675","AT1G77520","AT1G77520","O-methyltransferase family protein","-","-"
"87",1.35235046292197,4.94549249081374,2.78008042870817e-09,4.70521139224372e-07,"BraA07002321","AT3G62150","ABCB21","P-glycoprotein 21","-","-"
"88",1.5670311494254,5.97702180416882,2.87795500116293e-09,4.81904379981964e-07,"BraA07002491","AT1G78820","AT1G78820","D-mannose binding lectin protein with Apple-like carbohydrate-binding domain-containing protein","-","-"
"89",-4.41363748765843,0.480347721514875,3.10083287929333e-09,5.13759047579758e-07,"BraA01000203","AT4G37150","MES9","methyl esterase 9","-","-"
"90",-1.23604242052094,7.95241231784497,3.44849588556682e-09,5.59580672565173e-07,"BraA06000871","AT1G52030","MBP2","myrosinase-binding protein 2","-","-"
"91",-2.26695859013107,1.54294618778631,3.98506893803989e-09,6.40050868211713e-07,"BraA02002460","AT1G75240","HB33","homeobox protein 33","YES","YES"
"92",-3.90012833274572,-0.138440675839588,4.16608538272097e-09,6.56175458166883e-07,"BraA02001060","AT5G22500","FAR1","fatty acid reductase 1","-","-"
"93",2.40367097197504,3.87942783370105,4.16884026789633e-09,6.56175458166883e-07,"BraA03005378","AT4G22690","CYP706A1","cytochrome P450, family 706, subfamily A, polypeptide 1","-","-"
"94",2.58619995882199,5.89250468768599,4.26172555008039e-09,6.62064777310515e-07,"BraA01000296","AT4G35770","SEN1","Rhodanese/Cell cycle control phosphatase superfamily protein","-","YES"
"95",2.79571997109827,3.99696528602814,4.29038165728542e-09,6.62064777310515e-07,"BraA03004939","AT4G15680","AT4G15680","Thioredoxin superfamily protein","-","-"
"96",1.50029250849608,4.01588941873125,6.00123902524169e-09,8.91127379785889e-07,"BraA08003154","AT1G21100","IGMT1","O-methyltransferase family protein","-","-"
"97",-1.13257052833594,5.88107360652117,7.28026540969042e-09,1.06103127359747e-06,"BraA05004336","AT3G06510","SFR2","Glycosyl hydrolase superfamily protein","-","-"
"98",1.56506477956161,3.43980403110563,7.84277859131465e-09,1.1325260094247e-06,"BraA03001712","AT2G30520","RPT2","Phototropic-responsive NPH3 family protein","-","-"
"99",1.60772246287025,7.13173784700463,1.06899917890478e-08,1.51586009693345e-06,"BraA06002227","AT1G20620","CAT3","catalase 3","-","YES"
"100",4.74366297573969,-0.639464100865135,1.11948954702915e-08,1.57328263127132e-06,"BraA03005500","AT4G24040","TRE1","trehalase 1","-","-"
"101",-6.6691325383098,-1.03379595469909,1.31295421788509e-08,1.81279819206239e-06,"BraA03005048","AT4G17030","EXLB1","expansin-like B1","-","YES"
"102",-3.61431906321071,2.47813039785596,1.44434991613934e-08,1.97687545043768e-06,"BraA07003776","AT1G75450","CKX5","cytokinin oxidase 5","-","YES"
"103",1.08628570240612,5.93037767722218,1.45844170288954e-08,1.97895451754149e-06,"BraA10003000","AT5G04220","SYTC","Calcium-dependent lipid-binding (CaLB domain) family protein","-","-"
"104",1.05154525201796,4.18139719560824,1.56152128195382e-08,2.10071324597891e-06,"BraA03000016","AT5G01720","AT5G01720","RNI-like superfamily protein","-","-"
"105",-2.18467452328124,2.79641878936207,1.93790870734695e-08,2.56325067677655e-06,"BraA02002842","AT1G80130","AT1G80130","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"106",1.78391964383866,5.93617527084655,2.07343992360369e-08,2.69718548739852e-06,"BraA03001331","AT5G56870","BGAL4","beta-galactosidase 4","-","-"
"107",-1.64180747668838,4.48174943736426,2.30400585854201e-08,2.97254526339764e-06,"BraA03001901","AT2G34360","AT2G34360","MATE efflux family protein","-","-"
"108",-1.04532496036493,5.73888714642201,2.93551899224451e-08,3.72621523692972e-06,"BraA06004957","AT4G39330","CAD9","cinnamyl alcohol dehydrogenase 9","-","-"
"109",1.68470010018838,4.77246030333705,3.15893327590998e-08,3.97772878102584e-06,"BraA07000829","AT3G23930","AT3G23930","troponin T, skeletal protein","-","-"
"110",1.77752766705199,2.94897338635942,3.74317835044808e-08,4.60293962781662e-06,"BraA03001473","AT5G54300","AT5G54300","cotton fiber-like protein (DUF761)","-","-"
"111",1.11670380974442,6.25283092266825,4.39775865180158e-08,5.32467085995053e-06,"BraA03005512","AT4G24230","ACBP3","acyl-CoA-binding domain 3","-","-"
"112",-1.57505316249565,3.37238592301534,4.61397701482428e-08,5.46045099348377e-06,"BraA10003068","AT5G03230","AT5G03230","senescence regulator (Protein of unknown function, DUF584)","-","-"
"113",1.2073807076011,6.12275465668042,4.81281068682972e-08,5.64839527912189e-06,"BraA03000245","AT5G06110","AT5G06110","DnaJ and myb-like DNA-binding domain-containing protein","YES","-"
"114",1.24989663391737,5.66940931032146,4.84455757739171e-08,5.64839527912189e-06,"BraA10002980","AT5G04380","AT5G04380","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"115",-1.00423330441801,5.03392495244467,4.91291843735519e-08,5.67349701269673e-06,"BraA09000270","AT4G03400","DFL2","Auxin-responsive GH3 family protein","-","-"
"116",-1.35301607693306,7.30360781420519,5.13564563434651e-08,5.85761320903e-06,"BraA06002115","AT1G19450","AT1G19450","Major facilitator superfamily protein","-","-"
"117",1.30998951669232,5.25184252474401,5.34755754833807e-08,6.0554356698447e-06,"BraA04001203","AT5G38865","#N/A","#N/A","-","-"
"118",1.20801584001866,5.39869167631231,5.94729123849086e-08,6.68645457813187e-06,"BraA03000328","AT5G07740","AT5G07740","actin binding protein","-","-"
"119",-1.12517329649593,4.4645404080289,8.11998990076275e-08,8.93766720545494e-06,"BraA04000325","AT3G57800","AT3G57800","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"120",-1.92168628654489,2.5562539364954,9.35271662831544e-08,1.01525351537714e-05,"BraA09005327","AT3G60390","HAT3","homeobox-leucine zipper protein 3","YES","YES"
"121",1.03868372642828,4.77309226072416,1.08628927743278e-07,1.17110912512274e-05,"BraA03000172","AT5G04490","VTE5","phytol kinase 1 VTE5","-","-"
"122",-2.85813528773639,1.29232695614061,1.2918886393177e-07,1.3832875634599e-05,"BraA05004259","AT3G07390","AIR12","auxin-induced in root cultures-like protein","-","-"
"123",1.00828638559187,5.44525342996586,1.37911869537225e-07,1.46671136926752e-05,"BraA08003084","AT1G22490","AT1G22490","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"124",-2.38970541594982,5.99270407923919,1.41845394907175e-07,1.49842048042881e-05,"BraA03004408","AT3G25180","CYP82G1","cytochrome P450, family 82, subfamily G, polypeptide 1","-","-"
"125",1.63540174192708,6.17244247941298,1.42806952632763e-07,1.49852095629313e-05,"BraA06004390","AT2G03980","AT2G03980","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"126",-4.28833604910461,-0.201101526052292,1.55165275374124e-07,1.61741816846934e-05,"BraA04000504","AT3G55240","AT3G55240","Plant protein 1589 of unknown function","-","-"
"127",2.55864773722887,4.68629941177567,2.0597233814044e-07,2.11895725642518e-05,"BraA04001553","AT2G21650","MEE3","Homeodomain-like superfamily protein","-","-"
"128",1.56910194244093,2.82645608065749,2.21328923884837e-07,2.23610687016024e-05,"BraA05001046","AT2G36026","AT2G36026","Ovate family protein","-","-"
"129",1.63829201627622,2.8885041903921,2.21621773662641e-07,2.23610687016024e-05,"BraA07002837","AT1G70260","UMAMIT36","nodulin MtN21 /EamA-like transporter family protein","-","-"
"130",-1.38895070920637,2.64647149593549,2.29839493072031e-07,2.30425071398329e-05,"BraA01001689","AT4G25260","AT4G25260","Plant invertase/pectin methylesterase inhibitor superfamily protein","-","-"
"131",-1.69486319388524,3.89440726907253,2.51576457731021e-07,2.44432928684338e-05,"BraA03002147","AT2G38750","ANNAT4","annexin 4","-","-"
"132",1.05427663838515,3.92940901846531,2.56416491978941e-07,2.47607091027517e-05,"BraA10001688","AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-"
"133",1.41451300658243,4.24650000428237,2.87593870812183e-07,2.76019971133156e-05,"BraA03000630","AT5G13880","AT5G13880","cotton fiber protein","-","-"
"134",1.4392105175523,4.40910676022079,2.96706643887533e-07,2.83040156047865e-05,"BraA05000998","AT2G36970","AT2G36970","UDP-Glycosyltransferase superfamily protein","-","-"
"135",-1.58533991357825,3.01150006247013,3.04479657183024e-07,2.8870540988318e-05,"BraA01002884","AT1G56580","SVB","plant/protein (Protein of unknown function, DUF538)","-","-"
"136",2.48180407754782,3.2996804798,3.10727570087893e-07,2.92737781853583e-05,"BraA02002123","AT1G69840","AT1G69840","SPFH/Band 7/PHB domain-containing membrane-associated protein family","-","-"
"137",-1.4791020664807,3.22641255738331,3.12452016209669e-07,2.92737781853583e-05,"BraA10001955","AT5G18030","AT5G18030","SAUR-like auxin-responsive protein family","-","YES"
"138",1.01581829796879,4.416175511489,3.15586119408982e-07,2.93924586952508e-05,"BraA06001733",NA,NA,NA,NA,NA
"139",-2.93957704905131,0.764263839279862,3.25291539097717e-07,3.01181695611651e-05,"BraA10000910","AT5G53200","TRY","Homeodomain-like superfamily protein","YES","YES"
"140",-1.50869051356803,2.34744969672908,3.44895289391027e-07,3.15619293896207e-05,"BraA04002151","AT2G29460","GSTU4","glutathione S-transferase tau 4","-","-"
"141",-3.3178244069249,1.27069310020268,3.64198805739176e-07,3.31357757360383e-05,"BraA01000624","AT4G32280","IAA29","indole-3-acetic acid inducible 29","-","YES"
"142",-1.74323289198569,4.70672027141604,3.73954708800364e-07,3.38278569914812e-05,"BraA03002404","AT2G43570","CHI","chitinase","-","YES"
"143",-1.31423120176632,3.69359319059141,3.84344391945819e-07,3.45690327384411e-05,"BraA10002815","AT5G07990","TT7","Cytochrome P450 superfamily protein","-","-"
"144",1.30735231750788,7.25564117133091,3.89966528269048e-07,3.48754156531524e-05,"BraA03000248","AT2G47990","SWA1","transducin family protein / WD-40 repeat family protein","-","-"
"145",-1.4911716073265,2.94616057013937,4.84454810246253e-07,4.30808966851753e-05,"BraA02000949","AT5G20190","AT5G20190","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"146",-2.08656219549934,6.02385560884004,5.10036893351546e-07,4.48490541975046e-05,"BraA03002351","AT2G42530","COR15B","cold regulated 15b","-","YES"
"147",1.14287245408498,5.70807744305962,5.16490456380864e-07,4.51642210190822e-05,"BraA08003080","AT1G22570","AT1G22570","Major facilitator superfamily protein","-","-"
"148",1.08371699658991,3.35957973523238,5.42738552687483e-07,4.69379385675878e-05,"BraA06001292","AT1G09470","AT1G09470","myosin heavy chain, cardiac protein","-","-"
"149",1.01591966340279,3.90342914389832,6.97730316367727e-07,5.96862781501523e-05,"BraA01000022","AT4G38950","AT4G38950","ATP binding microtubule motor family protein","-","-"
"150",-1.09249320803851,4.04387789267624,7.57172821939036e-07,6.42237558022953e-05,"BraA05001365","AT2G32440","KAO2","ent-kaurenoic acid hydroxylase 2","-","-"
"151",-3.60573468722269,1.8127080177191,7.58933836037289e-07,6.42237558022953e-05,"BraA03004409","AT3G25190","AT3G25190","Vacuolar iron transporter (VIT) family protein","-","-"
"152",2.06911032646801,2.93751392134247,8.14748021583118e-07,6.82134779772249e-05,"BraA09002755","AT5G49690","AT5G49690","UDP-Glycosyltransferase superfamily protein","-","-"
"153",-1.05545733823636,3.2776459186219,1.31206279450802e-06,0.000106452929822455,"BraA01004729","AT3G02570","MEE31","Mannose-6-phosphate isomerase, type I","-","-"
"154",2.20711171383005,2.35931301580549,1.32636547315292e-06,0.000107061500243215,"BraA05003822",NA,NA,NA,NA,NA
"155",1.37727613164249,4.5928862705775,1.78083932457012e-06,0.000140152054843669,"BraA08003146","AT1G21230","WAK5","wall associated kinase 5","-","-"
"156",1.03187562185609,5.0924541212992,1.99053389401947e-06,0.000154339918679145,"BraA02003142","AT5G38250","AT5G38250","Protein kinase family protein","-","-"
"157",1.46438500210631,3.42186108058878,2.14749323018429e-06,0.000164885577771223,"BraA02001153","AT5G59850","AT5G59850","Ribosomal protein S8 family protein","-","-"
"158",-1.8995353899363,7.42620821167952,2.18340029553508e-06,0.000166828741027777,"BraA02001685",NA,NA,NA,NA,NA
"159",-1.34783647965772,2.22781498464431,2.22608277057628e-06,0.000169065908637975,"BraA10001326","AT5G57780","P1R1","transcription factor","-","YES"
"160",-1.99684376145717,3.52239954439088,2.23416194388175e-06,0.000169065908637975,"BraSca000802","AT3G05640","AT3G05640","Protein phosphatase 2C family protein","-","-"
"161",1.58537384418868,3.10894536020467,2.29524409033586e-06,0.000172857138669313,"BraA03000256","AT5G06270","AT5G06270","hypothetical protein","-","-"
"162",-1.18346433186285,3.82374263511218,2.31543428331303e-06,0.000173547312473081,"BraA09006826","AT1G05200","GLR3.4","glutamate receptor 3.4","-","-"
"163",1.2035459067412,3.09505378872442,2.34436107145485e-06,0.000174882669500945,"BraA09005752","AT2G23200","AT2G23200","Protein kinase superfamily protein","-","-"
"164",-1.30171598087485,3.56229378919877,2.42681771385186e-06,0.000180179768000133,"BraA09001021","AT5G66460","MAN7","Glycosyl hydrolase superfamily protein","-","-"
"165",-2.24714622598614,1.5668063540371,2.4443360630771e-06,0.000180628402032082,"BraA01001344","AT4G21895","AT4G21895","DNA binding protein","-","-"
"166",-2.99023358074782,-0.499172570761138,2.62700111876459e-06,0.000193219614996984,"BraA02003347","AT2G01520","MLP328","MLP-like protein 328","-","-"
"167",1.22342532645729,3.13660216903593,2.79933654917364e-06,0.000203855822864396,"BraA03002253","AT2G40330","PYL6","PYR1-like 6","-","-"
