"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA08001624",-3.04301237383733,6.86200702077317,179.249771806761,6.73121158583187e-11,3.74379047211991e-09,FALSE,"BraA08001624","AT4G35250","HCF244","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA10000920",-3.64903427799698,8.52894978049528,175.789590508323,7.91924480191997e-11,4.06022518508861e-09,FALSE,"BraA10000920","AT5G53490","AT5G53490","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA02002431",-3.17424652963513,10.1879307382319,174.214096055868,8.53582373853759e-11,4.27649479175943e-09,FALSE,"BraA02002431","AT1G74470","AT1G74470","Pyridine nucleotide-disulfide oxidoreductase family protein","-","-"
"BraA04002013",-3.04171848223098,4.254631140443,171.977374888609,9.50465382993471e-11,4.61780176140836e-09,FALSE,"BraA04002013","AT2G27820","PD1","prephenate dehydratase 1","-","-"
"BraA04002017",-4.03054664215159,5.31795652953548,171.905351024133,9.53781593664659e-11,4.61780176140836e-09,FALSE,"BraA04002017","AT2G27920","SCPL51","serine carboxypeptidase-like 51","-","-"
"BraA10001035",-3.93342768431741,11.4852033329219,170.898859770331,1.00149220923448e-10,4.7913335481309e-09,FALSE,"BraA10001035","AT5G54770","THI1","thiazole biosynthetic enzyme, chloroplast (ARA6) (THI1) (THI4)","-","-"
"BraA09000731",-3.08558097348208,4.98597614683704,167.059167466172,1.20941104895708e-10,5.40799145187056e-09,FALSE,"BraA09000731","AT5G61060","HDA05","histone deacetylase 5","-","-"
"BraA05000982",-3.21134406697404,8.30473615051403,165.968280806047,1.27691321361793e-10,5.61413798389561e-09,FALSE,"BraA05000982","AT2G37220","AT2G37220","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA03005154",-3.03137092098788,5.33289756295296,162.963805546592,1.48545129251877e-10,6.20864632493779e-09,FALSE,"BraA03005154","AT4G18520","AT4G18520","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA09004941",-3.06841407763475,9.02501938291915,162.695416790406,1.50584514882753e-10,6.23736911645931e-09,FALSE,"BraA09004941","AT3G55800","SBPASE","sedoheptulose-bisphosphatase","-","YES"
"BraA01001958",-3.69862026828876,7.2413330451897,160.964040676652,1.64511442534056e-10,6.63951309098983e-09,FALSE,"BraA01001958","AT4G27700","AT4G27700","Rhodanese/Cell cycle control phosphatase superfamily protein","-","-"
"BraA06000947",-3.01669908884965,5.87826704344152,160.880103692492,1.65222039958556e-10,6.65113787454647e-09,FALSE,"BraA06000947","AT1G50900","GDC1","Ankyrin repeat family protein","-","YES"
"BraA04001060",-3.11496180621009,9.71672316165303,160.08572665154,1.72118322292625e-10,6.83821569742662e-09,FALSE,"BraA04001060","AT5G36790","AT5G36790","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA10000296",-3.20542167949587,6.72665213471908,155.497607313141,2.18767296114535e-10,8.06527608387261e-09,FALSE,"BraA10000296","AT1G04420","AT1G04420","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA03000835",-4.14424391529099,5.69517260308448,155.279354587358,2.21312359919228e-10,8.12508360311625e-09,FALSE,"BraA03000835","AT5G17230","PSY","PHYTOENE SYNTHASE","-","-"
"BraA04000191",-3.23372161151666,6.05529120542699,154.0003105628,2.36903959297037e-10,8.48357835622925e-09,FALSE,"BraA04000191","AT3G60370","AT3G60370","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA10001563",-3.01809787499858,5.8554953906434,150.480943767564,2.86471349621682e-10,9.8882873750993e-09,FALSE,"BraA10001563","AT5G60540","PDX2","pyridoxine biosynthesis 2","-","YES"
"BraA02001207",-3.35702282900105,3.68622111423206,149.371654540882,3.04401577031634e-10,1.01725707483608e-08,FALSE,"BraA02001207","AT5G59030","COPT1","copper transporter 1","-","-"
"BraA06003902",-3.08137133139243,8.12213799556547,147.375016438627,3.39898072666141e-10,1.10082215303808e-08,FALSE,"BraA06003902","AT5G28840","GME","GDP-D-mannose 3',5'-epimerase","-","-"
"BraA03000427",-3.45292619908259,5.84183147586388,147.182759181804,3.43551481158812e-10,1.105828284957e-08,FALSE,"BraA03000427","AT5G09870","CESA5","cellulose synthase 5","-","-"
"BraA06000226",-3.15170602583701,5.15671472399305,145.91992182256,3.68659749499426e-10,1.16990009216148e-08,FALSE,"BraA06000226","AT5G45480","AT5G45480","transmembrane protein, putative (DUF594)","-","-"
"BraA09002520",-3.59390508784811,7.18727604554047,144.76644130893,3.93382287514853e-10,1.22553401957732e-08,FALSE,"BraA09002520","AT2G03280","AT2G03280","O-fucosyltransferase family protein","-","-"
"BraA03002020",-3.73150948481198,3.02144710980073,144.612052919232,3.96828643873213e-10,1.22954386900874e-08,FALSE,"BraA03002020","AT2G36870","XTH32","xyloglucan endotransglucosylase/hydrolase 32","-","-"
"BraA06001208",-3.30267118627469,8.6315259167345,143.583620484916,4.20658974361555e-10,1.27898660527524e-08,FALSE,"BraA06001208","AT1G08380","PSAO","photosystem I subunit O","-","YES"
"BraA02004542",-3.06331445852789,9.82636789747028,142.579465718523,4.45467699813446e-10,1.33301551236951e-08,FALSE,"BraA02004542","AT5G66570","PSBO1","PS II oxygen-evolving complex 1","-","YES"
"BraA02001655",-3.29234444190971,5.1148159191537,142.257467813444,4.53763387316507e-10,1.35269615840186e-08,FALSE,"BraA02001655","AT5G52780","AT5G52780","transmembrane protein, putative (DUF3464)","-","-"
"BraA05003505",-3.33515493747096,9.12468498793236,141.528155969101,4.73193840086527e-10,1.39225212609472e-08,FALSE,"BraA05003505","AT3G16140","PSAH-1","photosystem I subunit H-1","-","-"
"BraA01000944",-3.03500035436729,4.7065081625351,141.441908145249,4.75552061748845e-10,1.39407927193531e-08,FALSE,"BraA01000944","AT4G28730","GrxC5","Glutaredoxin family protein","-","-"
"BraA04001272",-3.180502781175,6.09992867849028,136.786921981881,6.24452445535242e-10,1.67560753092738e-08,FALSE,"BraA04001272","AT5G39530","AT5G39530","hypothetical protein (DUF1997)","-","-"
"BraA10003140",-3.66640140279875,7.65978548059705,136.159813130589,6.48200540866206e-10,1.72342508669495e-08,FALSE,"BraA10003140","AT5G02160","AT5G02160","transmembrane protein","-","YES"
"BraA09005047",-3.18163577929497,5.87316461323304,136.088640506046,6.50958502600747e-10,1.72594537853433e-08,FALSE,"BraA09005047","AT3G56910","PSRP5","plastid-specific 50S ribosomal protein 5","-","-"
"BraA03005832",-3.23862666764423,6.53113854245855,134.573573973484,7.12868702950249e-10,1.82151840656443e-08,FALSE,"BraA03005832","AT3G24430","HCF101","ATP binding protein","-","YES"
"BraA06003172",-3.44918928057459,9.41579882787991,133.525844563403,7.59497242964045e-10,1.88854448724393e-08,FALSE,"BraA06003172","AT5G64040","PSAN","photosystem I reaction center subunit PSI-N, chloroplast, putative / PSI-N, putative (PSAN)","-","-"
"BraA09002136",-4.22721415325128,4.30766466193756,133.395928809004,7.65511147004645e-10,1.89750322107923e-08,FALSE,"BraA09002136","AT4G13440","AT4G13440","Calcium-binding EF-hand family protein","-","-"
"BraA09005555",-3.95065123554893,4.24087825236929,133.076878413441,7.80505660066864e-10,1.9239334335377e-08,FALSE,"BraA09005555","AT3G63250","HMT2","homocysteine methyltransferase 2","-","-"
"BraA10000786",-3.51395784306622,7.48621207269863,131.674562517357,8.50388962646561e-10,2.03421311125484e-08,FALSE,"BraA10000786","AT5G51820","PGM","phosphoglucomutase","-","YES"
"BraA09003607",-3.37897163091682,10.1175869116691,131.599619648269,8.54314445765292e-10,2.03579825330526e-08,FALSE,"BraA09003607","AT1G31330","PSAF","photosystem I subunit F","-","YES"
"BraA10001524",-3.35660648573972,5.36347517577115,131.587868370326,8.54931795066567e-10,2.03579825330526e-08,FALSE,"BraA10001524","AT5G60100","PRR3","pseudo-response regulator 3","-","YES"
"BraA08003182",-3.75387538237646,4.01754645840688,131.321620849068,8.69052503572865e-10,2.06629704021705e-08,FALSE,"BraA08003182","AT1G20640","AT1G20640","Plant regulator RWP-RK family protein","YES","-"
"BraA10002843",-3.62567367396379,5.80205802571928,129.816992301743,9.538790541659e-10,2.20794945773107e-08,FALSE,"BraA10002843","AT5G08280","HEMC","hydroxymethylbilane synthase","-","YES"
"BraA06004330",-3.97910797083696,4.2285157886522,128.588530636631,1.02997081897542e-09,2.33598569029872e-08,FALSE,"BraA06004330","AT3G26220","CYP71B3","cytochrome P450, family 71, subfamily B, polypeptide 3","-","-"
"BraA09003062",-3.47161095567327,5.45589713521878,128.096843196165,1.06229359839873e-09,2.39548728349513e-08,FALSE,"BraA09003062","AT4G04330","RbcX1","Chaperonin-like RbcX protein","-","-"
"BraA01001445",-3.18053752371255,8.79808634774493,127.435122835233,1.10758432083603e-09,2.46257204805752e-08,FALSE,"BraA01001445","AT4G22890","PGR5-LIKE A","PGR5-LIKE A","-","-"
"BraA04002850",-3.73375837385328,13.3565146550004,127.003866526456,1.13825259922209e-09,2.51984471332711e-08,FALSE,"BraA04002850","AT2G39730","RCA","rubisco activase","-","YES"
"BraA08001520",-3.07886150237687,6.52437878196849,126.848280046491,1.14954723518581e-09,2.53415594983538e-08,FALSE,"BraA08001520","AT5G53420","AT5G53420","CCT motif family protein","-","-"
"BraA07001497",-3.46747341707337,8.33729674266503,126.278931232294,1.1919510596176e-09,2.5949727429978e-08,FALSE,"BraA07001497","AT1G21500","AT1G21500","hypothetical protein","-","-"
"BraA09003275",-3.0016568305883,3.40308657961777,123.947469656251,1.38463978635594e-09,2.89432008462716e-08,FALSE,"BraA09003275","AT3G01660","AT3G01660","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA09004765",-3.05759548823295,4.77590354421942,123.650851586095,1.41154049065583e-09,2.92722626125465e-08,FALSE,"BraA09004765","AT3G53800","Fes1B","Fes1B","-","-"
"BraA05004709",-3.39943987245684,6.1025126470246,123.271687650643,1.446775296141e-09,2.98456660042717e-08,FALSE,"BraA05004709","AT3G01440","PnsL3","PsbQ-like 1","-","-"
"BraA05001521",-3.00482389184273,10.127030111115,123.153174099095,1.45798778858788e-09,2.99591746636725e-08,FALSE,"BraA05001521","AT2G30570","PSBW","photosystem II reaction center W","-","-"
"BraA02000026",-3.77588627933445,7.94355063924961,122.841366928725,1.48795088892066e-09,3.04555877654242e-08,FALSE,"BraA02000026","AT2G04660","APC2","anaphase-promoting complex/cyclosome 2","-","YES"
"BraA03001316",-3.32848244566192,6.81347520365529,122.178592787932,1.55393594406809e-09,3.13978841587057e-08,FALSE,"BraA03001316","AT5G57040","AT5G57040","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA09001727",-3.23259065435487,10.4187101618275,119.880712579626,1.8091290219499e-09,3.49824211369674e-08,FALSE,"BraA09001727","AT1G61520","LHCA3","PSI type III chlorophyll a/b-binding protein","-","-"
"BraA05001598",-3.90597581952432,9.1550593695937,119.299318691977,1.88084566371169e-09,3.5971458987633e-08,FALSE,"BraA05001598","AT2G29630","THIC","thiaminC","-","-"
"BraA09006050",-3.60199334017283,4.85719255647709,119.206698822515,1.89255919837594e-09,3.61515555612104e-08,FALSE,"BraA09006050","AT1G18620","TRM3","LONGIFOLIA protein","-","YES"
"BraA10003022",-3.02520417373215,7.43810225612617,116.066947632871,2.34181623406064e-09,4.15868324416615e-08,FALSE,"BraA10003022","AT5G03940","CPSRP54","chloroplast signal recognition particle 54 kDa subunit","-","-"
"BraA09001831",-3.22089804884699,5.81914355479272,115.643810829268,2.41093599656639e-09,4.2542749535824e-08,FALSE,"BraA09001831","AT1G60000","AT1G60000","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA02000880",-4.24261362982821,6.78327631310801,113.145448552754,2.86817415657794e-09,4.8129063139165e-08,FALSE,"BraA02000880","AT5G19190","AT5G19190","hypothetical protein","-","-"
"BraA05000723",-3.1492805318895,7.67101110170633,112.982992090733,2.9010797548535e-09,4.86293880100044e-08,FALSE,"BraA05000723","AT2G46100","AT2G46100","Nuclear transport factor 2 (NTF2) family protein","-","-"
"BraA03003763",-3.5710814822083,5.38586068137045,112.067263962562,3.09457661971797e-09,5.10572704343406e-08,FALSE,"BraA03003763","AT3G11945","HST","homogentisate prenyltransferase","-","-"
"BraA01001784",-3.42559188083407,4.71831367038403,111.896038291073,3.13232335096282e-09,5.15719346696179e-08,FALSE,"BraA01001784","AT4G26130","AT4G26130","cotton fiber protein","-","-"
"BraA05003123",-3.08751011936509,2.51927648412936,111.823717806853,3.14841961269227e-09,5.1782784434458e-08,FALSE,"BraA05003123","AT2G44220","AT2G44220","NEP-interacting protein (DUF239)","-","-"
"BraA08003076",-3.3847300764444,7.68158360757989,107.775029877971,4.21448684363454e-09,6.52271611787686e-08,FALSE,"BraA08003076","AT1G22740","RABG3B","RAB GTPase homolog G3B","-","-"
"BraA03004443",-3.01665752477216,3.47557001460534,106.858948161844,4.5078670289664e-09,6.85873512155328e-08,FALSE,"BraA03004443","AT2G04850","AT2G04850","Auxin-responsive family protein","-","-"
"BraA09003910",-3.01991514870699,3.30912938726431,104.429804067293,5.40166755942267e-09,7.88703593555777e-08,FALSE,"BraA09003910","AT1G28110","SCPL45","serine carboxypeptidase-like 45","-","-"
"BraSca000955",-4.2187769595123,4.60753901438892,103.626629776846,5.7391512566984e-09,8.25724321576169e-08,FALSE,"BraSca000955","AT4G19810","ChiC","Glycosyl hydrolase family protein with chitinase insertion domain-containing protein","-","-"
"BraA03000615",-3.60369916711486,10.2143176039661,102.609569874449,6.20053025631469e-09,8.75303553671689e-08,FALSE,"BraA03000615","AT5G13630","GUN5","magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)","-","-"
"BraA02000280",-3.22079919697088,6.03650104530966,102.496764217515,6.25418892324776e-09,8.79073105191454e-08,FALSE,"BraA02000280","AT5G08280","HEMC","hydroxymethylbilane synthase","-","YES"
"BraA09004782",-3.49389471036602,10.5679826137441,101.10026465123,6.96293596556467e-09,9.51535891324885e-08,FALSE,"BraA09004782","AT3G54050","HCEF1","high cyclic electron flow 1","-","-"
"BraA07002052",-3.1529581909424,9.76175610731929,100.377483019732,7.36442510632449e-09,9.83172613855365e-08,FALSE,"BraA07002052","AT3G56940","CRD1","dicarboxylate diiron protein, putative (Crd1)","-","-"
"BraA05003083",-3.11262492111199,4.3938607847669,100.365805388101,7.37111916078259e-09,9.83232335514559e-08,FALSE,"BraA05003083","AT3G19620","AT3G19620","Glycosyl hydrolase family protein","-","-"
"BraA08003838",-3.57324682451361,9.51424337942422,99.7521200659109,7.73258995284935e-09,1.02226382372998e-07,FALSE,"BraA08003838","AT1G06680","PSBP-1","photosystem II subunit P-1","-","-"
"BraA02002473",-3.832169951948,7.45748121175903,99.2396812401249,8.0495229598343e-09,1.05144806130948e-07,FALSE,"BraA02002473","AT1G75460","AT1G75460","ATP-dependent protease La (LON) domain protein","-","-"
"BraA05000945",-3.14395527475896,3.56186338343964,98.2589860258449,8.69704352956969e-09,1.12052213225145e-07,FALSE,"BraA05000945","AT2G37660","AT2G37660","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA10001452",-3.06673908750898,4.55331956464693,97.5986669004677,9.16552672381992e-09,1.15968963531291e-07,FALSE,"BraA10001452","AT5G59080","AT5G59080","hypothetical protein","-","-"
"BraA03005913",-3.92408136781116,5.15820413312012,97.5092022697801,9.23112625632531e-09,1.16507547402527e-07,FALSE,"BraA03005913","AT4G29905","AT4G29905","hypothetical protein","-","-"
"BraA04001468",-3.20455119740432,4.01528462655117,97.5002740785241,9.23770134424101e-09,1.16507547402527e-07,FALSE,"BraA04001468","AT5G39210","CRR7","chlororespiratory reduction 7","-","-"
"BraA09006187",-3.94433699353856,9.18552633397572,97.2192276645151,9.44735528392376e-09,1.18487149138614e-07,FALSE,"BraA09006187","AT1G15820","LHCB6","light harvesting complex photosystem II subunit 6","-","YES"
"BraA06000855",-3.46728478531308,6.21867491054976,96.5126144417584,9.99817985928945e-09,1.23816955928573e-07,FALSE,"BraA06000855","AT1G52220","AT1G52220","CURVATURE THYLAKOID protein","-","-"
"BraA02001859",-3.25911328781697,4.1608653973586,95.9406544595137,1.04701801271236e-08,1.27653474206758e-07,FALSE,"BraA02001859","AT1G66190","AT1G66190","hypothetical protein","-","-"
"BraA03000197",-4.73238390345638,6.94910040014724,93.9022259531343,1.23647405469191e-08,1.44892998326735e-07,FALSE,"BraA03000197","AT5G04950","NAS1","nicotianamine synthase 1","-","-"
"BraA09001425",-3.20713986766715,6.02948190319931,93.1604526410959,1.31461659735093e-08,1.51924120721759e-07,FALSE,"BraA09001425","AT1G64680","AT1G64680","beta-carotene isomerase D27","-","-"
"BraA09000117",-4.50078522467625,8.57113480966439,92.0806581078772,1.43834447017157e-08,1.63109091934441e-07,FALSE,"BraA09000117","AT4G00780","AT4G00780","TRAF-like family protein","-","-"
"BraA08000335",-3.18144541018242,8.44293590055056,91.3500353081829,1.52937683392579e-08,1.71945652614228e-07,FALSE,"BraA08000335","AT3G19320","AT3G19320","Leucine-rich repeat (LRR) family protein","-","-"
"BraA07002768",-3.11895363400794,5.44829807137255,90.9883958464492,1.57678646409993e-08,1.75769255983944e-07,FALSE,"BraA07002768","AT1G72030","AT1G72030","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-"
"BraA08002408",-4.11277886678431,9.24839477556172,90.0617207373205,1.70588632843296e-08,1.87504544759321e-07,FALSE,"BraA08002408","AT4G37930","SHM1","serine transhydroxymethyltransferase 1","-","YES"
"BraA04002720",-3.24813292167397,6.69458103906761,89.8607077663132,1.73541268760234e-08,1.90205943541374e-07,FALSE,"BraA04002720","AT2G37660","AT2G37660","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA06000897",-3.35918443837328,7.91043759568333,89.1456299435299,1.84513760553366e-08,1.99180776398749e-07,FALSE,"BraA06000897","AT1G51610","AT1G51610","Cation efflux family protein","-","-"
"BraA04000124",-3.20686592134921,10.1046169117504,88.3124308158566,1.98280530184979e-08,2.11159373823516e-07,FALSE,"BraA04000124","AT3G61470","LHCA2","photosystem I light harvesting complex protein","-","-"
"BraA09006646",-3.8632427140857,10.0825985690626,87.6433587453576,2.1016228329885e-08,2.1950979481138e-07,FALSE,"BraA09006646","AT1G08380","PSAO","photosystem I subunit O","-","YES"
"BraA02003018",-4.37710837343711,7.64701068764611,86.3088386677248,2.36294308459956e-08,2.39489530918204e-07,FALSE,"BraA02003018","AT4G04640","ATPC1","ATPase, F1 complex, gamma subunit protein","-","YES"
"BraA05003403",-4.27108493071107,5.10299713665704,85.4566866936664,2.54858550306756e-08,2.54373721105158e-07,FALSE,"BraA05003403","AT3G17640","AT3G17640","Leucine-rich repeat (LRR) family protein","-","-"
"BraA07002482",-3.20710553464019,4.8999896138171,84.3013042007052,2.82664891498969e-08,2.75278414415986e-07,FALSE,"BraA07002482","AT1G78995","AT1G78995","hypothetical protein","-","YES"
"BraA08002502",-4.03119364656872,10.2099348264216,83.879430804991,2.93643888274078e-08,2.83729576515285e-07,FALSE,"BraA08002502","AT4G38970","FBA2","fructose-bisphosphate aldolase 2","-","YES"
"BraA02000531",-3.17823089355789,9.84285023278292,83.5863125646536,3.01550520650807e-08,2.8888650000266e-07,FALSE,"BraA02000531","AT5G13510","EMB3136","Ribosomal protein L10 family protein","-","YES"
"BraA06004855",-4.26791890273173,3.36948043669126,83.1983691960112,3.12380522692519e-08,2.97091808288836e-07,FALSE,"BraA06004855","AT5G44030","CESA4","cellulose synthase A4","-","YES"
"BraA03005580",-3.40827440164248,5.67886243197895,82.1700196053302,3.43235962758673e-08,3.20055334942033e-07,FALSE,"BraA03005580","AT4G25290","AT4G25290","DNA photolyase","-","-"
"BraA02004501",-4.10206697010539,3.6712566308783,81.9622589600208,3.49872008137156e-08,3.24512988101287e-07,FALSE,"BraA02004501","AT5G65660","AT5G65660","hydroxyproline-rich glycoprotein family protein","-","-"
"BraA10002278",-3.32522913677387,5.69335508666317,79.9293615669567,4.22879937161793e-08,3.77143096306805e-07,FALSE,"BraA10002278","AT5G13730","SIG4","sigma factor 4","-","-"
"BraA10000531",-3.22691135935748,9.38378101985942,79.5174322992094,4.39648305499921e-08,3.88857488124404e-07,FALSE,"BraA10000531","AT1G06680","PSBP-1","photosystem II subunit P-1","-","-"
"BraA06002586",-3.80774895701059,12.2307297047887,78.3990221401055,4.89017173070352e-08,4.22687001874098e-07,FALSE,"BraA06002586","AT3G47470","LHCA4","light-harvesting chlorophyll-protein complex I subunit A4","-","YES"
