"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA01001964",3.23266750915056,5.73119829794403,71.8878892149308,9.32505875369635e-08,1.1493846889834e-06,FALSE,"BraA01001964","AT4G27740","AT4G27740","Yippee family putative zinc-binding protein","-","-"
"BraA03001585",4.18844731089441,3.62177294657522,71.8031740705713,9.40660028353638e-08,1.1522170308394e-06,FALSE,"BraA03001585","AT5G52120","PP2-A14","phloem protein 2-A14","-","-"
"BraA06002253",3.1096560474175,3.17848467047597,71.5700621438716,9.63509249524267e-08,1.16961339651613e-06,FALSE,"BraA06002253","AT1G76460","AT1G76460","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA08002394",3.07251125331193,3.86843832519405,68.8822095097757,1.27661849580732e-07,1.43733727639537e-06,FALSE,"BraA08002394","AT2G02760","UBC2","ubiquiting-conjugating enzyme 2","-","-"
"BraA01003277",3.07176442595997,3.06552127941063,66.6886768548398,1.61681969999912e-07,1.71026492459585e-06,FALSE,"BraA01003277","AT3G23605","AT3G23605","Ubiquitin-like superfamily protein","-","-"
"BraA06003456",3.87743191310517,5.9205881495779,65.3665609918987,1.86986502258389e-07,1.91760465518597e-06,FALSE,"BraA06003456","AT2G17710","AT2G17710","Big1","-","-"
"BraA05003015",3.23838198468068,5.5235688485304,64.9654304519502,1.95510589918632e-07,1.98537850665759e-06,FALSE,"BraA05003015","AT3G20250","PUM5","pumilio 5","-","-"
"BraA08003115",3.52843094694932,7.37195652180835,64.2576485628594,2.11622994013677e-07,2.11220413809466e-06,FALSE,"BraA08003115","AT1G21920","AT1G21920","Histone H3 K4-specific methyltransferase SET7/9 family protein","-","-"
"BraA07001251",3.06513647548496,5.05251497390516,63.5639901604995,2.28855474495437e-07,2.24435212994279e-06,FALSE,"BraA07001251","AT1G25520","AT1G25520","Uncharacterized protein family (UPF0016)","-","-"
"BraA01000213",4.14931716675321,7.318369738249,59.3099061122455,3.75580535576893e-07,3.22335748635785e-06,FALSE,"BraA01000213","AT4G36860","AT4G36860","LIM domain-containing protein","-","YES"
"BraA01000920",3.07181616301553,3.05000539326817,55.3000099705229,6.14879184571946e-07,4.68904959552443e-06,FALSE,"BraA01000920","AT4G29000","AT4G29000","Tesmin/TSO1-like CXC domain-containing protein","YES","-"
"BraA05000690",3.14878560359211,4.81748971913339,53.1396676212456,8.11178539742865e-07,5.75911150904497e-06,FALSE,"BraA05000690","AT2G45750","AT2G45750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA08000030",3.04565266180397,5.58998370248113,52.6712765003156,8.62372063145396e-07,6.03995307458657e-06,FALSE,"BraA08000030","AT1G55850","CSLE1","cellulose synthase like E1","-","-"
"BraA09003090",3.9943902892949,1.67254172927881,52.4634319534296,8.8622904300867e-07,6.15588929256684e-06,FALSE,"BraA09003090","AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES"
"BraA10001688",3.33293555276278,5.07432208574732,51.2721839530708,1.03792157003806e-06,6.94891955872465e-06,FALSE,"BraA10001688","AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-"
"BraA04003081",3.08596178903491,4.34863389218186,47.719635046317,1.69109386692738e-06,1.00748741352903e-05,FALSE,"BraA04003081","AT2G42490","AT2G42490","Copper amine oxidase family protein","-","-"
"BraA08001511",4.36915414206588,4.32073849003121,47.4760070706181,1.75037760056873e-06,1.03458293026481e-05,FALSE,"BraA08001511","AT4G21534","SPHK2","Diacylglycerol kinase family protein","-","-"
"BraA02003951",3.92675667609664,8.01034342119794,47.1485984457017,1.83371307721808e-06,1.07136762566491e-05,FALSE,"BraA02003951","AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA03002369",3.24248467329168,5.28398339913934,46.0634510580897,2.14302922003037e-06,1.21466618376946e-05,FALSE,"BraA03002369","AT2G43010","PIF4","phytochrome interacting factor 4","YES","YES"
"BraA08001561",3.03749926836948,3.72239504591301,44.971315735467,2.51392634254222e-06,1.38016046849022e-05,FALSE,"BraA08001561","AT4G20930","AT4G20930","6-phosphogluconate dehydrogenase family protein","-","-"
"BraA09003898",3.34224141947316,4.12417291933581,43.5691621036433,3.09868839717844e-06,1.64164777420359e-05,FALSE,"BraA09003898","AT1G28260","AT1G28260","Telomerase activating protein Est1","-","-"
"BraA01001156",3.12473413538913,6.48540374525252,42.9603478424395,3.3983979414162e-06,1.76829036687243e-05,FALSE,"BraA01001156","AT4G19420","AT4G19420","Pectinacetylesterase family protein","-","-"
"BraA07002563",3.20694465134346,1.60869095646886,42.478381999355,3.65853957835766e-06,1.86844299037474e-05,FALSE,"BraA07002563","AT5G55230","MAP65-1","microtubule-associated proteins 65-1","-","-"
"BraA05004079",4.03080060481966,4.68986768543352,42.3302196466196,3.74289585991367e-06,1.90288051792769e-05,FALSE,"BraA05004079","AT3G10020","AT3G10020","plant/protein","-","-"
"BraA08002614",3.1352023517491,2.59992688599682,41.4326048513553,4.30251065603702e-06,2.12093697857885e-05,FALSE,"BraA08002614","AT1G12200","FMO","Flavin-binding monooxygenase family protein","-","-"
"BraA03000788",5.00582615210214,5.40961593473141,41.4252020915461,4.30749619951047e-06,2.12272981153083e-05,FALSE,"BraA03000788","AT5G16370","AAE5","acyl activating enzyme 5","-","-"
"BraA03006411",3.71049078820471,6.96445718195145,40.8294722735504,4.73054133239912e-06,2.29372732386964e-05,FALSE,"BraA03006411","AT4G36040","J11","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA06002313",3.18708959077537,7.14379795004915,40.6439440410655,4.87155765805735e-06,2.3512353108949e-05,FALSE,"BraA06002313","AT1G21400","AT1G21400","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein","-","-"
"BraA06000836",3.30515075710288,4.34651481406244,39.1982909371164,6.14484629426521e-06,2.8430300021086e-05,FALSE,"BraA06000836","AT1G52560","AT1G52560","HSP20-like chaperones superfamily protein","-","-"
"BraA01004775",3.15398392122094,4.97795036440814,37.7768049083852,7.76692799402039e-06,3.42825144772521e-05,FALSE,"BraA01004775","AT3G01175","AT3G01175","transmembrane protein","-","-"
"BraA03002322",3.11274070574759,2.19444362149981,37.4615877916334,8.18785696711189e-06,3.57853564495624e-05,FALSE,"BraA03002322","AT2G41710","AT2G41710","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA04001504",3.16179085242273,2.84224494100867,37.073634366538,8.74106919240766e-06,3.77253712883182e-05,FALSE,"BraA04001504","AT2G21060","GRP2B","glycine-rich protein 2B","-","-"
"BraA03001884",3.2510270398415,9.49187308225866,36.2820788089328,1.00032556425732e-05,4.21443372093422e-05,FALSE,"BraA03001884","AT2G33830","AT2G33830","Dormancy/auxin associated family protein","-","-"
"BraA05004523",3.0652335156564,2.7359873654701,35.7736464016621,1.09202208163154e-05,4.52684423620766e-05,FALSE,"BraA05004523","AT3G04000","AT3G04000","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA01002310",6.82230244799425,1.85470857914001,35.6154939073014,1.12241957674709e-05,4.62726142954405e-05,FALSE,"BraA01002310",NA,NA,NA,NA,NA
"BraA09006916",3.18752087689733,6.38390762134289,32.9429532781166,1.80848951945395e-05,6.83612512877164e-05,FALSE,"BraA09006916","AT1G03090","MCCA","methylcrotonyl-CoA carboxylase alpha chain","-","YES"
"BraA01002527",3.19973673073371,2.7300209994604,32.9102388915357,1.81936862109847e-05,6.8648683236407e-05,FALSE,"BraA01002527","AT3G49790","AT3G49790","Carbohydrate-binding protein","-","-"
"BraA05000793",3.4750779567011,2.6477241531788,32.8491477885582,1.83987946495174e-05,6.92650150163606e-05,FALSE,"BraA05000793","AT2G39705","RTFL8","ROTUNDIFOLIA like 8","-","-"
"BraA07001536",3.4602072468956,1.68857389749729,32.7202708903648,1.88399646223005e-05,7.06521286693153e-05,FALSE,"BraA07001536","AT1G76460","AT1G76460","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA10002484",3.10970817773345,3.42141423747287,32.23137823493,2.06236103351024e-05,7.61715500752162e-05,FALSE,"BraA10002484","AT5G10930","CIPK5","CBL-interacting protein kinase 5","-","-"
"BraA02002979",3.33911800439072,7.23631470664505,32.0549017129623,2.13128932587511e-05,7.82564826287277e-05,FALSE,"BraA02002979","AT1G56220","AT1G56220","Dormancy/auxin associated family protein","-","-"
"BraA05003408",4.01682354417171,1.80999807220145,32.0073427641977,2.15029988259623e-05,7.87659300722937e-05,FALSE,"BraA05003408","AT3G17580","AT3G17580","SsrA-binding protein","-","-"
"BraA06001588",4.40296468064234,2.42039562857567,30.7835650743759,2.71058339539168e-05,9.59617243442757e-05,FALSE,"BraA06001588","AT1G14020","AT1G14020","O-fucosyltransferase family protein","-","-"
"BraA09006486",3.35499958964739,4.93232957741452,29.2539460439327,3.65170795072947e-05,0.000122711108335785,FALSE,"BraA09006486","AT1G11530","CXXS1","C-terminal cysteine residue is changed to a serine 1","-","-"
"BraA02002034",4.27110468073554,1.98969151697414,28.0710285044978,4.63029371117692e-05,0.000150238761108895,FALSE,"BraA02002034","AT1G68760","NUDX1","nudix hydrolase 1","-","-"
"BraA03004932",3.26743278499296,7.37993897240479,27.7059113659105,4.98874711074499e-05,0.000160152721850145,FALSE,"BraA03004932","AT4G15530","PPDK","pyruvate orthophosphate dikinase","-","-"
"BraA03003599",4.10738843990675,8.79564510973186,26.4159986756381,6.52517902108553e-05,0.000200441681873314,FALSE,"BraA03003599","AT3G10020","AT3G10020","plant/protein","-","-"
"BraA03005248",4.82773439877141,2.34788481986623,25.1802753579437,8.50465884564669e-05,0.000250741864465172,FALSE,"BraA03005248","AT4G20200","AT4G20200","Terpenoid cyclases/Protein prenyltransferases superfamily protein","-","-"
"BraA05003641",3.14140438537601,1.93767303451964,25.1161961158906,8.6241675792536e-05,0.000253866090067987,FALSE,"BraA05003641","AT4G36840","AT4G36840","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA02001022",4.68677911634802,4.33632923941026,24.9737004912109,8.8966714792383e-05,0.00026049035441245,FALSE,"BraA02001022","AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-"
"BraA02000954",3.49275786198402,6.91403178909658,24.3138486170111,0.000102898150649178,0.00029571241395254,FALSE,"BraA02000954","AT5G20250","DIN10","Raffinose synthase family protein","-","-"
"BraA03001372",3.7981276325895,2.78793797867609,23.2233656685303,0.000131558947151787,0.000364309962732077,FALSE,"BraA03001372","AT5G55970","AT5G55970","RING/U-box superfamily protein","-","-"
"BraA07004125",3.46391909119649,5.76800606597248,23.1839890326386,0.000132748314234782,0.000367022389962318,FALSE,"BraA07004125","AT1G79700","WRI4","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA07002881",4.12738867482437,6.93210611656151,21.8369264368369,0.000181621319568891,0.000481671368157429,FALSE,"BraA07002881","AT1G69490","NAP","NAC-like, activated by AP3/PI","YES","YES"
"BraA07000531",3.27670203300902,6.0957560400175,21.4683002804036,0.000198275384233548,0.000518156159361787,FALSE,"BraA07000531","AT2G15480","UGT73B5","UDP-glucosyl transferase 73B5","-","-"
"BraA04000150",3.37600761412002,3.05093652024534,20.8882556091578,0.000228030298173997,0.000586565924703172,FALSE,"BraA04000150","AT2G45550","CYP76C4","cytochrome P450, family 76, subfamily C, polypeptide 4","-","-"
"BraSca000199",3.13667287117111,4.0827689187806,20.6900545027721,0.000239310701854183,0.000610889356267258,FALSE,"BraSca000199","AT5G51190","AT5G51190","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA02000241",3.1563698054237,4.46925935990873,20.0512168212002,0.00028011429655866,0.000701744218912982,FALSE,"BraA02000241","AT5G07100","WRKY26","WRKY DNA-binding protein 26","YES","-"
"BraA09001848",3.45305896559199,6.21522665548217,19.6723086494122,0.000307941376021885,0.000763066319046673,FALSE,"BraA09001848","AT1G59725","AT1G59725","DNAJ heat shock family protein","-","-"
"BraA03000619",4.31966073436443,4.07022116052108,19.1135851052414,0.000354758170940246,0.000864513641523373,FALSE,"BraA03000619","AT5G13740","ZIF1","zinc induced facilitator 1","-","-"
"BraA09003488",4.27366264921349,4.12065016281537,18.7521495684464,0.000389244187936622,0.000937808589946797,FALSE,"BraA09003488","AT1G32450","NRT1.5","nitrate transporter 1.5","-","-"
"BraA05001202",7.49832892147237,4.36159610918293,18.1865233102739,0.000450954242151579,0.00106449006770634,FALSE,"BraA05001202","AT2G34180","CIPK13","CBL-interacting protein kinase 13","-","-"
"BraA02001026",3.00011534215342,6.75829053768304,17.3135676263984,0.000568727663347057,0.00130226555441994,FALSE,"BraA02001026","AT5G21940","AT5G21940","hybrid signal transduction histidine kinase M-like protein","-","-"
"BraA09006529",3.75340592347425,3.28652919634712,16.5955454403539,0.00069155343722364,0.00154683119253945,FALSE,"BraA09006529","AT1G11050","AT1G11050","Protein kinase superfamily protein","-","-"
"BraA02003876",3.7997185799735,1.82880961776959,16.2543907891941,0.000760056355318876,0.00167835115498304,FALSE,"BraA02003876","AT5G48170","SLY2","F-box family protein","-","-"
"BraA03003061",3.04218609570073,6.06325548443371,16.137575682368,0.000785223932938118,0.00172786588905997,FALSE,"BraA03003061","AT1G56220","AT1G56220","Dormancy/auxin associated family protein","-","-"
"BraA05003569",3.53450028193667,8.58319714438067,15.1194613424832,0.00104852551555792,0.00222869290293045,FALSE,"BraA05003569","AT3G15450","AT3G15450","aluminum induced protein with YGL and LRDR motifs","-","-"
"BraA04003301",3.9567476970912,4.47210334331478,14.6981021518653,0.00118520928291914,0.00248735921508631,FALSE,"BraA04003301","AT2G46680","HB-7","homeobox 7","YES","YES"
"BraA08003034",3.89062046206172,6.68188811721821,14.6929146590788,0.00118701139845658,0.00249047712766016,FALSE,"BraA08003034","AT1G23870","TPS9","trehalose-phosphatase/synthase 9","-","-"
"BraA05002370",3.70104576902304,4.90474691804914,12.6080788729828,0.00223600189648482,0.00435793336437236,FALSE,"BraA05002370",NA,NA,NA,NA,NA
"BraA10003155",3.04685338469095,6.79886859222714,12.5255975348622,0.00229498057724499,0.00445248296386493,FALSE,"BraA10003155","AT5G02020","SIS","E3 ubiquitin-protein ligase RLIM-like protein","-","-"
"BraA03004772",3.25229050494267,3.87794759730582,12.0817652460356,0.00264373817306722,0.00504270950606859,FALSE,"BraA03004772","AT3G49790","AT3G49790","Carbohydrate-binding protein","-","-"
"BraA05003235",3.07923716983398,2.02702424602629,12.0781005988512,0.00264685403464787,0.00504634161973844,FALSE,"BraA05003235","AT3G19010","AT3G19010","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-"
"BraA03002237",3.18033261446935,3.78125653327089,11.1704600441967,0.00356171616708074,0.00658616217925879,FALSE,"BraA03002237","AT2G40140","CZF1","zinc finger (CCCH-type) family protein","YES","-"
"BraA01003435",3.67010276971972,5.02993300977588,10.8907564465793,0.00391127826543183,0.00716271319347261,TRUE,"BraA01003435","AT3G21760","HYR1","UDP-Glycosyltransferase superfamily protein","-","-"
